role,recipient_id,donor_id,seed,repeat,fold,recipient_role,donor_role
train,355,417,20263526,9,2,train,train
train,356,321,20263526,9,2,train,train
train,357,386,20263526,9,2,train,train
train,358,328,20263526,9,2,train,train
train,360,393,20263526,9,2,train,train
train,362,413,20263526,9,2,train,train
train,363,303,20263526,9,2,train,train
train,364,444,20263526,9,2,train,train
train,366,383,20263526,9,2,train,train
train,368,304,20263526,9,2,train,train
train,369,338,20263526,9,2,train,train
train,370,356,20263526,9,2,train,train
train,371,350,20263526,9,2,train,train
train,372,404,20263526,9,2,train,train
train,376,392,20263526,9,2,train,train
train,377,335,20263526,9,2,train,train
train,381,391,20263526,9,2,train,train
train,382,381,20263526,9,2,train,train
train,383,345,20263526,9,2,train,train
train,386,358,20263526,9,2,train,train
train,388,390,20263526,9,2,train,train
train,389,459,20263526,9,2,train,train
train,390,486,20263526,9,2,train,train
train,391,448,20263526,9,2,train,train
train,392,389,20263526,9,2,train,train
train,393,388,20263526,9,2,train,train
train,395,430,20263526,9,2,train,train
train,397,343,20263526,9,2,train,train
train,400,340,20263526,9,2,train,train
train,403,317,20263526,9,2,train,train
train,404,418,20263526,9,2,train,train
train,413,355,20263526,9,2,train,train
train,414,436,20263526,9,2,train,train
train,415,477,20263526,9,2,train,train
train,417,307,20263526,9,2,train,train
train,418,366,20263526,9,2,train,train
train,423,440,20263526,9,2,train,train
train,425,468,20263526,9,2,train,train
train,427,312,20263526,9,2,train,train
train,428,346,20263526,9,2,train,train
train,429,364,20263526,9,2,train,train
train,430,484,20263526,9,2,train,train
train,434,482,20263526,9,2,train,train
train,436,441,20263526,9,2,train,train
train,437,371,20263526,9,2,train,train
train,439,400,20263526,9,2,train,train
train,440,472,20263526,9,2,train,train
train,441,439,20263526,9,2,train,train
train,444,318,20263526,9,2,train,train
train,446,344,20263526,9,2,train,train
train,447,382,20263526,9,2,train,train
train,448,488,20263526,9,2,train,train
train,449,428,20263526,9,2,train,train
train,454,357,20263526,9,2,train,train
train,455,348,20263526,9,2,train,train
train,456,333,20263526,9,2,train,train
train,458,336,20263526,9,2,train,train
train,459,360,20263526,9,2,train,train
train,468,479,20263526,9,2,train,train
train,471,473,20263526,9,2,train,train
train,472,310,20263526,9,2,train,train
train,473,492,20263526,9,2,train,train
train,474,449,20263526,9,2,train,train
train,475,315,20263526,9,2,train,train
train,476,454,20263526,9,2,train,train
train,477,474,20263526,9,2,train,train
train,478,455,20263526,9,2,train,train
train,479,397,20263526,9,2,train,train
train,482,491,20263526,9,2,train,train
train,483,372,20263526,9,2,train,train
train,484,370,20263526,9,2,train,train
train,486,423,20263526,9,2,train,train
train,488,471,20263526,9,2,train,train
train,489,483,20263526,9,2,train,train
train,491,368,20263526,9,2,train,train
train,492,395,20263526,9,2,train,train
test,316,375,20263526,9,2,test,test
test,322,367,20263526,9,2,test,test
test,339,322,20263526,9,2,test,test
test,367,416,20263526,9,2,test,test
test,374,380,20263526,9,2,test,test
test,375,433,20263526,9,2,test,test
test,379,451,20263526,9,2,test,test
test,380,445,20263526,9,2,test,test
test,385,374,20263526,9,2,test,test
test,401,409,20263526,9,2,test,test
test,402,487,20263526,9,2,test,test
test,406,457,20263526,9,2,test,test
test,409,420,20263526,9,2,test,test
test,412,463,20263526,9,2,test,test
test,416,401,20263526,9,2,test,test
test,419,385,20263526,9,2,test,test
test,420,406,20263526,9,2,test,test
test,422,316,20263526,9,2,test,test
test,426,379,20263526,9,2,test,test
test,433,412,20263526,9,2,test,test
test,443,422,20263526,9,2,test,test
test,445,426,20263526,9,2,test,test
test,451,485,20263526,9,2,test,test
test,457,464,20263526,9,2,test,test
test,463,402,20263526,9,2,test,test
test,464,339,20263526,9,2,test,test
test,485,419,20263526,9,2,test,test
test,487,490,20263526,9,2,test,test
test,490,443,20263526,9,2,test,test
train,302,488,20263527,9,3,train,train
train,304,419,20263527,9,3,train,train
train,305,364,20263527,9,3,train,train
train,310,362,20263527,9,3,train,train
train,312,422,20263527,9,3,train,train
train,313,324,20263527,9,3,train,train
train,315,366,20263527,9,3,train,train
train,316,433,20263527,9,3,train,train
train,318,401,20263527,9,3,train,train
train,319,487,20263527,9,3,train,train
train,320,413,20263527,9,3,train,train
train,321,388,20263527,9,3,train,train
train,322,379,20263527,9,3,train,train
train,324,416,20263527,9,3,train,train
train,326,476,20263527,9,3,train,train
train,328,389,20263527,9,3,train,train
train,330,318,20263527,9,3,train,train
train,331,429,20263527,9,3,train,train
train,333,458,20263527,9,3,train,train
train,335,473,20263527,9,3,train,train
train,336,353,20263527,9,3,train,train
train,339,443,20263527,9,3,train,train
train,341,344,20263527,9,3,train,train
train,343,447,20263527,9,3,train,train
train,344,477,20263527,9,3,train,train
train,345,333,20263527,9,3,train,train
train,346,347,20263527,9,3,train,train
train,347,451,20263527,9,3,train,train
train,348,464,20263527,9,3,train,train
train,350,326,20263527,9,3,train,train
train,351,468,20263527,9,3,train,train
train,352,400,20263527,9,3,train,train
train,353,406,20263527,9,3,train,train
train,358,375,20263527,9,3,train,train
train,360,426,20263527,9,3,train,train
train,362,374,20263527,9,3,train,train
train,363,370,20263527,9,3,train,train
train,364,350,20263527,9,3,train,train
train,366,313,20263527,9,3,train,train
train,367,479,20263527,9,3,train,train
train,369,386,20263527,9,3,train,train
train,370,457,20263527,9,3,train,train
train,371,363,20263527,9,3,train,train
train,372,489,20263527,9,3,train,train
train,374,391,20263527,9,3,train,train
train,375,392,20263527,9,3,train,train
train,377,439,20263527,9,3,train,train
train,379,351,20263527,9,3,train,train
train,380,369,20263527,9,3,train,train
train,383,434,20263527,9,3,train,train
train,385,449,20263527,9,3,train,train
train,386,385,20263527,9,3,train,train
train,388,330,20263527,9,3,train,train
train,389,352,20263527,9,3,train,train
train,390,372,20263527,9,3,train,train
train,391,346,20263527,9,3,train,train
train,392,360,20263527,9,3,train,train
train,397,322,20263527,9,3,train,train
train,400,482,20263527,9,3,train,train
train,401,428,20263527,9,3,train,train
train,402,343,20263527,9,3,train,train
train,403,420,20263527,9,3,train,train
train,404,456,20263527,9,3,train,train
train,406,335,20263527,9,3,train,train
train,409,367,20263527,9,3,train,train
train,412,414,20263527,9,3,train,train
train,413,328,20263527,9,3,train,train
train,414,459,20263527,9,3,train,train
train,415,321,20263527,9,3,train,train
train,416,377,20263527,9,3,train,train
train,419,427,20263527,9,3,train,train
train,420,415,20263527,9,3,train,train
train,422,403,20263527,9,3,train,train
train,423,474,20263527,9,3,train,train
train,426,315,20263527,9,3,train,train
train,427,336,20263527,9,3,train,train
train,428,430,20263527,9,3,train,train
train,429,436,20263527,9,3,train,train
train,430,312,20263527,9,3,train,train
train,433,302,20263527,9,3,train,train
train,434,331,20263527,9,3,train,train
train,436,412,20263527,9,3,train,train
train,439,371,20263527,9,3,train,train
train,441,483,20263527,9,3,train,train
train,443,463,20263527,9,3,train,train
train,445,404,20263527,9,3,train,train
train,447,358,20263527,9,3,train,train
train,448,491,20263527,9,3,train,train
train,449,383,20263527,9,3,train,train
train,451,475,20263527,9,3,train,train
train,455,339,20263527,9,3,train,train
train,456,485,20263527,9,3,train,train
train,457,409,20263527,9,3,train,train
train,458,380,20263527,9,3,train,train
train,459,310,20263527,9,3,train,train
train,463,320,20263527,9,3,train,train
train,464,448,20263527,9,3,train,train
train,468,305,20263527,9,3,train,train
train,471,316,20263527,9,3,train,train
train,473,304,20263527,9,3,train,train
train,474,486,20263527,9,3,train,train
train,475,445,20263527,9,3,train,train
train,476,390,20263527,9,3,train,train
train,477,471,20263527,9,3,train,train
train,479,341,20263527,9,3,train,train
train,482,397,20263527,9,3,train,train
train,483,348,20263527,9,3,train,train
train,485,490,20263527,9,3,train,train
train,486,423,20263527,9,3,train,train
train,487,402,20263527,9,3,train,train
train,488,441,20263527,9,3,train,train
train,489,319,20263527,9,3,train,train
train,490,455,20263527,9,3,train,train
train,491,345,20263527,9,3,train,train
test,303,454,20263527,9,3,test,test
test,307,357,20263527,9,3,test,test
test,317,446,20263527,9,3,test,test
test,325,472,20263527,9,3,test,test
test,327,368,20263527,9,3,test,test
test,338,325,20263527,9,3,test,test
test,340,307,20263527,9,3,test,test
test,355,440,20263527,9,3,test,test
test,356,303,20263527,9,3,test,test
test,357,417,20263527,9,3,test,test
test,368,478,20263527,9,3,test,test
test,376,356,20263527,9,3,test,test
test,381,437,20263527,9,3,test,test
test,382,393,20263527,9,3,test,test
test,393,340,20263527,9,3,test,test
test,395,317,20263527,9,3,test,test
test,417,355,20263527,9,3,test,test
test,418,492,20263527,9,3,test,test
test,425,381,20263527,9,3,test,test
test,437,425,20263527,9,3,test,test
test,440,338,20263527,9,3,test,test
test,444,395,20263527,9,3,test,test
test,446,484,20263527,9,3,test,test
test,454,382,20263527,9,3,test,test
test,472,376,20263527,9,3,test,test
test,478,444,20263527,9,3,test,test
test,484,327,20263527,9,3,test,test
test,492,418,20263527,9,3,test,test
train,303,313,20263528,9,4,train,train
train,304,326,20263528,9,4,train,train
train,305,416,20263528,9,4,train,train
train,307,315,20263528,9,4,train,train
train,313,430,20263528,9,4,train,train
train,315,455,20263528,9,4,train,train
train,316,370,20263528,9,4,train,train
train,317,436,20263528,9,4,train,train
train,318,451,20263528,9,4,train,train
train,320,318,20263528,9,4,train,train
train,322,489,20263528,9,4,train,train
train,324,412,20263528,9,4,train,train
train,325,403,20263528,9,4,train,train
train,326,404,20263528,9,4,train,train
train,327,429,20263528,9,4,train,train
train,328,437,20263528,9,4,train,train
train,335,444,20263528,9,4,train,train
train,336,459,20263528,9,4,train,train
train,338,448,20263528,9,4,train,train
train,339,340,20263528,9,4,train,train
train,340,425,20263528,9,4,train,train
train,341,389,20263528,9,4,train,train
train,343,446,20263528,9,4,train,train
train,344,415,20263528,9,4,train,train
train,345,475,20263528,9,4,train,train
train,346,375,20263528,9,4,train,train
train,347,327,20263528,9,4,train,train
train,350,377,20263528,9,4,train,train
train,352,449,20263528,9,4,train,train
train,355,445,20263528,9,4,train,train
train,356,325,20263528,9,4,train,train
train,357,433,20263528,9,4,train,train
train,358,492,20263528,9,4,train,train
train,360,364,20263528,9,4,train,train
train,362,303,20263528,9,4,train,train
train,364,345,20263528,9,4,train,train
train,367,341,20263528,9,4,train,train
train,368,304,20263528,9,4,train,train
train,370,367,20263528,9,4,train,train
train,374,347,20263528,9,4,train,train
train,375,390,20263528,9,4,train,train
train,376,397,20263528,9,4,train,train
train,377,406,20263528,9,4,train,train
train,379,383,20263528,9,4,train,train
train,380,362,20263528,9,4,train,train
train,381,368,20263528,9,4,train,train
train,382,381,20263528,9,4,train,train
train,383,355,20263528,9,4,train,train
train,385,376,20263528,9,4,train,train
train,386,395,20263528,9,4,train,train
train,389,352,20263528,9,4,train,train
train,390,472,20263528,9,4,train,train
train,392,483,20263528,9,4,train,train
train,393,374,20263528,9,4,train,train
train,395,338,20263528,9,4,train,train
train,397,422,20263528,9,4,train,train
train,401,385,20263528,9,4,train,train
train,402,471,20263528,9,4,train,train
train,403,409,20263528,9,4,train,train
train,404,440,20263528,9,4,train,train
train,406,418,20263528,9,4,train,train
train,409,324,20263528,9,4,train,train
train,412,443,20263528,9,4,train,train
train,413,307,20263528,9,4,train,train
train,414,357,20263528,9,4,train,train
train,415,320,20263528,9,4,train,train
train,416,360,20263528,9,4,train,train
train,417,439,20263528,9,4,train,train
train,418,441,20263528,9,4,train,train
train,419,379,20263528,9,4,train,train
train,420,454,20263528,9,4,train,train
train,422,413,20263528,9,4,train,train
train,425,336,20263528,9,4,train,train
train,426,420,20263528,9,4,train,train
train,427,428,20263528,9,4,train,train
train,428,335,20263528,9,4,train,train
train,429,427,20263528,9,4,train,train
train,430,317,20263528,9,4,train,train
train,433,382,20263528,9,4,train,train
train,434,343,20263528,9,4,train,train
train,436,479,20263528,9,4,train,train
train,437,386,20263528,9,4,train,train
train,439,358,20263528,9,4,train,train
train,440,305,20263528,9,4,train,train
train,441,484,20263528,9,4,train,train
train,443,474,20263528,9,4,train,train
train,444,463,20263528,9,4,train,train
train,445,393,20263528,9,4,train,train
train,446,464,20263528,9,4,train,train
train,447,350,20263528,9,4,train,train
train,448,426,20263528,9,4,train,train
train,449,339,20263528,9,4,train,train
train,451,328,20263528,9,4,train,train
train,454,478,20263528,9,4,train,train
train,455,402,20263528,9,4,train,train
train,457,417,20263528,9,4,train,train
train,459,392,20263528,9,4,train,train
train,463,380,20263528,9,4,train,train
train,464,419,20263528,9,4,train,train
train,471,356,20263528,9,4,train,train
train,472,346,20263528,9,4,train,train
train,474,447,20263528,9,4,train,train
train,475,322,20263528,9,4,train,train
train,478,490,20263528,9,4,train,train
train,479,434,20263528,9,4,train,train
train,483,457,20263528,9,4,train,train
train,484,401,20263528,9,4,train,train
train,485,414,20263528,9,4,train,train
train,486,316,20263528,9,4,train,train
train,487,344,20263528,9,4,train,train
train,488,487,20263528,9,4,train,train
train,489,486,20263528,9,4,train,train
train,490,485,20263528,9,4,train,train
train,492,488,20263528,9,4,train,train
test,302,366,20263528,9,4,test,test
test,310,468,20263528,9,4,test,test
test,312,482,20263528,9,4,test,test
test,319,473,20263528,9,4,test,test
test,321,319,20263528,9,4,test,test
test,330,310,20263528,9,4,test,test
test,331,330,20263528,9,4,test,test
test,333,372,20263528,9,4,test,test
test,348,333,20263528,9,4,test,test
test,351,302,20263528,9,4,test,test
test,353,388,20263528,9,4,test,test
test,363,491,20263528,9,4,test,test
test,366,391,20263528,9,4,test,test
test,369,351,20263528,9,4,test,test
test,371,400,20263528,9,4,test,test
test,372,369,20263528,9,4,test,test
test,388,423,20263528,9,4,test,test
test,391,321,20263528,9,4,test,test
test,400,331,20263528,9,4,test,test
test,423,477,20263528,9,4,test,test
test,456,353,20263528,9,4,test,test
test,458,456,20263528,9,4,test,test
test,468,363,20263528,9,4,test,test
test,473,348,20263528,9,4,test,test
test,476,458,20263528,9,4,test,test
test,477,476,20263528,9,4,test,test
test,482,312,20263528,9,4,test,test
test,491,371,20263528,9,4,test,test
train,302,341,20263529,9,5,train,train
train,303,492,20263529,9,5,train,train
train,304,312,20263529,9,5,train,train
train,307,377,20263529,9,5,train,train
train,310,404,20263529,9,5,train,train
train,312,319,20263529,9,5,train,train
train,316,447,20263529,9,5,train,train
train,317,389,20263529,9,5,train,train
train,319,434,20263529,9,5,train,train
train,321,357,20263529,9,5,train,train
train,322,491,20263529,9,5,train,train
train,324,379,20263529,9,5,train,train
train,325,456,20263529,9,5,train,train
train,326,383,20263529,9,5,train,train
train,327,344,20263529,9,5,train,train
train,328,489,20263529,9,5,train,train
train,330,321,20263529,9,5,train,train
train,331,391,20263529,9,5,train,train
train,333,426,20263529,9,5,train,train
train,335,395,20263529,9,5,train,train
train,336,304,20263529,9,5,train,train
train,338,307,20263529,9,5,train,train
train,339,425,20263529,9,5,train,train
train,340,310,20263529,9,5,train,train
train,341,302,20263529,9,5,train,train
train,343,367,20263529,9,5,train,train
train,344,419,20263529,9,5,train,train
train,345,476,20263529,9,5,train,train
train,348,478,20263529,9,5,train,train
train,351,338,20263529,9,5,train,train
train,352,472,20263529,9,5,train,train
train,353,397,20263529,9,5,train,train
train,355,348,20263529,9,5,train,train
train,356,333,20263529,9,5,train,train
train,357,451,20263529,9,5,train,train
train,360,388,20263529,9,5,train,train
train,363,330,20263529,9,5,train,train
train,366,355,20263529,9,5,train,train
train,367,457,20263529,9,5,train,train
train,368,375,20263529,9,5,train,train
train,369,327,20263529,9,5,train,train
train,371,485,20263529,9,5,train,train
train,372,482,20263529,9,5,train,train
train,374,464,20263529,9,5,train,train
train,375,409,20263529,9,5,train,train
train,376,317,20263529,9,5,train,train
train,377,326,20263529,9,5,train,train
train,379,445,20263529,9,5,train,train
train,380,490,20263529,9,5,train,train
train,381,339,20263529,9,5,train,train
train,382,475,20263529,9,5,train,train
train,383,360,20263529,9,5,train,train
train,385,356,20263529,9,5,train,train
train,386,428,20263529,9,5,train,train
train,388,328,20263529,9,5,train,train
train,389,418,20263529,9,5,train,train
train,391,340,20263529,9,5,train,train
train,393,443,20263529,9,5,train,train
train,395,454,20263529,9,5,train,train
train,397,380,20263529,9,5,train,train
train,400,463,20263529,9,5,train,train
train,401,366,20263529,9,5,train,train
train,402,444,20263529,9,5,train,train
train,404,336,20263529,9,5,train,train
train,406,369,20263529,9,5,train,train
train,409,376,20263529,9,5,train,train
train,412,352,20263529,9,5,train,train
train,413,372,20263529,9,5,train,train
train,416,325,20263529,9,5,train,train
train,417,446,20263529,9,5,train,train
train,418,351,20263529,9,5,train,train
train,419,437,20263529,9,5,train,train
train,420,455,20263529,9,5,train,train
train,422,406,20263529,9,5,train,train
train,423,484,20263529,9,5,train,train
train,425,433,20263529,9,5,train,train
train,426,487,20263529,9,5,train,train
train,428,335,20263529,9,5,train,train
train,433,386,20263529,9,5,train,train
train,434,458,20263529,9,5,train,train
train,436,474,20263529,9,5,train,train
train,437,368,20263529,9,5,train,train
train,440,322,20263529,9,5,train,train
train,441,417,20263529,9,5,train,train
train,443,422,20263529,9,5,train,train
train,444,468,20263529,9,5,train,train
train,445,420,20263529,9,5,train,train
train,446,316,20263529,9,5,train,train
train,447,371,20263529,9,5,train,train
train,451,413,20263529,9,5,train,train
train,454,324,20263529,9,5,train,train
train,455,382,20263529,9,5,train,train
train,456,345,20263529,9,5,train,train
train,457,423,20263529,9,5,train,train
train,458,381,20263529,9,5,train,train
train,463,440,20263529,9,5,train,train
train,464,436,20263529,9,5,train,train
train,468,401,20263529,9,5,train,train
train,472,303,20263529,9,5,train,train
train,473,488,20263529,9,5,train,train
train,474,473,20263529,9,5,train,train
train,475,441,20263529,9,5,train,train
train,476,331,20263529,9,5,train,train
train,477,353,20263529,9,5,train,train
train,478,393,20263529,9,5,train,train
train,482,374,20263529,9,5,train,train
train,484,412,20263529,9,5,train,train
train,485,400,20263529,9,5,train,train
train,487,416,20263529,9,5,train,train
train,488,363,20263529,9,5,train,train
train,489,477,20263529,9,5,train,train
train,490,402,20263529,9,5,train,train
train,491,343,20263529,9,5,train,train
train,492,385,20263529,9,5,train,train
test,305,430,20263529,9,5,test,test
test,313,350,20263529,9,5,test,test
test,315,486,20263529,9,5,test,test
test,318,448,20263529,9,5,test,test
test,320,427,20263529,9,5,test,test
test,346,315,20263529,9,5,test,test
test,347,320,20263529,9,5,test,test
test,350,318,20263529,9,5,test,test
test,358,449,20263529,9,5,test,test
test,362,305,20263529,9,5,test,test
test,364,403,20263529,9,5,test,test
test,370,414,20263529,9,5,test,test
test,390,362,20263529,9,5,test,test
test,392,415,20263529,9,5,test,test
test,403,392,20263529,9,5,test,test
test,414,429,20263529,9,5,test,test
test,415,313,20263529,9,5,test,test
test,427,358,20263529,9,5,test,test
test,429,479,20263529,9,5,test,test
test,430,347,20263529,9,5,test,test
test,439,346,20263529,9,5,test,test
test,448,364,20263529,9,5,test,test
test,449,439,20263529,9,5,test,test
test,459,390,20263529,9,5,test,test
test,471,370,20263529,9,5,test,test
test,479,483,20263529,9,5,test,test
test,483,459,20263529,9,5,test,test
test,486,471,20263529,9,5,test,test
train,303,392,20263625,10,1,train,train
train,304,368,20263625,10,1,train,train
train,305,463,20263625,10,1,train,train
train,307,454,20263625,10,1,train,train
train,312,326,20263625,10,1,train,train
train,313,350,20263625,10,1,train,train
train,315,356,20263625,10,1,train,train
train,316,486,20263625,10,1,train,train
train,317,390,20263625,10,1,train,train
train,320,446,20263625,10,1,train,train
train,321,316,20263625,10,1,train,train
train,322,328,20263625,10,1,train,train
train,325,456,20263625,10,1,train,train
train,326,366,20263625,10,1,train,train
train,328,458,20263625,10,1,train,train
train,330,338,20263625,10,1,train,train
train,331,468,20263625,10,1,train,train
train,335,479,20263625,10,1,train,train
train,336,312,20263625,10,1,train,train
train,338,422,20263625,10,1,train,train
train,339,375,20263625,10,1,train,train
train,340,380,20263625,10,1,train,train
train,341,471,20263625,10,1,train,train
train,343,339,20263625,10,1,train,train
train,345,426,20263625,10,1,train,train
train,350,430,20263625,10,1,train,train
train,351,336,20263625,10,1,train,train
train,352,391,20263625,10,1,train,train
train,353,477,20263625,10,1,train,train
train,355,374,20263625,10,1,train,train
train,356,429,20263625,10,1,train,train
train,357,443,20263625,10,1,train,train
train,360,416,20263625,10,1,train,train
train,362,417,20263625,10,1,train,train
train,363,433,20263625,10,1,train,train
train,364,357,20263625,10,1,train,train
train,366,427,20263625,10,1,train,train
train,367,476,20263625,10,1,train,train
train,368,418,20263625,10,1,train,train
train,369,412,20263625,10,1,train,train
train,370,447,20263625,10,1,train,train
train,371,304,20263625,10,1,train,train
train,372,449,20263625,10,1,train,train
train,374,383,20263625,10,1,train,train
train,375,379,20263625,10,1,train,train
train,376,413,20263625,10,1,train,train
train,377,451,20263625,10,1,train,train
train,379,353,20263625,10,1,train,train
train,380,389,20263625,10,1,train,train
train,381,315,20263625,10,1,train,train
train,382,401,20263625,10,1,train,train
train,383,403,20263625,10,1,train,train
train,386,491,20263625,10,1,train,train
train,389,370,20263625,10,1,train,train
train,390,440,20263625,10,1,train,train
train,391,345,20263625,10,1,train,train
train,392,492,20263625,10,1,train,train
train,401,352,20263625,10,1,train,train
train,402,364,20263625,10,1,train,train
train,403,425,20263625,10,1,train,train
train,404,409,20263625,10,1,train,train
train,406,367,20263625,10,1,train,train
train,409,457,20263625,10,1,train,train
train,412,330,20263625,10,1,train,train
train,413,320,20263625,10,1,train,train
train,415,475,20263625,10,1,train,train
train,416,478,20263625,10,1,train,train
train,417,490,20263625,10,1,train,train
train,418,437,20263625,10,1,train,train
train,419,455,20263625,10,1,train,train
train,420,377,20263625,10,1,train,train
train,422,325,20263625,10,1,train,train
train,425,439,20263625,10,1,train,train
train,426,404,20263625,10,1,train,train
train,427,335,20263625,10,1,train,train
train,428,340,20263625,10,1,train,train
train,429,483,20263625,10,1,train,train
train,430,305,20263625,10,1,train,train
train,433,488,20263625,10,1,train,train
train,434,371,20263625,10,1,train,train
train,436,341,20263625,10,1,train,train
train,437,321,20263625,10,1,train,train
train,439,420,20263625,10,1,train,train
train,440,436,20263625,10,1,train,train
train,443,415,20263625,10,1,train,train
train,444,360,20263625,10,1,train,train
train,446,313,20263625,10,1,train,train
train,447,372,20263625,10,1,train,train
train,449,307,20263625,10,1,train,train
train,451,317,20263625,10,1,train,train
train,454,363,20263625,10,1,train,train
train,455,343,20263625,10,1,train,train
train,456,355,20263625,10,1,train,train
train,457,402,20263625,10,1,train,train
train,458,331,20263625,10,1,train,train
train,459,474,20263625,10,1,train,train
train,463,489,20263625,10,1,train,train
train,468,419,20263625,10,1,train,train
train,471,428,20263625,10,1,train,train
train,474,484,20263625,10,1,train,train
train,475,322,20263625,10,1,train,train
train,476,444,20263625,10,1,train,train
train,477,303,20263625,10,1,train,train
train,478,362,20263625,10,1,train,train
train,479,381,20263625,10,1,train,train
train,483,351,20263625,10,1,train,train
train,484,386,20263625,10,1,train,train
train,486,376,20263625,10,1,train,train
train,488,382,20263625,10,1,train,train
train,489,459,20263625,10,1,train,train
train,490,406,20263625,10,1,train,train
train,491,369,20263625,10,1,train,train
train,492,434,20263625,10,1,train,train
test,302,482,20263625,10,1,test,test
test,310,423,20263625,10,1,test,test
test,318,400,20263625,10,1,test,test
test,319,385,20263625,10,1,test,test
test,324,348,20263625,10,1,test,test
test,327,347,20263625,10,1,test,test
test,333,319,20263625,10,1,test,test
test,344,472,20263625,10,1,test,test
test,346,344,20263625,10,1,test,test
test,347,324,20263625,10,1,test,test
test,348,441,20263625,10,1,test,test
test,358,397,20263625,10,1,test,test
test,385,346,20263625,10,1,test,test
test,388,318,20263625,10,1,test,test
test,393,464,20263625,10,1,test,test
test,395,448,20263625,10,1,test,test
test,397,414,20263625,10,1,test,test
test,400,395,20263625,10,1,test,test
test,414,485,20263625,10,1,test,test
test,423,310,20263625,10,1,test,test
test,441,358,20263625,10,1,test,test
test,445,333,20263625,10,1,test,test
test,448,327,20263625,10,1,test,test
test,464,302,20263625,10,1,test,test
test,472,487,20263625,10,1,test,test
test,473,445,20263625,10,1,test,test
test,482,393,20263625,10,1,test,test
test,485,388,20263625,10,1,test,test
test,487,473,20263625,10,1,test,test
train,302,451,20263626,10,2,train,train
train,303,344,20263626,10,2,train,train
train,304,472,20263626,10,2,train,train
train,307,375,20263626,10,2,train,train
train,310,464,20263626,10,2,train,train
train,312,392,20263626,10,2,train,train
train,313,400,20263626,10,2,train,train
train,315,317,20263626,10,2,train,train
train,316,382,20263626,10,2,train,train
train,317,383,20263626,10,2,train,train
train,318,302,20263626,10,2,train,train
train,319,433,20263626,10,2,train,train
train,321,420,20263626,10,2,train,train
train,322,327,20263626,10,2,train,train
train,324,395,20263626,10,2,train,train
train,325,364,20263626,10,2,train,train
train,327,409,20263626,10,2,train,train
train,328,357,20263626,10,2,train,train
train,330,348,20263626,10,2,train,train
train,331,307,20263626,10,2,train,train
train,333,401,20263626,10,2,train,train
train,335,475,20263626,10,2,train,train
train,336,363,20263626,10,2,train,train
train,338,427,20263626,10,2,train,train
train,340,367,20263626,10,2,train,train
train,341,340,20263626,10,2,train,train
train,343,447,20263626,10,2,train,train
train,344,330,20263626,10,2,train,train
train,345,444,20263626,10,2,train,train
train,346,321,20263626,10,2,train,train
train,347,490,20263626,10,2,train,train
train,348,473,20263626,10,2,train,train
train,351,449,20263626,10,2,train,train
train,355,331,20263626,10,2,train,train
train,357,325,20263626,10,2,train,train
train,358,428,20263626,10,2,train,train
train,362,488,20263626,10,2,train,train
train,363,372,20263626,10,2,train,train
train,364,381,20263626,10,2,train,train
train,367,404,20263626,10,2,train,train
train,368,379,20263626,10,2,train,train
train,369,358,20263626,10,2,train,train
train,372,477,20263626,10,2,train,train
train,375,368,20263626,10,2,train,train
train,376,423,20263626,10,2,train,train
train,379,362,20263626,10,2,train,train
train,380,310,20263626,10,2,train,train
train,381,426,20263626,10,2,train,train
train,382,459,20263626,10,2,train,train
train,383,456,20263626,10,2,train,train
train,385,346,20263626,10,2,train,train
train,388,413,20263626,10,2,train,train
train,389,355,20263626,10,2,train,train
train,390,376,20263626,10,2,train,train
train,391,343,20263626,10,2,train,train
train,392,437,20263626,10,2,train,train
train,393,324,20263626,10,2,train,train
train,395,485,20263626,10,2,train,train
train,397,483,20263626,10,2,train,train
train,400,304,20263626,10,2,train,train
train,401,414,20263626,10,2,train,train
train,403,351,20263626,10,2,train,train
train,404,345,20263626,10,2,train,train
train,409,328,20263626,10,2,train,train
train,412,443,20263626,10,2,train,train
train,413,412,20263626,10,2,train,train
train,414,439,20263626,10,2,train,train
train,416,422,20263626,10,2,train,train
train,417,429,20263626,10,2,train,train
train,418,313,20263626,10,2,train,train
train,420,397,20263626,10,2,train,train
train,422,489,20263626,10,2,train,train
train,423,440,20263626,10,2,train,train
train,425,316,20263626,10,2,train,train
train,426,482,20263626,10,2,train,train
train,427,389,20263626,10,2,train,train
train,428,333,20263626,10,2,train,train
train,429,341,20263626,10,2,train,train
train,433,448,20263626,10,2,train,train
train,437,303,20263626,10,2,train,train
train,439,476,20263626,10,2,train,train
train,440,315,20263626,10,2,train,train
train,441,385,20263626,10,2,train,train
train,443,338,20263626,10,2,train,train
train,444,454,20263626,10,2,train,train
train,445,403,20263626,10,2,train,train
train,446,425,20263626,10,2,train,train
train,447,418,20263626,10,2,train,train
train,448,446,20263626,10,2,train,train
train,449,492,20263626,10,2,train,train
train,451,491,20263626,10,2,train,train
train,454,380,20263626,10,2,train,train
train,456,393,20263626,10,2,train,train
train,457,487,20263626,10,2,train,train
train,459,388,20263626,10,2,train,train
train,463,347,20263626,10,2,train,train
train,464,441,20263626,10,2,train,train
train,472,322,20263626,10,2,train,train
train,473,336,20263626,10,2,train,train
train,474,391,20263626,10,2,train,train
train,475,369,20263626,10,2,train,train
train,476,335,20263626,10,2,train,train
