representation,repeat,outer_fold,draw,domain_type,participant_id,label,interviewer_logit,predicted_interviewer_logit,outer_train_mean_null_prediction
tfidf,1,5,78,fake,333,0,0.18280162927725088,0.16987269588929105,-0.13132131936899535
tfidf,1,5,78,fake,336,0,-0.1522213149339816,0.0853962368991319,-0.13132131936899535
tfidf,1,5,78,fake,340,0,-0.0532169633523252,0.16228737182739755,-0.13132131936899535
tfidf,1,5,78,fake,341,0,0.04387599236450876,0.16302718399555116,-0.13132131936899535
tfidf,1,5,78,fake,348,1,0.3246644346336065,0.3414884412220232,-0.13132131936899535
tfidf,1,5,78,fake,350,1,0.6595478683415626,0.280631230331472,-0.13132131936899535
tfidf,1,5,78,fake,360,0,0.14136242564500892,0.09719639011507317,-0.13132131936899535
tfidf,1,5,78,fake,368,0,-0.18245463691769112,-0.1753844619424142,-0.13132131936899535
tfidf,1,5,78,fake,370,0,-0.42067493272267786,-0.43023527004211637,-0.13132131936899535
tfidf,1,5,78,fake,385,0,-0.4136181715248177,-0.4440972446247125,-0.13132131936899535
tfidf,1,5,78,fake,388,1,-0.29184652443523174,-0.36273694868494694,-0.13132131936899535
tfidf,1,5,78,fake,406,0,-0.688547846903915,-0.5408794493922763,-0.13132131936899535
tfidf,1,5,78,fake,409,1,-0.2424247555064135,-0.2940126806532659,-0.13132131936899535
tfidf,1,5,78,fake,417,0,-0.2619257935703291,-0.1448459836078258,-0.13132131936899535
tfidf,1,5,78,fake,418,1,0.29562742332006153,0.054403913184091574,-0.13132131936899535
tfidf,1,5,78,fake,428,0,-0.5742622866149637,-0.4871284987786889,-0.13132131936899535
tfidf,1,5,78,fake,429,0,-0.3098720876801796,-0.42121684652098373,-0.13132131936899535
tfidf,1,5,78,fake,434,0,-0.5525761303085714,-0.30411493496741554,-0.13132131936899535
tfidf,1,5,78,fake,437,0,-0.6267447712170022,-0.4859672387732397,-0.13132131936899535
tfidf,1,5,78,fake,441,1,0.036399678874018015,-0.0713211448446895,-0.13132131936899535
tfidf,1,5,78,fake,444,0,-0.36104583868423434,-0.29895157485908364,-0.13132131936899535
tfidf,1,5,78,fake,456,0,-0.7628888757634836,-0.6107613280935525,-0.13132131936899535
tfidf,1,5,78,fake,468,0,-0.7819225422296068,-0.4560707680532178,-0.13132131936899535
tfidf,1,5,78,fake,485,0,-0.6243201023194219,-0.481713168063084,-0.13132131936899535
tfidf,1,1,79,fake,319,1,0.7021057344536314,0.28611384245829,-0.17679388669548066
tfidf,1,1,79,fake,331,0,0.5432219623774535,0.1497821624819839,-0.17679388669548066
tfidf,1,1,79,fake,345,1,0.8086939082985112,0.3069814578429638,-0.17679388669548066
tfidf,1,1,79,fake,346,1,0.5869899020795952,0.28507661252409333,-0.17679388669548066
tfidf,1,1,79,fake,357,0,0.17424893858987572,0.0677179769405368,-0.17679388669548066
tfidf,1,1,79,fake,358,0,0.7132434506354575,0.2521012959218478,-0.17679388669548066
tfidf,1,1,79,fake,362,1,0.8394931311097791,0.2810766225664575,-0.17679388669548066
tfidf,1,1,79,fake,363,0,-0.34792521554752687,-0.3120942313219912,-0.17679388669548066
tfidf,1,1,79,fake,364,0,0.21956490972088683,-0.18432168270768395,-0.17679388669548066
tfidf,1,1,79,fake,369,0,-0.47973288928452734,-0.370374375709326,-0.17679388669548066
tfidf,1,1,79,fake,372,1,0.43307543112848684,0.22094954191424498,-0.17679388669548066
tfidf,1,1,79,fake,391,0,-0.3189371511008544,-0.5950537437837664,-0.17679388669548066
tfidf,1,1,79,fake,400,0,-0.08969133717340501,-0.1627183837810968,-0.17679388669548066
tfidf,1,1,79,fake,402,1,0.16649611207276982,-0.015557868741800679,-0.17679388669548066
tfidf,1,1,79,fake,403,0,-0.7732268012224185,-0.5985262885885332,-0.17679388669548066
tfidf,1,1,79,fake,404,0,-0.14877459581218846,-0.477505440272125,-0.17679388669548066
tfidf,1,1,79,fake,413,1,0.22845672511165488,-0.03988682606806929,-0.17679388669548066
tfidf,1,1,79,fake,416,0,-0.6674219809309218,-0.5939747906633239,-0.17679388669548066
tfidf,1,1,79,fake,420,0,-0.6247994165942848,-0.3844483209326178,-0.17679388669548066
tfidf,1,1,79,fake,423,0,-0.010122991979763837,-0.28842343426461853,-0.17679388669548066
tfidf,1,1,79,fake,426,1,0.1627744726375322,-0.03089977232269145,-0.17679388669548066
tfidf,1,1,79,fake,433,1,-0.8044783117208003,-0.6884153010003129,-0.17679388669548066
tfidf,1,1,79,fake,451,0,-0.07683748977276054,-0.09503533695217267,-0.17679388669548066
tfidf,1,1,79,fake,454,0,-0.6465184665506347,-0.7185063461031311,-0.17679388669548066
tfidf,1,1,79,fake,473,0,-0.6730468937290233,-0.5881049419983072,-0.17679388669548066
tfidf,1,1,79,fake,476,0,-0.7571731567280353,-0.6229274478305169,-0.17679388669548066
tfidf,1,1,79,fake,484,0,0.07099082344671064,-0.22562488086156318,-0.17679388669548066
tfidf,1,1,79,fake,487,0,-0.49836467990088756,-0.40894195777918196,-0.17679388669548066
tfidf,1,1,79,fake,490,0,-0.4997918674030498,-0.45566666184419025,-0.17679388669548066
tfidf,1,2,79,fake,303,0,-0.05947879600921148,0.008600612333622915,-0.15687048650349145
tfidf,1,2,79,fake,304,0,-0.14339331586550294,0.12865769362462096,-0.15687048650349145
tfidf,1,2,79,fake,310,0,-0.18105785517683134,0.24831465765339097,-0.15687048650349145
tfidf,1,2,79,fake,312,0,-0.07363397773220194,0.25808075278505094,-0.15687048650349145
tfidf,1,2,79,fake,316,0,0.4958109538235306,0.4811348510530121,-0.15687048650349145
tfidf,1,2,79,fake,324,0,0.3946167486007911,0.27988235558458985,-0.15687048650349145
tfidf,1,2,79,fake,328,0,-0.040327482966321215,0.21077928994172815,-0.15687048650349145
tfidf,1,2,79,fake,339,1,0.678980302242895,0.5712005254972883,-0.15687048650349145
tfidf,1,2,79,fake,353,1,0.4545021132787713,0.34718453147133155,-0.15687048650349145
tfidf,1,2,79,fake,355,1,0.298069787857245,0.15427138714589414,-0.15687048650349145
tfidf,1,2,79,fake,366,0,-0.6752103865695549,-0.40126973726684717,-0.15687048650349145
tfidf,1,2,79,fake,375,0,-0.8677122997491687,-0.43825775404378464,-0.15687048650349145
tfidf,1,2,79,fake,376,1,0.2706636828277489,0.01949097390581067,-0.15687048650349145
tfidf,1,2,79,fake,379,0,-0.6051891427429491,-0.4049126089993085,-0.15687048650349145
tfidf,1,2,79,fake,381,1,-0.01713030805009233,-0.15707071933104744,-0.15687048650349145
tfidf,1,2,79,fake,382,0,-0.7173170968640924,-0.42814748433578753,-0.15687048650349145
tfidf,1,2,79,fake,386,1,-0.4397938512671383,-0.48458032734935264,-0.15687048650349145
tfidf,1,2,79,fake,390,0,0.4590912606498587,0.19358270855925355,-0.15687048650349145
tfidf,1,2,79,fake,392,0,-0.6892278006229304,-0.4940622734328145,-0.15687048650349145
tfidf,1,2,79,fake,401,0,-0.6273176669642055,-0.5035242489717333,-0.15687048650349145
tfidf,1,2,79,fake,412,1,-0.6768288181914053,-0.5727172642560979,-0.15687048650349145
tfidf,1,2,79,fake,422,1,-0.4416647477770037,-0.27137226026155137,-0.15687048650349145
tfidf,1,2,79,fake,427,0,-0.8455677472277129,-0.544956728969773,-0.15687048650349145
tfidf,1,2,79,fake,440,1,0.2352258333258551,0.09755671843112687,-0.15687048650349145
tfidf,1,2,79,fake,443,0,-0.6255068725325924,-0.4462446740691327,-0.15687048650349145
tfidf,1,2,79,fake,457,0,-0.7796409834236101,-0.4548757859916853,-0.15687048650349145
tfidf,1,2,79,fake,479,0,-0.6755226357134596,-0.39004772891984374,-0.15687048650349145
tfidf,1,2,79,fake,482,0,-0.6927938399912903,-0.46198006408055325,-0.15687048650349145
tfidf,1,2,79,fake,486,0,-0.8656459530272318,-0.6141745124828967,-0.15687048650349145
tfidf,1,3,79,fake,305,0,0.21591952103918835,0.27591664058855375,-0.1527325332380422
tfidf,1,3,79,fake,307,0,-0.3053960795741474,0.11595482440557531,-0.1527325332380422
tfidf,1,3,79,fake,313,0,0.07871423904770478,0.08986825236690141,-0.1527325332380422
tfidf,1,3,79,fake,315,0,-0.4202867179589273,0.07965772355150019,-0.1527325332380422
tfidf,1,3,79,fake,317,0,0.5428573247122302,0.19755434404298472,-0.1527325332380422
tfidf,1,3,79,fake,320,1,0.8391951036692248,0.3116660531647208,-0.1527325332380422
tfidf,1,3,79,fake,338,1,0.5515936605574887,0.08683548677512934,-0.1527325332380422
tfidf,1,3,79,fake,344,1,0.28425383537812343,0.04402264883229526,-0.1527325332380422
tfidf,1,3,79,fake,352,1,-0.21155043302602478,0.1452899627445275,-0.1527325332380422
tfidf,1,3,79,fake,356,1,0.5012796244081582,0.14459898583031744,-0.1527325332380422
tfidf,1,3,79,fake,367,1,0.6244235035244244,0.3868371217922216,-0.1527325332380422
tfidf,1,3,79,fake,371,0,-0.35897006036123,-0.4075379852009539,-0.1527325332380422
tfidf,1,3,79,fake,380,1,-0.4613726267864364,-0.16594725160057,-0.1527325332380422
tfidf,1,3,79,fake,383,0,-0.4995768493028707,-0.4034716906343687,-0.1527325332380422
tfidf,1,3,79,fake,393,0,-0.548674928750991,-0.46626307240951353,-0.1527325332380422
tfidf,1,3,79,fake,395,0,-0.1850492584463646,-0.3427822931263046,-0.1527325332380422
tfidf,1,3,79,fake,397,0,-0.5467771325229672,-0.45142306796118836,-0.1527325332380422
tfidf,1,3,79,fake,425,0,0.3739369654898017,0.2552382344972784,-0.1527325332380422
tfidf,1,3,79,fake,430,0,0.02686477499655429,0.05845123865474014,-0.1527325332380422
tfidf,1,3,79,fake,436,0,-0.7352200754801274,-0.5616190200561,-0.1527325332380422
tfidf,1,3,79,fake,439,0,-0.30106388568503345,-0.28509762584891474,-0.1527325332380422
tfidf,1,3,79,fake,446,0,-0.33886272860743694,-0.3619669355060967,-0.1527325332380422
tfidf,1,3,79,fake,447,0,-0.6311612402005569,-0.5279779507040552,-0.1527325332380422
tfidf,1,3,79,fake,459,1,0.10093028341543828,0.03926337300469443,-0.1527325332380422
tfidf,1,3,79,fake,474,0,-0.7708908428382037,-0.5577676721083261,-0.1527325332380422
tfidf,1,3,79,fake,475,0,-0.7845665446857457,-0.62435552288577,-0.1527325332380422
tfidf,1,3,79,fake,489,0,-0.6323107624981888,-0.539726228081179,-0.1527325332380422
tfidf,1,3,79,fake,491,0,-0.07275805921783857,-0.14941820832611521,-0.1527325332380422
tfidf,1,4,79,fake,318,0,-0.3460905048930942,0.1602038079904518,-0.15967299402876906
tfidf,1,4,79,fake,322,0,0.4747155509686242,0.30405951315161844,-0.15967299402876906
tfidf,1,4,79,fake,326,0,-0.2582354245206282,0.22384792476109538,-0.15967299402876906
tfidf,1,4,79,fake,327,0,0.3891506796359692,0.37548296827354183,-0.15967299402876906
tfidf,1,4,79,fake,335,1,-0.07914923089242676,0.12650572945746436,-0.15967299402876906
tfidf,1,4,79,fake,343,0,0.5291772239170245,0.4176611600018248,-0.15967299402876906
tfidf,1,4,79,fake,347,1,0.22940558397211386,0.1848988323608991,-0.15967299402876906
tfidf,1,4,79,fake,351,1,0.8331745859348387,0.435244647633982,-0.15967299402876906
tfidf,1,4,79,fake,374,0,0.35027259238276837,0.22771571498709114,-0.15967299402876906
tfidf,1,4,79,fake,377,1,0.20811625829740038,-0.11804176085193491,-0.15967299402876906
tfidf,1,4,79,fake,389,1,0.20443521116420155,-0.11410603591698651,-0.15967299402876906
tfidf,1,4,79,fake,414,1,-0.27100556567713463,-0.11792991268157554,-0.15967299402876906
tfidf,1,4,79,fake,415,0,-0.752725231480988,-0.6096085868131444,-0.15967299402876906
tfidf,1,4,79,fake,419,0,-0.641554699097783,-0.4185445729084579,-0.15967299402876906
tfidf,1,4,79,fake,445,0,-0.45966218624871924,-0.5621093075582959,-0.15967299402876906
tfidf,1,4,79,fake,448,1,-0.11575636906524031,-0.015621479072512379,-0.15967299402876906
tfidf,1,4,79,fake,449,0,-0.5731410436085246,-0.42342753720220483,-0.15967299402876906
tfidf,1,4,79,fake,455,0,-0.7034638444605144,-0.6105755005476673,-0.15967299402876906
tfidf,1,4,79,fake,458,0,-0.14129796076240503,-0.1951153393626206,-0.15967299402876906
tfidf,1,4,79,fake,463,0,-0.821189131942134,-0.5068593022194253,-0.15967299402876906
tfidf,1,4,79,fake,464,0,-0.8337113234195364,-0.6329936595058272,-0.15967299402876906
tfidf,1,4,79,fake,471,0,-0.861635663727115,-0.5104708128760667,-0.15967299402876906
tfidf,1,4,79,fake,472,0,-0.5987776852564959,-0.4414175513950289,-0.15967299402876906
tfidf,1,4,79,fake,477,0,-0.48262245092077427,-0.5177567517430726,-0.15967299402876906
tfidf,1,4,79,fake,478,0,0.1028342391543983,-0.09112334680364693,-0.15967299402876906
tfidf,1,4,79,fake,483,1,-0.10821818036555443,-0.004078291614756369,-0.15967299402876906
tfidf,1,4,79,fake,488,0,-0.6260831433412948,-0.40625225929206765,-0.15967299402876906
tfidf,1,4,79,fake,492,0,-0.5325598372322766,-0.5267581557502936,-0.15967299402876906
tfidf,1,5,79,fake,302,0,-0.2135217988787335,-0.13462995563326838,-0.13132131936899535
tfidf,1,5,79,fake,321,1,0.5415362834636385,0.3855474856880131,-0.13132131936899535
tfidf,1,5,79,fake,325,1,0.2704476289080334,0.2939448596509098,-0.13132131936899535
tfidf,1,5,79,fake,330,1,0.2077544766388804,0.1866895618682365,-0.13132131936899535
tfidf,1,5,79,fake,333,0,0.18280162927725088,0.1848082001763709,-0.13132131936899535
tfidf,1,5,79,fake,336,0,-0.1522213149339816,0.07914214901227706,-0.13132131936899535
tfidf,1,5,79,fake,340,0,-0.0532169633523252,0.0768890832485977,-0.13132131936899535
tfidf,1,5,79,fake,341,0,0.04387599236450876,0.1389361506951332,-0.13132131936899535
tfidf,1,5,79,fake,348,1,0.3246644346336065,0.30975920492627435,-0.13132131936899535
tfidf,1,5,79,fake,350,1,0.6595478683415626,0.29432491568180447,-0.13132131936899535
tfidf,1,5,79,fake,360,0,0.14136242564500892,0.07406450264164874,-0.13132131936899535
tfidf,1,5,79,fake,368,0,-0.18245463691769112,-0.21034052942394943,-0.13132131936899535
tfidf,1,5,79,fake,370,0,-0.42067493272267786,-0.4683977307258708,-0.13132131936899535
tfidf,1,5,79,fake,385,0,-0.4136181715248177,-0.4307556514710159,-0.13132131936899535
tfidf,1,5,79,fake,388,1,-0.29184652443523174,-0.32832273599770045,-0.13132131936899535
tfidf,1,5,79,fake,406,0,-0.688547846903915,-0.552168882071716,-0.13132131936899535
tfidf,1,5,79,fake,409,1,-0.2424247555064135,-0.27366716244508893,-0.13132131936899535
tfidf,1,5,79,fake,417,0,-0.2619257935703291,-0.18017550548923428,-0.13132131936899535
tfidf,1,5,79,fake,418,1,0.29562742332006153,0.0046840832180620184,-0.13132131936899535
tfidf,1,5,79,fake,428,0,-0.5742622866149637,-0.43124145478862497,-0.13132131936899535
tfidf,1,5,79,fake,429,0,-0.3098720876801796,-0.42867995395897596,-0.13132131936899535
tfidf,1,5,79,fake,434,0,-0.5525761303085714,-0.3181826359333346,-0.13132131936899535
tfidf,1,5,79,fake,437,0,-0.6267447712170022,-0.5321760477124878,-0.13132131936899535
tfidf,1,5,79,fake,441,1,0.036399678874018015,-0.03459955867842775,-0.13132131936899535
tfidf,1,5,79,fake,444,0,-0.36104583868423434,-0.3323725248224475,-0.13132131936899535
tfidf,1,5,79,fake,456,0,-0.7628888757634836,-0.605785416635974,-0.13132131936899535
tfidf,1,5,79,fake,468,0,-0.7819225422296068,-0.49628548754434804,-0.13132131936899535
tfidf,1,5,79,fake,485,0,-0.6243201023194219,-0.42324269575524204,-0.13132131936899535
tfidf,1,1,80,fake,319,1,0.7021057344536314,0.2202550124340738,-0.17679388669548066
tfidf,1,1,80,fake,331,0,0.5432219623774535,0.21325104199812434,-0.17679388669548066
tfidf,1,1,80,fake,345,1,0.8086939082985112,0.2871958417205177,-0.17679388669548066
tfidf,1,1,80,fake,346,1,0.5869899020795952,0.2530368794875356,-0.17679388669548066
tfidf,1,1,80,fake,357,0,0.17424893858987572,0.033646053249218516,-0.17679388669548066
tfidf,1,1,80,fake,358,0,0.7132434506354575,0.2367036732353371,-0.17679388669548066
tfidf,1,1,80,fake,362,1,0.8394931311097791,0.21733586847303754,-0.17679388669548066
tfidf,1,1,80,fake,363,0,-0.34792521554752687,-0.35388929421163634,-0.17679388669548066
tfidf,1,1,80,fake,364,0,0.21956490972088683,-0.14113809705125402,-0.17679388669548066
tfidf,1,1,80,fake,369,0,-0.47973288928452734,-0.3399842901100446,-0.17679388669548066
tfidf,1,1,80,fake,372,1,0.43307543112848684,0.28520156059987295,-0.17679388669548066
tfidf,1,1,80,fake,391,0,-0.3189371511008544,-0.5866869918380195,-0.17679388669548066
tfidf,1,1,80,fake,400,0,-0.08969133717340501,-0.05408089869774996,-0.17679388669548066
tfidf,1,1,80,fake,402,1,0.16649611207276982,-0.030598196396469712,-0.17679388669548066
tfidf,1,1,80,fake,403,0,-0.7732268012224185,-0.5819678146981421,-0.17679388669548066
tfidf,1,1,80,fake,404,0,-0.14877459581218846,-0.47273123965093855,-0.17679388669548066
tfidf,1,1,80,fake,413,1,0.22845672511165488,-0.008184637364227448,-0.17679388669548066
tfidf,1,1,80,fake,416,0,-0.6674219809309218,-0.5624772691940796,-0.17679388669548066
tfidf,1,1,80,fake,420,0,-0.6247994165942848,-0.3883578319006338,-0.17679388669548066
tfidf,1,1,80,fake,423,0,-0.010122991979763837,-0.31689268527312153,-0.17679388669548066
tfidf,1,1,80,fake,426,1,0.1627744726375322,0.038170322040932514,-0.17679388669548066
tfidf,1,1,80,fake,433,1,-0.8044783117208003,-0.4702275481043555,-0.17679388669548066
tfidf,1,1,80,fake,451,0,-0.07683748977276054,-0.06427048929997989,-0.17679388669548066
tfidf,1,1,80,fake,454,0,-0.6465184665506347,-0.6410884386195443,-0.17679388669548066
tfidf,1,1,80,fake,473,0,-0.6730468937290233,-0.5644420471397045,-0.17679388669548066
tfidf,1,1,80,fake,476,0,-0.7571731567280353,-0.6066247294870518,-0.17679388669548066
tfidf,1,1,80,fake,484,0,0.07099082344671064,-0.15855417499915567,-0.17679388669548066
tfidf,1,1,80,fake,487,0,-0.49836467990088756,-0.3689369819345142,-0.17679388669548066
tfidf,1,1,80,fake,490,0,-0.4997918674030498,-0.43627936998230293,-0.17679388669548066
tfidf,1,2,80,fake,303,0,-0.05947879600921148,0.01821696646171625,-0.15687048650349145
tfidf,1,2,80,fake,304,0,-0.14339331586550294,0.12576803894154268,-0.15687048650349145
tfidf,1,2,80,fake,310,0,-0.18105785517683134,0.24604691808066345,-0.15687048650349145
tfidf,1,2,80,fake,312,0,-0.07363397773220194,0.25308506081847537,-0.15687048650349145
tfidf,1,2,80,fake,316,0,0.4958109538235306,0.4654471215527236,-0.15687048650349145
tfidf,1,2,80,fake,324,0,0.3946167486007911,0.26032008645716975,-0.15687048650349145
tfidf,1,2,80,fake,328,0,-0.040327482966321215,0.1796390144641882,-0.15687048650349145
tfidf,1,2,80,fake,339,1,0.678980302242895,0.5563668800539525,-0.15687048650349145
tfidf,1,2,80,fake,353,1,0.4545021132787713,0.46331993264005356,-0.15687048650349145
tfidf,1,2,80,fake,355,1,0.298069787857245,0.17674648282135427,-0.15687048650349145
tfidf,1,2,80,fake,366,0,-0.6752103865695549,-0.4310968666769963,-0.15687048650349145
tfidf,1,2,80,fake,375,0,-0.8677122997491687,-0.4702214979161471,-0.15687048650349145
tfidf,1,2,80,fake,376,1,0.2706636828277489,0.013199930311342006,-0.15687048650349145
tfidf,1,2,80,fake,379,0,-0.6051891427429491,-0.47033937474089127,-0.15687048650349145
tfidf,1,2,80,fake,381,1,-0.01713030805009233,-0.25471214956027777,-0.15687048650349145
tfidf,1,2,80,fake,382,0,-0.7173170968640924,-0.4606531077341566,-0.15687048650349145
tfidf,1,2,80,fake,386,1,-0.4397938512671383,-0.5074837509616458,-0.15687048650349145
tfidf,1,2,80,fake,390,0,0.4590912606498587,0.18293496054009087,-0.15687048650349145
tfidf,1,2,80,fake,392,0,-0.6892278006229304,-0.5035239961477141,-0.15687048650349145
tfidf,1,2,80,fake,401,0,-0.6273176669642055,-0.4611663608831422,-0.15687048650349145
tfidf,1,2,80,fake,412,1,-0.6768288181914053,-0.5720753516566901,-0.15687048650349145
tfidf,1,2,80,fake,422,1,-0.4416647477770037,-0.23046539018967183,-0.15687048650349145
tfidf,1,2,80,fake,427,0,-0.8455677472277129,-0.5923049081805283,-0.15687048650349145
tfidf,1,2,80,fake,440,1,0.2352258333258551,0.08195607981290351,-0.15687048650349145
tfidf,1,2,80,fake,443,0,-0.6255068725325924,-0.4410197442524687,-0.15687048650349145
tfidf,1,2,80,fake,457,0,-0.7796409834236101,-0.4260163085667549,-0.15687048650349145
tfidf,1,2,80,fake,479,0,-0.6755226357134596,-0.4008451977785208,-0.15687048650349145
tfidf,1,2,80,fake,482,0,-0.6927938399912903,-0.42075966718955526,-0.15687048650349145
tfidf,1,2,80,fake,486,0,-0.8656459530272318,-0.6160361217952095,-0.15687048650349145
tfidf,1,3,80,fake,305,0,0.21591952103918835,0.20923471804099802,-0.1527325332380422
tfidf,1,3,80,fake,307,0,-0.3053960795741474,0.04938903999493552,-0.1527325332380422
tfidf,1,3,80,fake,313,0,0.07871423904770478,0.09203379680134877,-0.1527325332380422
tfidf,1,3,80,fake,315,0,-0.4202867179589273,0.07717624521687996,-0.1527325332380422
tfidf,1,3,80,fake,317,0,0.5428573247122302,0.15578528007733883,-0.1527325332380422
tfidf,1,3,80,fake,320,1,0.8391951036692248,0.3437492553020187,-0.1527325332380422
tfidf,1,3,80,fake,338,1,0.5515936605574887,0.09831339702530223,-0.1527325332380422
tfidf,1,3,80,fake,344,1,0.28425383537812343,0.08483693089585825,-0.1527325332380422
tfidf,1,3,80,fake,352,1,-0.21155043302602478,0.18546322337022397,-0.1527325332380422
tfidf,1,3,80,fake,356,1,0.5012796244081582,0.1649918041154736,-0.1527325332380422
tfidf,1,3,80,fake,367,1,0.6244235035244244,0.4143751372876472,-0.1527325332380422
tfidf,1,3,80,fake,371,0,-0.35897006036123,-0.45717234588198574,-0.1527325332380422
tfidf,1,3,80,fake,380,1,-0.4613726267864364,-0.15165093308245228,-0.1527325332380422
tfidf,1,3,80,fake,383,0,-0.4995768493028707,-0.3752042422770474,-0.1527325332380422
tfidf,1,3,80,fake,393,0,-0.548674928750991,-0.4953925530313171,-0.1527325332380422
tfidf,1,3,80,fake,395,0,-0.1850492584463646,-0.35076710499523744,-0.1527325332380422
tfidf,1,3,80,fake,397,0,-0.5467771325229672,-0.4709578755063191,-0.1527325332380422
tfidf,1,3,80,fake,425,0,0.3739369654898017,0.18328298986927832,-0.1527325332380422
tfidf,1,3,80,fake,430,0,0.02686477499655429,0.05108269530626433,-0.1527325332380422
tfidf,1,3,80,fake,436,0,-0.7352200754801274,-0.5302045111228257,-0.1527325332380422
tfidf,1,3,80,fake,439,0,-0.30106388568503345,-0.312945277699671,-0.1527325332380422
tfidf,1,3,80,fake,446,0,-0.33886272860743694,-0.39696925765932156,-0.1527325332380422
tfidf,1,3,80,fake,447,0,-0.6311612402005569,-0.5435442021834018,-0.1527325332380422
tfidf,1,3,80,fake,459,1,0.10093028341543828,-0.015485017280494201,-0.1527325332380422
tfidf,1,3,80,fake,474,0,-0.7708908428382037,-0.4645239427157644,-0.1527325332380422
tfidf,1,3,80,fake,475,0,-0.7845665446857457,-0.6476044057017991,-0.1527325332380422
tfidf,1,3,80,fake,489,0,-0.6323107624981888,-0.5206894903481861,-0.1527325332380422
tfidf,1,3,80,fake,491,0,-0.07275805921783857,-0.1553437529773938,-0.1527325332380422
tfidf,1,4,80,fake,318,0,-0.3460905048930942,0.13650886910281756,-0.15967299402876906
tfidf,1,4,80,fake,322,0,0.4747155509686242,0.2686723325160039,-0.15967299402876906
tfidf,1,4,80,fake,326,0,-0.2582354245206282,0.20298781871652583,-0.15967299402876906
tfidf,1,4,80,fake,327,0,0.3891506796359692,0.38024807064976224,-0.15967299402876906
tfidf,1,4,80,fake,335,1,-0.07914923089242676,0.08086304650863638,-0.15967299402876906
tfidf,1,4,80,fake,343,0,0.5291772239170245,0.3983885615476905,-0.15967299402876906
tfidf,1,4,80,fake,347,1,0.22940558397211386,0.12702914340311156,-0.15967299402876906
tfidf,1,4,80,fake,351,1,0.8331745859348387,0.35165139038141263,-0.15967299402876906
tfidf,1,4,80,fake,374,0,0.35027259238276837,0.24087049844439928,-0.15967299402876906
tfidf,1,4,80,fake,377,1,0.20811625829740038,-0.07355963298365886,-0.15967299402876906
tfidf,1,4,80,fake,389,1,0.20443521116420155,-0.008738070080923116,-0.15967299402876906
tfidf,1,4,80,fake,414,1,-0.27100556567713463,-0.13758533838909298,-0.15967299402876906
tfidf,1,4,80,fake,415,0,-0.752725231480988,-0.6105922731967766,-0.15967299402876906
tfidf,1,4,80,fake,419,0,-0.641554699097783,-0.42360980346401556,-0.15967299402876906
tfidf,1,4,80,fake,445,0,-0.45966218624871924,-0.5408864898103851,-0.15967299402876906
tfidf,1,4,80,fake,448,1,-0.11575636906524031,-0.017106381574137464,-0.15967299402876906
tfidf,1,4,80,fake,449,0,-0.5731410436085246,-0.35649610725231534,-0.15967299402876906
tfidf,1,4,80,fake,455,0,-0.7034638444605144,-0.6200337170088901,-0.15967299402876906
tfidf,1,4,80,fake,458,0,-0.14129796076240503,-0.23482043282820467,-0.15967299402876906
tfidf,1,4,80,fake,463,0,-0.821189131942134,-0.5008728007955949,-0.15967299402876906
tfidf,1,4,80,fake,464,0,-0.8337113234195364,-0.5823938267997177,-0.15967299402876906
tfidf,1,4,80,fake,471,0,-0.861635663727115,-0.5327881504067494,-0.15967299402876906
tfidf,1,4,80,fake,472,0,-0.5987776852564959,-0.38563356683983885,-0.15967299402876906
tfidf,1,4,80,fake,477,0,-0.48262245092077427,-0.5249839685052242,-0.15967299402876906
tfidf,1,4,80,fake,478,0,0.1028342391543983,-0.14376067406045123,-0.15967299402876906
tfidf,1,4,80,fake,483,1,-0.10821818036555443,-0.07236455595120371,-0.15967299402876906
tfidf,1,4,80,fake,488,0,-0.6260831433412948,-0.40147203656090125,-0.15967299402876906
tfidf,1,4,80,fake,492,0,-0.5325598372322766,-0.5357650338545796,-0.15967299402876906
tfidf,1,5,80,fake,302,0,-0.2135217988787335,-0.07245761577647208,-0.13132131936899535
tfidf,1,5,80,fake,321,1,0.5415362834636385,0.3947001340570824,-0.13132131936899535
tfidf,1,5,80,fake,325,1,0.2704476289080334,0.28667576086445284,-0.13132131936899535
tfidf,1,5,80,fake,330,1,0.2077544766388804,0.17547468532839422,-0.13132131936899535
tfidf,1,5,80,fake,333,0,0.18280162927725088,0.18130004512846393,-0.13132131936899535
tfidf,1,5,80,fake,336,0,-0.1522213149339816,0.10929124003328095,-0.13132131936899535
tfidf,1,5,80,fake,340,0,-0.0532169633523252,0.12067328387391701,-0.13132131936899535
tfidf,1,5,80,fake,341,0,0.04387599236450876,0.11929331859835962,-0.13132131936899535
tfidf,1,5,80,fake,348,1,0.3246644346336065,0.3493523147553932,-0.13132131936899535
tfidf,1,5,80,fake,350,1,0.6595478683415626,0.258187159660486,-0.13132131936899535
tfidf,1,5,80,fake,360,0,0.14136242564500892,0.06783426391676359,-0.13132131936899535
tfidf,1,5,80,fake,368,0,-0.18245463691769112,-0.19568399216479299,-0.13132131936899535
tfidf,1,5,80,fake,370,0,-0.42067493272267786,-0.4579464638197907,-0.13132131936899535
tfidf,1,5,80,fake,385,0,-0.4136181715248177,-0.4138992521992894,-0.13132131936899535
tfidf,1,5,80,fake,388,1,-0.29184652443523174,-0.3352426279210528,-0.13132131936899535
