representation,repeat,outer_fold,draw,partition,label,recipient_index,donor_index,recipient_id,donor_id,self_match,same_label,donor_reuse_count,one_to_one
tfidf,1,5,59,train,0,10,9,317,316,False,True,1,True
tfidf,1,5,59,train,0,11,43,318,358,False,True,1,True
tfidf,1,5,59,train,0,15,42,322,357,False,True,1,True
tfidf,1,5,59,train,0,16,71,324,393,False,True,1,True
tfidf,1,5,59,train,0,18,77,326,403,False,True,1,True
tfidf,1,5,59,train,0,19,47,327,364,False,True,1,True
tfidf,1,5,59,train,0,20,113,328,454,False,True,1,True
tfidf,1,5,59,train,0,22,100,331,436,False,True,1,True
tfidf,1,5,59,train,0,30,130,343,479,False,True,1,True
tfidf,1,5,59,train,0,42,107,357,445,False,True,1,True
tfidf,1,5,59,train,0,43,105,358,443,False,True,1,True
tfidf,1,5,59,train,0,46,11,363,318,False,True,1,True
tfidf,1,5,59,train,0,47,102,364,439,False,True,1,True
tfidf,1,5,59,train,0,48,89,366,420,False,True,1,True
tfidf,1,5,59,train,0,51,94,369,427,False,True,1,True
tfidf,1,5,59,train,0,53,124,371,473,False,True,1,True
tfidf,1,5,59,train,0,55,138,374,489,False,True,1,True
tfidf,1,5,59,train,0,56,123,375,472,False,True,1,True
tfidf,1,5,59,train,0,59,135,379,486,False,True,1,True
tfidf,1,5,59,train,0,62,68,382,390,False,True,1,True
tfidf,1,5,59,train,0,63,111,383,449,False,True,1,True
tfidf,1,5,59,train,0,68,53,390,371,False,True,1,True
tfidf,1,5,59,train,0,69,116,391,457,False,True,1,True
tfidf,1,5,59,train,0,70,137,392,488,False,True,1,True
tfidf,1,5,59,train,0,71,140,393,491,False,True,1,True
tfidf,1,5,59,train,0,72,139,395,490,False,True,1,True
tfidf,1,5,59,train,0,73,120,397,464,False,True,1,True
tfidf,1,5,59,train,0,74,136,400,487,False,True,1,True
tfidf,1,5,59,train,0,75,129,401,478,False,True,1,True
tfidf,1,5,59,train,0,77,20,403,328,False,True,1,True
tfidf,1,5,59,train,0,78,10,404,317,False,True,1,True
tfidf,1,5,59,train,0,84,15,415,322,False,True,1,True
tfidf,1,5,59,train,0,85,117,416,458,False,True,1,True
tfidf,1,5,59,train,0,88,4,419,307,False,True,1,True
tfidf,1,5,59,train,0,89,18,420,326,False,True,1,True
tfidf,1,5,59,train,0,91,125,423,474,False,True,1,True
tfidf,1,5,59,train,0,92,19,425,327,False,True,1,True
tfidf,1,5,59,train,0,94,30,427,343,False,True,1,True
tfidf,1,5,59,train,0,97,69,430,391,False,True,1,True
tfidf,1,5,59,train,0,100,73,436,397,False,True,1,True
tfidf,1,5,59,train,0,102,109,439,447,False,True,1,True
tfidf,1,5,59,train,0,105,114,443,455,False,True,1,True
tfidf,1,5,59,train,0,107,3,445,305,False,True,1,True
tfidf,1,5,59,train,0,108,92,446,425,False,True,1,True
tfidf,1,5,59,train,0,109,85,447,416,False,True,1,True
tfidf,1,5,59,train,0,111,72,449,395,False,True,1,True
tfidf,1,5,59,train,0,112,70,451,392,False,True,1,True
tfidf,1,5,59,train,0,113,51,454,369,False,True,1,True
tfidf,1,5,59,train,0,114,74,455,400,False,True,1,True
tfidf,1,5,59,train,0,116,108,457,446,False,True,1,True
tfidf,1,5,59,train,0,117,59,458,379,False,True,1,True
tfidf,1,5,59,train,0,119,56,463,375,False,True,1,True
tfidf,1,5,59,train,0,120,84,464,415,False,True,1,True
tfidf,1,5,59,train,0,122,46,471,363,False,True,1,True
tfidf,1,5,59,train,0,123,126,472,475,False,True,1,True
tfidf,1,5,59,train,0,124,119,473,463,False,True,1,True
tfidf,1,5,59,train,0,125,5,474,310,False,True,1,True
tfidf,1,5,59,train,0,126,63,475,383,False,True,1,True
tfidf,1,5,59,train,0,127,6,476,312,False,True,1,True
tfidf,1,5,59,train,0,128,75,477,401,False,True,1,True
tfidf,1,5,59,train,0,129,131,478,482,False,True,1,True
tfidf,1,5,59,train,0,130,97,479,430,False,True,1,True
tfidf,1,5,59,train,0,131,141,482,492,False,True,1,True
tfidf,1,5,59,train,0,133,1,484,303,False,True,1,True
tfidf,1,5,59,train,0,135,7,486,313,False,True,1,True
tfidf,1,5,59,train,0,136,8,487,315,False,True,1,True
tfidf,1,5,59,train,0,137,78,488,404,False,True,1,True
tfidf,1,5,59,train,0,138,48,489,366,False,True,1,True
tfidf,1,5,59,train,0,139,55,490,374,False,True,1,True
tfidf,1,5,59,train,0,140,91,491,423,False,True,1,True
tfidf,1,5,59,train,0,141,127,492,476,False,True,1,True
tfidf,1,5,59,train,1,12,27,319,339,False,True,1,True
tfidf,1,5,59,train,1,13,83,320,414,False,True,1,True
tfidf,1,5,59,train,1,24,33,335,346,False,True,1,True
tfidf,1,5,59,train,1,26,39,338,353,False,True,1,True
tfidf,1,5,59,train,1,27,65,339,386,False,True,1,True
tfidf,1,5,59,train,1,31,90,344,422,False,True,1,True
tfidf,1,5,59,train,1,32,54,345,372,False,True,1,True
tfidf,1,5,59,train,1,33,61,346,381,False,True,1,True
tfidf,1,5,59,train,1,34,98,347,433,False,True,1,True
tfidf,1,5,59,train,1,37,31,351,344,False,True,1,True
tfidf,1,5,59,train,1,38,34,352,347,False,True,1,True
tfidf,1,5,59,train,1,39,118,353,459,False,True,1,True
tfidf,1,5,59,train,1,40,13,355,320,False,True,1,True
tfidf,1,5,59,train,1,41,57,356,376,False,True,1,True
tfidf,1,5,59,train,1,45,38,362,352,False,True,1,True
tfidf,1,5,59,train,1,49,110,367,448,False,True,1,True
tfidf,1,5,59,train,1,54,24,372,335,False,True,1,True
tfidf,1,5,59,train,1,57,93,376,426,False,True,1,True
tfidf,1,5,59,train,1,58,103,377,440,False,True,1,True
tfidf,1,5,59,train,1,60,58,380,377,False,True,1,True
tfidf,1,5,59,train,1,61,37,381,351,False,True,1,True
tfidf,1,5,59,train,1,65,41,386,356,False,True,1,True
tfidf,1,5,59,train,1,67,76,389,402,False,True,1,True
tfidf,1,5,59,train,1,76,45,402,362,False,True,1,True
tfidf,1,5,59,train,1,81,49,412,367,False,True,1,True
tfidf,1,5,59,train,1,82,132,413,483,False,True,1,True
tfidf,1,5,59,train,1,83,60,414,380,False,True,1,True
tfidf,1,5,59,train,1,90,32,422,345,False,True,1,True
tfidf,1,5,59,train,1,93,26,426,338,False,True,1,True
tfidf,1,5,59,train,1,98,40,433,355,False,True,1,True
tfidf,1,5,59,train,1,103,82,440,413,False,True,1,True
tfidf,1,5,59,train,1,110,81,448,412,False,True,1,True
tfidf,1,5,59,train,1,118,67,459,389,False,True,1,True
tfidf,1,5,59,train,1,132,12,483,319,False,True,1,True
tfidf,1,5,60,test,0,0,134,302,485,False,True,1,True
tfidf,1,5,60,test,0,23,95,333,428,False,True,1,True
tfidf,1,5,60,test,0,25,28,336,340,False,True,1,True
tfidf,1,5,60,test,0,28,44,340,360,False,True,1,True
tfidf,1,5,60,test,0,29,64,341,385,False,True,1,True
tfidf,1,5,60,test,0,44,79,360,406,False,True,1,True
tfidf,1,5,60,test,0,50,96,368,429,False,True,1,True
tfidf,1,5,60,test,0,52,115,370,456,False,True,1,True
tfidf,1,5,60,test,0,64,106,385,444,False,True,1,True
tfidf,1,5,60,test,0,79,25,406,336,False,True,1,True
tfidf,1,5,60,test,0,86,101,417,437,False,True,1,True
tfidf,1,5,60,test,0,95,52,428,370,False,True,1,True
tfidf,1,5,60,test,0,96,99,429,434,False,True,1,True
tfidf,1,5,60,test,0,99,86,434,417,False,True,1,True
tfidf,1,5,60,test,0,101,23,437,333,False,True,1,True
tfidf,1,5,60,test,0,106,29,444,341,False,True,1,True
tfidf,1,5,60,test,0,115,0,456,302,False,True,1,True
tfidf,1,5,60,test,0,121,50,468,368,False,True,1,True
tfidf,1,5,60,test,0,134,121,485,468,False,True,1,True
tfidf,1,5,60,test,1,14,17,321,325,False,True,1,True
tfidf,1,5,60,test,1,17,87,325,418,False,True,1,True
tfidf,1,5,60,test,1,21,104,330,441,False,True,1,True
tfidf,1,5,60,test,1,35,21,348,330,False,True,1,True
tfidf,1,5,60,test,1,36,14,350,321,False,True,1,True
tfidf,1,5,60,test,1,66,36,388,350,False,True,1,True
tfidf,1,5,60,test,1,80,66,409,388,False,True,1,True
tfidf,1,5,60,test,1,87,80,418,409,False,True,1,True
tfidf,1,5,60,test,1,104,35,441,348,False,True,1,True
tfidf,1,5,60,train,0,1,113,303,454,False,True,1,True
tfidf,1,5,60,train,0,2,126,304,475,False,True,1,True
tfidf,1,5,60,train,0,3,48,305,366,False,True,1,True
tfidf,1,5,60,train,0,4,42,307,357,False,True,1,True
tfidf,1,5,60,train,0,5,97,310,430,False,True,1,True
tfidf,1,5,60,train,0,6,120,312,464,False,True,1,True
tfidf,1,5,60,train,0,7,2,313,304,False,True,1,True
tfidf,1,5,60,train,0,8,114,315,455,False,True,1,True
tfidf,1,5,60,train,0,9,73,316,397,False,True,1,True
tfidf,1,5,60,train,0,10,91,317,423,False,True,1,True
tfidf,1,5,60,train,0,11,22,318,331,False,True,1,True
tfidf,1,5,60,train,0,15,16,322,324,False,True,1,True
tfidf,1,5,60,train,0,16,10,324,317,False,True,1,True
tfidf,1,5,60,train,0,18,62,326,382,False,True,1,True
tfidf,1,5,60,train,0,19,7,327,313,False,True,1,True
tfidf,1,5,60,train,0,20,68,328,390,False,True,1,True
tfidf,1,5,60,train,0,22,137,331,488,False,True,1,True
tfidf,1,5,60,train,0,30,122,343,471,False,True,1,True
tfidf,1,5,60,train,0,42,51,357,369,False,True,1,True
tfidf,1,5,60,train,0,43,100,358,436,False,True,1,True
tfidf,1,5,60,train,0,46,74,363,400,False,True,1,True
tfidf,1,5,60,train,0,47,43,364,358,False,True,1,True
tfidf,1,5,60,train,0,48,141,366,492,False,True,1,True
tfidf,1,5,60,train,0,51,108,369,446,False,True,1,True
tfidf,1,5,60,train,0,53,136,371,487,False,True,1,True
tfidf,1,5,60,train,0,55,112,374,451,False,True,1,True
tfidf,1,5,60,train,0,56,129,375,478,False,True,1,True
tfidf,1,5,60,train,0,59,78,379,404,False,True,1,True
tfidf,1,5,60,train,0,62,77,382,403,False,True,1,True
tfidf,1,5,60,train,0,63,125,383,474,False,True,1,True
tfidf,1,5,60,train,0,68,117,390,458,False,True,1,True
tfidf,1,5,60,train,0,69,107,391,445,False,True,1,True
tfidf,1,5,60,train,0,70,75,392,401,False,True,1,True
tfidf,1,5,60,train,0,71,92,393,425,False,True,1,True
tfidf,1,5,60,train,0,72,4,395,307,False,True,1,True
tfidf,1,5,60,train,0,73,20,397,328,False,True,1,True
tfidf,1,5,60,train,0,74,133,400,484,False,True,1,True
tfidf,1,5,60,train,0,75,47,401,364,False,True,1,True
tfidf,1,5,60,train,0,77,119,403,463,False,True,1,True
tfidf,1,5,60,train,0,78,1,404,303,False,True,1,True
tfidf,1,5,60,train,0,84,59,415,379,False,True,1,True
tfidf,1,5,60,train,0,85,6,416,312,False,True,1,True
tfidf,1,5,60,train,0,88,8,419,315,False,True,1,True
tfidf,1,5,60,train,0,89,18,420,326,False,True,1,True
tfidf,1,5,60,train,0,91,89,423,420,False,True,1,True
tfidf,1,5,60,train,0,92,56,425,375,False,True,1,True
tfidf,1,5,60,train,0,94,109,427,447,False,True,1,True
tfidf,1,5,60,train,0,97,70,430,392,False,True,1,True
tfidf,1,5,60,train,0,100,124,436,473,False,True,1,True
tfidf,1,5,60,train,0,102,128,439,477,False,True,1,True
tfidf,1,5,60,train,0,105,72,443,395,False,True,1,True
tfidf,1,5,60,train,0,107,11,445,318,False,True,1,True
tfidf,1,5,60,train,0,108,3,446,305,False,True,1,True
tfidf,1,5,60,train,0,109,139,447,490,False,True,1,True
tfidf,1,5,60,train,0,111,85,449,416,False,True,1,True
tfidf,1,5,60,train,0,112,55,451,374,False,True,1,True
tfidf,1,5,60,train,0,113,9,454,316,False,True,1,True
tfidf,1,5,60,train,0,114,116,455,457,False,True,1,True
tfidf,1,5,60,train,0,116,127,457,476,False,True,1,True
tfidf,1,5,60,train,0,117,135,458,486,False,True,1,True
tfidf,1,5,60,train,0,119,53,463,371,False,True,1,True
tfidf,1,5,60,train,0,120,30,464,343,False,True,1,True
tfidf,1,5,60,train,0,122,111,471,449,False,True,1,True
tfidf,1,5,60,train,0,123,88,472,419,False,True,1,True
tfidf,1,5,60,train,0,124,71,473,393,False,True,1,True
tfidf,1,5,60,train,0,125,102,474,439,False,True,1,True
tfidf,1,5,60,train,0,126,15,475,322,False,True,1,True
tfidf,1,5,60,train,0,127,46,476,363,False,True,1,True
tfidf,1,5,60,train,0,128,138,477,489,False,True,1,True
tfidf,1,5,60,train,0,129,140,478,491,False,True,1,True
tfidf,1,5,60,train,0,130,123,479,472,False,True,1,True
tfidf,1,5,60,train,0,131,19,482,327,False,True,1,True
tfidf,1,5,60,train,0,133,63,484,383,False,True,1,True
tfidf,1,5,60,train,0,135,5,486,310,False,True,1,True
tfidf,1,5,60,train,0,136,105,487,443,False,True,1,True
tfidf,1,5,60,train,0,137,130,488,479,False,True,1,True
tfidf,1,5,60,train,0,138,69,489,391,False,True,1,True
tfidf,1,5,60,train,0,139,131,490,482,False,True,1,True
tfidf,1,5,60,train,0,140,94,491,427,False,True,1,True
tfidf,1,5,60,train,0,141,84,492,415,False,True,1,True
tfidf,1,5,60,train,1,12,93,319,426,False,True,1,True
tfidf,1,5,60,train,1,13,41,320,356,False,True,1,True
tfidf,1,5,60,train,1,24,81,335,412,False,True,1,True
tfidf,1,5,60,train,1,26,67,338,389,False,True,1,True
tfidf,1,5,60,train,1,27,24,339,335,False,True,1,True
tfidf,1,5,60,train,1,31,37,344,351,False,True,1,True
tfidf,1,5,60,train,1,32,76,345,402,False,True,1,True
tfidf,1,5,60,train,1,33,27,346,339,False,True,1,True
tfidf,1,5,60,train,1,34,31,347,344,False,True,1,True
tfidf,1,5,60,train,1,37,57,351,376,False,True,1,True
tfidf,1,5,60,train,1,38,110,352,448,False,True,1,True
tfidf,1,5,60,train,1,39,38,353,352,False,True,1,True
tfidf,1,5,60,train,1,40,132,355,483,False,True,1,True
tfidf,1,5,60,train,1,41,82,356,413,False,True,1,True
tfidf,1,5,60,train,1,45,103,362,440,False,True,1,True
tfidf,1,5,60,train,1,49,33,367,346,False,True,1,True
tfidf,1,5,60,train,1,54,45,372,362,False,True,1,True
tfidf,1,5,60,train,1,57,49,376,367,False,True,1,True
tfidf,1,5,60,train,1,58,39,377,353,False,True,1,True
tfidf,1,5,60,train,1,60,40,380,355,False,True,1,True
tfidf,1,5,60,train,1,61,12,381,319,False,True,1,True
tfidf,1,5,60,train,1,65,98,386,433,False,True,1,True
tfidf,1,5,60,train,1,67,90,389,422,False,True,1,True
tfidf,1,5,60,train,1,76,54,402,372,False,True,1,True
tfidf,1,5,60,train,1,81,60,412,380,False,True,1,True
tfidf,1,5,60,train,1,82,34,413,347,False,True,1,True
tfidf,1,5,60,train,1,83,58,414,377,False,True,1,True
tfidf,1,5,60,train,1,90,13,422,320,False,True,1,True
tfidf,1,5,60,train,1,93,32,426,345,False,True,1,True
tfidf,1,5,60,train,1,98,61,433,381,False,True,1,True
tfidf,1,5,60,train,1,103,65,440,386,False,True,1,True
tfidf,1,5,60,train,1,110,118,448,459,False,True,1,True
tfidf,1,5,60,train,1,118,83,459,414,False,True,1,True
tfidf,1,5,60,train,1,132,26,483,338,False,True,1,True
tfidf,1,5,61,test,0,0,121,302,468,False,True,1,True
tfidf,1,5,61,test,0,23,28,333,340,False,True,1,True
tfidf,1,5,61,test,0,25,79,336,406,False,True,1,True
tfidf,1,5,61,test,0,28,99,340,434,False,True,1,True
tfidf,1,5,61,test,0,29,106,341,444,False,True,1,True
tfidf,1,5,61,test,0,44,29,360,341,False,True,1,True
tfidf,1,5,61,test,0,50,25,368,336,False,True,1,True
tfidf,1,5,61,test,0,52,86,370,417,False,True,1,True
tfidf,1,5,61,test,0,64,101,385,437,False,True,1,True
tfidf,1,5,61,test,0,79,0,406,302,False,True,1,True
tfidf,1,5,61,test,0,86,52,417,370,False,True,1,True
tfidf,1,5,61,test,0,95,134,428,485,False,True,1,True
tfidf,1,5,61,test,0,96,44,429,360,False,True,1,True
tfidf,1,5,61,test,0,99,115,434,456,False,True,1,True
tfidf,1,5,61,test,0,101,23,437,333,False,True,1,True
tfidf,1,5,61,test,0,106,64,444,385,False,True,1,True
tfidf,1,5,61,test,0,115,50,456,368,False,True,1,True
tfidf,1,5,61,test,0,121,96,468,429,False,True,1,True
tfidf,1,5,61,test,0,134,95,485,428,False,True,1,True
tfidf,1,5,61,test,1,14,66,321,388,False,True,1,True
tfidf,1,5,61,test,1,17,104,325,441,False,True,1,True
tfidf,1,5,61,test,1,21,17,330,325,False,True,1,True
tfidf,1,5,61,test,1,35,80,348,409,False,True,1,True
tfidf,1,5,61,test,1,36,87,350,418,False,True,1,True
tfidf,1,5,61,test,1,66,21,388,330,False,True,1,True
tfidf,1,5,61,test,1,80,36,409,350,False,True,1,True
tfidf,1,5,61,test,1,87,35,418,348,False,True,1,True
tfidf,1,5,61,test,1,104,14,441,321,False,True,1,True
tfidf,1,5,61,train,0,1,11,303,318,False,True,1,True
tfidf,1,5,61,train,0,2,20,304,328,False,True,1,True
tfidf,1,5,61,train,0,3,55,305,374,False,True,1,True
tfidf,1,5,61,train,0,4,85,307,416,False,True,1,True
tfidf,1,5,61,train,0,5,2,310,304,False,True,1,True
tfidf,1,5,61,train,0,6,94,312,427,False,True,1,True
tfidf,1,5,61,train,0,7,116,313,457,False,True,1,True
tfidf,1,5,61,train,0,8,84,315,415,False,True,1,True
tfidf,1,5,61,train,0,9,4,316,307,False,True,1,True
tfidf,1,5,61,train,0,10,22,317,331,False,True,1,True
tfidf,1,5,61,train,0,11,129,318,478,False,True,1,True
tfidf,1,5,61,train,0,15,42,322,357,False,True,1,True
tfidf,1,5,61,train,0,16,1,324,303,False,True,1,True
tfidf,1,5,61,train,0,18,70,326,392,False,True,1,True
tfidf,1,5,61,train,0,19,102,327,439,False,True,1,True
tfidf,1,5,61,train,0,20,63,328,383,False,True,1,True
tfidf,1,5,61,train,0,22,126,331,475,False,True,1,True
tfidf,1,5,61,train,0,30,73,343,397,False,True,1,True
tfidf,1,5,61,train,0,42,16,357,324,False,True,1,True
tfidf,1,5,61,train,0,43,138,358,489,False,True,1,True
tfidf,1,5,61,train,0,46,69,363,391,False,True,1,True
tfidf,1,5,61,train,0,47,30,364,343,False,True,1,True
tfidf,1,5,61,train,0,48,92,366,425,False,True,1,True
tfidf,1,5,61,train,0,51,9,369,316,False,True,1,True
tfidf,1,5,61,train,0,53,6,371,312,False,True,1,True
tfidf,1,5,61,train,0,55,133,374,484,False,True,1,True
tfidf,1,5,61,train,0,56,136,375,487,False,True,1,True
tfidf,1,5,61,train,0,59,15,379,322,False,True,1,True
tfidf,1,5,61,train,0,62,8,382,315,False,True,1,True
tfidf,1,5,61,train,0,63,120,383,464,False,True,1,True
tfidf,1,5,61,train,0,68,141,390,492,False,True,1,True
tfidf,1,5,61,train,0,69,127,391,476,False,True,1,True
tfidf,1,5,61,train,0,70,100,392,436,False,True,1,True
tfidf,1,5,61,train,0,71,114,393,455,False,True,1,True
tfidf,1,5,61,train,0,72,18,395,326,False,True,1,True
tfidf,1,5,61,train,0,73,122,397,471,False,True,1,True
tfidf,1,5,61,train,0,74,89,400,420,False,True,1,True
tfidf,1,5,61,train,0,75,43,401,358,False,True,1,True
tfidf,1,5,61,train,0,77,75,403,401,False,True,1,True
tfidf,1,5,61,train,0,78,111,404,449,False,True,1,True
tfidf,1,5,61,train,0,84,10,415,317,False,True,1,True
tfidf,1,5,61,train,0,85,5,416,310,False,True,1,True
tfidf,1,5,61,train,0,88,62,419,382,False,True,1,True
tfidf,1,5,61,train,0,89,19,420,327,False,True,1,True
tfidf,1,5,61,train,0,91,71,423,393,False,True,1,True
tfidf,1,5,61,train,0,92,48,425,366,False,True,1,True
tfidf,1,5,61,train,0,94,47,427,364,False,True,1,True
tfidf,1,5,61,train,0,97,56,430,375,False,True,1,True
tfidf,1,5,61,train,0,100,108,436,446,False,True,1,True
tfidf,1,5,61,train,0,102,53,439,371,False,True,1,True
tfidf,1,5,61,train,0,105,74,443,400,False,True,1,True
tfidf,1,5,61,train,0,107,131,445,482,False,True,1,True
tfidf,1,5,61,train,0,108,77,446,403,False,True,1,True
tfidf,1,5,61,train,0,109,3,447,305,False,True,1,True
tfidf,1,5,61,train,0,111,140,449,491,False,True,1,True
tfidf,1,5,61,train,0,112,72,451,395,False,True,1,True
tfidf,1,5,61,train,0,113,107,454,445,False,True,1,True
tfidf,1,5,61,train,0,114,113,455,454,False,True,1,True
tfidf,1,5,61,train,0,116,123,457,472,False,True,1,True
tfidf,1,5,61,train,0,117,137,458,488,False,True,1,True
tfidf,1,5,61,train,0,119,135,463,486,False,True,1,True
tfidf,1,5,61,train,0,120,46,464,363,False,True,1,True
tfidf,1,5,61,train,0,122,105,471,443,False,True,1,True
tfidf,1,5,61,train,0,123,78,472,404,False,True,1,True
tfidf,1,5,61,train,0,124,7,473,313,False,True,1,True
tfidf,1,5,61,train,0,125,51,474,369,False,True,1,True
tfidf,1,5,61,train,0,126,124,475,473,False,True,1,True
tfidf,1,5,61,train,0,127,128,476,477,False,True,1,True
tfidf,1,5,61,train,0,128,112,477,451,False,True,1,True
tfidf,1,5,61,train,0,129,59,478,379,False,True,1,True
tfidf,1,5,61,train,0,130,88,479,419,False,True,1,True
tfidf,1,5,61,train,0,131,97,482,430,False,True,1,True
tfidf,1,5,61,train,0,133,130,484,479,False,True,1,True
tfidf,1,5,61,train,0,135,91,486,423,False,True,1,True
tfidf,1,5,61,train,0,136,68,487,390,False,True,1,True
tfidf,1,5,61,train,0,137,109,488,447,False,True,1,True
tfidf,1,5,61,train,0,138,119,489,463,False,True,1,True
tfidf,1,5,61,train,0,139,117,490,458,False,True,1,True
tfidf,1,5,61,train,0,140,139,491,490,False,True,1,True
tfidf,1,5,61,train,0,141,125,492,474,False,True,1,True
tfidf,1,5,61,train,1,12,81,319,412,False,True,1,True
tfidf,1,5,61,train,1,13,110,320,448,False,True,1,True
tfidf,1,5,61,train,1,24,40,335,355,False,True,1,True
tfidf,1,5,61,train,1,26,76,338,402,False,True,1,True
tfidf,1,5,61,train,1,27,12,339,319,False,True,1,True
tfidf,1,5,61,train,1,31,37,344,351,False,True,1,True
tfidf,1,5,61,train,1,32,93,345,426,False,True,1,True
tfidf,1,5,61,train,1,33,67,346,389,False,True,1,True
tfidf,1,5,61,train,1,34,98,347,433,False,True,1,True
tfidf,1,5,61,train,1,37,26,351,338,False,True,1,True
tfidf,1,5,61,train,1,38,24,352,335,False,True,1,True
tfidf,1,5,61,train,1,39,61,353,381,False,True,1,True
tfidf,1,5,61,train,1,40,45,355,362,False,True,1,True
tfidf,1,5,61,train,1,41,38,356,352,False,True,1,True
tfidf,1,5,61,train,1,45,132,362,483,False,True,1,True
tfidf,1,5,61,train,1,49,32,367,345,False,True,1,True
tfidf,1,5,61,train,1,54,57,372,376,False,True,1,True
tfidf,1,5,61,train,1,57,31,376,344,False,True,1,True
tfidf,1,5,61,train,1,58,41,377,356,False,True,1,True
tfidf,1,5,61,train,1,60,118,380,459,False,True,1,True
tfidf,1,5,61,train,1,61,33,381,346,False,True,1,True
tfidf,1,5,61,train,1,65,60,386,380,False,True,1,True
tfidf,1,5,61,train,1,67,65,389,386,False,True,1,True
tfidf,1,5,61,train,1,76,39,402,353,False,True,1,True
tfidf,1,5,61,train,1,81,82,412,413,False,True,1,True
tfidf,1,5,61,train,1,82,49,413,367,False,True,1,True
tfidf,1,5,61,train,1,83,13,414,320,False,True,1,True
tfidf,1,5,61,train,1,90,103,422,440,False,True,1,True
tfidf,1,5,61,train,1,93,54,426,372,False,True,1,True
tfidf,1,5,61,train,1,98,90,433,422,False,True,1,True
tfidf,1,5,61,train,1,103,83,440,414,False,True,1,True
tfidf,1,5,61,train,1,110,27,448,339,False,True,1,True
tfidf,1,5,61,train,1,118,34,459,347,False,True,1,True
tfidf,1,5,61,train,1,132,58,483,377,False,True,1,True
tfidf,1,5,62,test,0,0,115,302,456,False,True,1,True
tfidf,1,5,62,test,0,23,50,333,368,False,True,1,True
tfidf,1,5,62,test,0,25,95,336,428,False,True,1,True
tfidf,1,5,62,test,0,28,134,340,485,False,True,1,True
tfidf,1,5,62,test,0,29,101,341,437,False,True,1,True
tfidf,1,5,62,test,0,44,96,360,429,False,True,1,True
tfidf,1,5,62,test,0,50,23,368,333,False,True,1,True
tfidf,1,5,62,test,0,52,29,370,341,False,True,1,True
tfidf,1,5,62,test,0,64,86,385,417,False,True,1,True
tfidf,1,5,62,test,0,79,64,406,385,False,True,1,True
tfidf,1,5,62,test,0,86,121,417,468,False,True,1,True
tfidf,1,5,62,test,0,95,99,428,434,False,True,1,True
tfidf,1,5,62,test,0,96,28,429,340,False,True,1,True
tfidf,1,5,62,test,0,99,0,434,302,False,True,1,True
tfidf,1,5,62,test,0,101,44,437,360,False,True,1,True
tfidf,1,5,62,test,0,106,25,444,336,False,True,1,True
tfidf,1,5,62,test,0,115,52,456,370,False,True,1,True
tfidf,1,5,62,test,0,121,106,468,444,False,True,1,True
tfidf,1,5,62,test,0,134,79,485,406,False,True,1,True
tfidf,1,5,62,test,1,14,104,321,441,False,True,1,True
tfidf,1,5,62,test,1,17,21,325,330,False,True,1,True
tfidf,1,5,62,test,1,21,14,330,321,False,True,1,True
tfidf,1,5,62,test,1,35,87,348,418,False,True,1,True
tfidf,1,5,62,test,1,36,35,350,348,False,True,1,True
tfidf,1,5,62,test,1,66,80,388,409,False,True,1,True
tfidf,1,5,62,test,1,80,17,409,325,False,True,1,True
tfidf,1,5,62,test,1,87,66,418,388,False,True,1,True
tfidf,1,5,62,test,1,104,36,441,350,False,True,1,True
tfidf,1,5,62,train,0,1,8,303,315,False,True,1,True
tfidf,1,5,62,train,0,2,70,304,392,False,True,1,True
tfidf,1,5,62,train,0,3,135,305,486,False,True,1,True
tfidf,1,5,62,train,0,4,19,307,327,False,True,1,True
tfidf,1,5,62,train,0,5,128,310,477,False,True,1,True
tfidf,1,5,62,train,0,6,126,312,475,False,True,1,True
tfidf,1,5,62,train,0,7,11,313,318,False,True,1,True
tfidf,1,5,62,train,0,8,30,315,343,False,True,1,True
tfidf,1,5,62,train,0,9,74,316,400,False,True,1,True
tfidf,1,5,62,train,0,10,124,317,473,False,True,1,True
tfidf,1,5,62,train,0,11,125,318,474,False,True,1,True
tfidf,1,5,62,train,0,15,42,322,357,False,True,1,True
tfidf,1,5,62,train,0,16,84,324,415,False,True,1,True
tfidf,1,5,62,train,0,18,68,326,390,False,True,1,True
tfidf,1,5,62,train,0,19,89,327,420,False,True,1,True
tfidf,1,5,62,train,0,20,141,328,492,False,True,1,True
tfidf,1,5,62,train,0,22,111,331,449,False,True,1,True
tfidf,1,5,62,train,0,30,138,343,489,False,True,1,True
tfidf,1,5,62,train,0,42,75,357,401,False,True,1,True
tfidf,1,5,62,train,0,43,123,358,472,False,True,1,True
tfidf,1,5,62,train,0,46,22,363,331,False,True,1,True
tfidf,1,5,62,train,0,47,63,364,383,False,True,1,True
tfidf,1,5,62,train,0,48,137,366,488,False,True,1,True
tfidf,1,5,62,train,0,51,46,369,363,False,True,1,True
tfidf,1,5,62,train,0,53,43,371,358,False,True,1,True
tfidf,1,5,62,train,0,55,73,374,397,False,True,1,True
tfidf,1,5,62,train,0,56,78,375,404,False,True,1,True
tfidf,1,5,62,train,0,59,127,379,476,False,True,1,True
tfidf,1,5,62,train,0,62,5,382,310,False,True,1,True
tfidf,1,5,62,train,0,63,129,383,478,False,True,1,True
tfidf,1,5,62,train,0,68,117,390,458,False,True,1,True
tfidf,1,5,62,train,0,69,122,391,471,False,True,1,True
