dataset,section,filename,url,size_text,expected_bytes,status,local_path,local_bytes,note
DAIC-WOZ,root,472_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/472_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,473_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/473_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,474_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/474_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,475_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/475_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,476_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/476_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,477_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/477_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,478_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/478_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,479_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/479_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,480_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/480_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,481_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/481_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,482_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/482_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,483_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/483_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,484_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/484_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,485_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/485_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,486_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/486_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,487_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/487_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,488_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/488_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,489_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/489_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,490_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/490_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,491_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/491_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,492_P.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/492_P.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,DAICWOZDepression_Documentation_AVEC2017.pdf,https://dcapswoz.ict.usc.edu/wwwdaicwoz/DAICWOZDepression_Documentation_AVEC2017.pdf,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,dev_split_Depression_AVEC2017.csv,https://dcapswoz.ict.usc.edu/wwwdaicwoz/dev_split_Depression_AVEC2017.csv,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,documents.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/documents.zip,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,full_test_split.csv,https://dcapswoz.ict.usc.edu/wwwdaicwoz/full_test_split.csv,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,test_split_Depression_AVEC2017.csv,https://dcapswoz.ict.usc.edu/wwwdaicwoz/test_split_Depression_AVEC2017.csv,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,train_split_Depression_AVEC2017.csv,https://dcapswoz.ict.usc.edu/wwwdaicwoz/train_split_Depression_AVEC2017.csv,,,missing,,,not found as archive or extracted participant directory
DAIC-WOZ,root,util.zip,https://dcapswoz.ict.usc.edu/wwwdaicwoz/util.zip,,,missing,,,not found as archive or extracted participant directory
