pairing_condition,draw_id,recipient_participant_id,donor_participant_id,donor_row_index,self_match,standardized_structural_distance
structure_matched_random,40,343,327,19,False,0.8956884523152425
structure_matched_random,40,344,336,25,False,0.7496333031970571
structure_matched_random,40,345,319,12,False,0.20732366157988666
structure_matched_random,40,346,330,21,False,0.10210322411160677
structure_matched_random,40,347,307,4,False,0.8078791551349297
structure_matched_random,40,348,339,27,False,0.8321014033874692
structure_matched_random,40,350,353,39,False,0.17989408156350054
structure_matched_random,40,351,325,17,False,0.2813188567249581
structure_matched_random,40,352,357,42,False,0.07036835269777668
structure_matched_random,40,353,350,36,False,0.17989408156350054
structure_matched_random,40,355,338,26,False,0.019900078822722735
structure_matched_random,40,356,312,6,False,0.006676687232520066
structure_matched_random,40,357,360,44,False,0.03572630041091843
structure_matched_random,40,358,362,45,False,0.5533822071484651
structure_matched_random,40,360,352,38,False,0.015943523425673782
structure_matched_random,40,362,358,43,False,0.5533822071484651
structure_matched_random,40,363,369,51,False,0.05873585642847886
structure_matched_random,40,364,483,132,False,0.06430901046913984
structure_matched_random,40,366,368,50,False,0.6215722131994695
structure_matched_random,40,367,448,110,False,0.8687510272707033
structure_matched_random,40,368,444,106,False,0.09989100922604835
structure_matched_random,40,369,363,46,False,0.05873585642847886
structure_matched_random,40,370,409,80,False,0.05355098909161954
structure_matched_random,40,371,478,129,False,0.223358516671239
structure_matched_random,40,372,380,60,False,0.6396713545757351
structure_matched_random,40,374,425,92,False,0.05197724808118809
structure_matched_random,40,375,413,82,False,0.1147561932026252
structure_matched_random,40,376,484,133,False,0.08023962902176818
structure_matched_random,40,377,441,104,False,2.060629609160137
structure_matched_random,40,379,454,113,False,1.3402939612443283
structure_matched_random,40,380,372,54,False,0.6396713545757351
structure_matched_random,40,381,457,116,False,0.04425509428818859
structure_matched_random,40,382,412,81,False,0.0494314578356377
structure_matched_random,40,383,464,120,False,0.17907670595808173
structure_matched_random,40,385,471,122,False,0.041852186650068464
structure_matched_random,40,386,436,100,False,0.042357609542566926
structure_matched_random,40,388,456,115,False,0.08486423934366599
structure_matched_random,40,389,459,118,False,0.6197714730131817
structure_matched_random,40,390,400,74,False,0.41357893733038625
structure_matched_random,40,391,472,123,False,0.018076761503841927
structure_matched_random,40,392,381,61,False,0.02742162485079889
structure_matched_random,40,393,488,137,False,0.008957699664570508
structure_matched_random,40,395,486,135,False,0.0064373940464941245
structure_matched_random,40,397,420,89,False,0.07519063923213581
structure_matched_random,40,400,390,68,False,0.41357893733038625
structure_matched_random,40,401,437,101,False,0.031083562276542066
structure_matched_random,40,402,417,86,False,0.06161646760819144
structure_matched_random,40,403,487,136,False,0.09200489824848235
structure_matched_random,40,404,415,84,False,0.028682022991245476
structure_matched_random,40,406,475,126,False,0.048757662567782384
structure_matched_random,40,409,370,52,False,0.05355098909161954
structure_matched_random,40,412,382,62,False,0.0494314578356377
structure_matched_random,40,413,375,56,False,0.1147561932026252
structure_matched_random,40,414,449,111,False,0.0206545178545507
structure_matched_random,40,415,404,78,False,0.028682022991245476
structure_matched_random,40,416,489,138,False,0.032697032046864104
structure_matched_random,40,417,402,76,False,0.06161646760819144
structure_matched_random,40,418,430,97,False,0.5821114673388421
structure_matched_random,40,419,455,114,False,0.038472628915089145
structure_matched_random,40,420,397,73,False,0.07519063923213581
structure_matched_random,40,422,482,131,False,0.0544452109510402
structure_matched_random,40,423,473,124,False,0.19989894222908713
structure_matched_random,40,425,374,55,False,0.05197724808118809
structure_matched_random,40,426,376,57,False,0.12557313730122815
structure_matched_random,40,427,463,119,False,0.009617125564078663
structure_matched_random,40,428,491,140,False,0.3985388675868943
structure_matched_random,40,429,479,130,False,0.36383669972075555
structure_matched_random,40,430,418,87,False,0.5821114673388421
structure_matched_random,40,433,474,125,False,0.036242939845474616
structure_matched_random,40,434,477,128,False,0.025478316894792137
structure_matched_random,40,436,386,65,False,0.042357609542566926
structure_matched_random,40,437,401,75,False,0.031083562276542066
structure_matched_random,40,439,446,108,False,0.006559289252563841
structure_matched_random,40,440,371,53,False,0.4396216637846223
structure_matched_random,40,441,377,58,False,2.060629609160137
structure_matched_random,40,443,485,134,False,0.09579909368534582
structure_matched_random,40,444,366,48,False,0.5495051484583537
structure_matched_random,40,445,492,141,False,0.14940301468318049
structure_matched_random,40,446,439,102,False,0.006559289252563841
structure_matched_random,40,447,468,121,False,0.009367469573002166
structure_matched_random,40,448,367,49,False,0.8687510272707033
structure_matched_random,40,449,414,83,False,0.0206545178545507
structure_matched_random,40,451,458,117,False,0.0
structure_matched_random,40,454,379,59,False,1.3402939612443283
structure_matched_random,40,455,419,88,False,0.038472628915089145
structure_matched_random,40,456,490,139,False,0.05084935328327017
structure_matched_random,40,457,392,70,False,0.0024434976281665225
structure_matched_random,40,458,451,112,False,0.0
structure_matched_random,40,459,389,67,False,0.6197714730131817
structure_matched_random,40,463,427,94,False,0.009617125564078663
structure_matched_random,40,464,383,63,False,0.17907670595808173
structure_matched_random,40,468,447,109,False,0.009367469573002166
structure_matched_random,40,471,385,64,False,0.041852186650068464
structure_matched_random,40,472,391,69,False,0.018076761503841927
structure_matched_random,40,473,423,91,False,0.19989894222908713
structure_matched_random,40,474,433,98,False,0.036242939845474616
structure_matched_random,40,475,406,79,False,0.048757662567782384
structure_matched_random,40,476,434,99,False,0.06121483092183096
structure_matched_random,40,477,476,127,False,0.01547515066974222
structure_matched_random,40,478,440,103,False,0.07010943800593666
structure_matched_random,40,479,429,96,False,0.36383669972075555
structure_matched_random,40,482,422,90,False,0.0544452109510402
structure_matched_random,40,483,364,47,False,0.06430901046913984
structure_matched_random,40,484,426,93,False,0.12297992662091181
structure_matched_random,40,485,443,105,False,0.09579909368534582
structure_matched_random,40,486,395,72,False,0.0064373940464941245
structure_matched_random,40,487,403,77,False,0.09200489824848235
structure_matched_random,40,488,393,71,False,0.008957699664570508
structure_matched_random,40,489,416,85,False,0.032697032046864104
structure_matched_random,40,490,388,66,False,0.022700734326688624
structure_matched_random,40,491,428,95,False,0.3985388675868943
structure_matched_random,40,492,445,107,False,0.14940301468318049
random,41,302,471,122,False,11.852911574315566
random,41,303,443,105,False,16.840241381162617
random,41,304,444,106,False,10.34408931494036
random,41,305,352,38,False,25.447438813948608
random,41,307,371,53,False,17.780126895691538
random,41,310,458,117,False,65.6061487541664
random,41,312,476,127,False,10.220072388339716
random,41,313,492,141,False,11.651111048873291
random,41,315,426,93,False,12.20364785324014
random,41,316,350,36,False,3.2433325494153373
random,41,317,412,81,False,17.449125031484105
random,41,318,381,61,False,11.426370844048733
random,41,319,403,77,False,22.010605572451333
random,41,320,305,3,False,7.932355137313158
random,41,321,449,111,False,36.7315759105229
random,41,322,353,39,False,1.180267745297888
random,41,324,392,70,False,10.647051036461674
random,41,325,420,89,False,26.867006037768263
random,41,326,390,68,False,15.409708874106482
random,41,327,391,69,False,24.108286726609922
random,41,328,441,104,False,24.186363203971425
random,41,330,401,75,False,12.288893869498748
random,41,331,474,125,False,14.58538574254145
random,41,333,338,26,False,4.517249074021018
random,41,335,402,76,False,12.723064545653742
random,41,336,479,130,False,15.258471151169745
random,41,338,422,90,False,8.531527227147434
random,41,339,318,11,False,15.891824502733726
random,41,340,485,134,False,9.918576004511456
random,41,341,489,138,False,14.19874976619295
random,41,343,341,29,False,7.369261774713885
random,41,344,385,64,False,14.7622345459673
random,41,345,374,55,False,9.774082396441477
random,41,346,484,133,False,10.862724301050998
random,41,347,358,43,False,13.260584633492012
random,41,348,434,99,False,22.563077025485956
random,41,350,445,107,False,19.000500267778943
random,41,351,388,66,False,18.721433066241733
random,41,352,483,132,False,23.99887334103578
random,41,353,344,31,False,12.482679207614272
random,41,355,303,1,False,2.8396640285639894
random,41,356,433,98,False,13.392178150856736
random,41,357,409,80,False,7.813902392470957
random,41,358,370,52,False,13.940642980764483
random,41,360,456,115,False,21.458580688307105
random,41,362,310,5,False,12.300213239095822
random,41,363,321,14,False,30.04841007144366
random,41,364,439,102,False,8.110771947061993
random,41,366,362,45,False,29.460894064463066
random,41,367,324,16,False,9.328390794303319
random,41,368,382,62,False,3.9466757028352473
random,41,369,326,18,False,11.766024929059936
random,41,370,389,67,False,19.06361062761623
random,41,371,423,91,False,0.6936190430539596
random,41,372,377,58,False,14.53175428810542
random,41,374,331,22,False,12.88504458160196
random,41,375,395,72,False,2.7208406979939346
random,41,376,335,24,False,17.404218867871755
random,41,377,455,114,False,26.133493813328478
random,41,379,415,84,False,6.615164278113394
random,41,380,351,37,False,20.6164631926803
random,41,381,419,88,False,3.368053088492521
random,41,382,440,103,False,2.477960885276184
random,41,383,436,100,False,0.8377057230079731
random,41,385,463,119,False,0.47756407797335687
random,41,386,477,128,False,0.3990769632025824
random,41,388,437,101,False,0.06397941761486359
random,41,389,454,113,False,4.351156273686858
random,41,390,336,25,False,23.484846445544658
random,41,391,320,13,False,40.76372660250127
random,41,392,413,82,False,0.8849091458710788
random,41,393,313,7,False,8.549286716853617
random,41,395,488,137,False,1.2395982020814489
random,41,397,386,65,False,1.230155940915249
random,41,400,345,32,False,14.401455694329849
random,41,401,339,27,False,29.393851251487742
random,41,402,328,20,False,11.598673400203486
random,41,403,414,83,False,1.4781180091488721
random,41,404,333,23,False,12.723258313400473
random,41,406,418,87,False,13.832765990235794
random,41,409,307,4,False,8.844667516585663
random,41,412,347,34,False,12.24649668511495
random,41,413,473,124,False,2.9449692946292823
random,41,414,397,73,False,8.0140889853998
random,41,415,364,47,False,2.646597134401645
random,41,416,356,41,False,15.617188363090072
random,41,417,366,48,False,5.283907527216316
random,41,418,416,85,False,10.116002025409813
random,41,419,400,74,False,16.89646304902073
random,41,420,360,44,False,32.853425217630914
random,41,422,428,95,False,3.825039340227428
random,41,423,322,15,False,13.143508087643532
random,41,425,478,129,False,1.6472291166349424
random,41,426,312,6,False,13.350937161698322
random,41,427,325,17,False,20.469549126611486
random,41,428,393,71,False,5.505722283802272
random,41,429,317,10,False,20.14831168830059
random,41,430,475,126,False,20.297837781898096
random,41,433,346,33,False,14.15718581780781
random,41,434,369,51,False,0.4460161181626129
random,41,436,319,12,False,18.97374602844944
random,41,437,327,19,False,18.190170697082984
random,41,439,343,30,False,30.384684961962193
random,41,440,357,42,False,23.924305567656077
random,41,441,430,97,False,5.724249896355976
random,41,443,330,21,False,11.096902256995968
random,41,444,348,35,False,28.058334727375684
random,41,445,464,120,False,0.7901213572592299
random,41,446,490,139,False,3.0541052877726944
random,41,447,367,49,False,1.0383843119535656
random,41,448,429,96,False,14.157660126089215
random,41,449,427,94,False,3.4297722205625476
random,41,451,302,0,False,50.39196559578396
random,41,454,468,121,False,12.178323727500956
random,41,455,406,79,False,0.20953802006030897
random,41,456,472,123,False,0.7110293078573783
random,41,457,459,118,False,6.801034539621989
random,41,458,340,28,False,65.86375598035278
random,41,459,487,136,False,17.17412650242196
random,41,463,368,50,False,2.579097808064033
random,41,464,457,116,False,2.647992245098215
random,41,468,448,110,False,2.277959997276782
random,41,471,372,54,False,2.715270958005868
random,41,472,447,109,False,1.134777534207117
random,41,473,417,86,False,4.060650214221974
random,41,474,375,56,False,3.7025755753178844
random,41,475,446,108,False,0.19017803045887052
random,41,476,379,59,False,7.462369198229517
random,41,477,486,135,False,0.23738445460663984
random,41,478,355,40,False,15.225695683190478
random,41,479,376,57,False,6.177715428751599
random,41,482,425,92,False,3.92426364611912
random,41,483,380,60,False,2.3220141055068297
random,41,484,304,2,False,16.13055712496512
random,41,485,383,63,False,3.0788504664763012
random,41,486,491,140,False,5.312514329838823
random,41,487,316,9,False,25.34597808063721
random,41,488,404,78,False,1.0532628889153193
random,41,489,451,112,False,81.54720587720183
random,41,490,315,8,False,10.986831663556474
random,41,491,363,46,False,8.111726839431169
random,41,492,482,131,False,1.5684377604217432
structure_matched_random,41,302,303,1,False,0.5653343015770502
structure_matched_random,41,303,302,0,False,0.5653343015770502
structure_matched_random,41,304,335,24,False,0.014954384576411496
structure_matched_random,41,305,331,22,False,2.0187287207626614
structure_matched_random,41,307,347,34,False,0.8078791551349297
structure_matched_random,41,310,315,8,False,0.10709092485464691
structure_matched_random,41,312,356,41,False,0.006676687232520066
structure_matched_random,41,313,318,11,False,0.5180266016902589
structure_matched_random,41,315,340,28,False,0.16558961136127667
structure_matched_random,41,316,327,19,False,0.3110122801372606
structure_matched_random,41,317,322,15,False,0.308180159721187
structure_matched_random,41,318,313,7,False,0.5180266016902589
structure_matched_random,41,319,345,32,False,0.20732366157988666
structure_matched_random,41,320,321,14,False,0.6090228564381212
structure_matched_random,41,321,320,13,False,0.6090228564381212
structure_matched_random,41,322,317,10,False,0.308180159721187
structure_matched_random,41,324,346,33,False,0.19357082696501343
structure_matched_random,41,325,351,37,False,0.2813188567249581
structure_matched_random,41,326,333,23,False,0.02670674893008033
structure_matched_random,41,327,343,30,False,0.8956884523152425
structure_matched_random,41,328,341,29,False,0.42570697575911703
structure_matched_random,41,330,324,16,False,0.084423159559054
structure_matched_random,41,331,305,3,False,2.0187287207626614
structure_matched_random,41,333,326,18,False,0.02670674893008033
structure_matched_random,41,335,304,2,False,0.014954384576411496
structure_matched_random,41,336,344,31,False,0.7496333031970571
structure_matched_random,41,338,355,40,False,0.019900078822722735
structure_matched_random,41,339,348,35,False,0.8321014033874692
structure_matched_random,41,340,310,5,False,0.5307364008051898
structure_matched_random,41,341,328,20,False,0.42570697575911703
structure_matched_random,41,343,316,9,False,0.3349693368887058
structure_matched_random,41,344,336,25,False,0.7496333031970571
structure_matched_random,41,345,319,12,False,0.20732366157988666
structure_matched_random,41,346,330,21,False,0.10210322411160677
structure_matched_random,41,347,307,4,False,0.8078791551349297
structure_matched_random,41,348,339,27,False,0.8321014033874692
structure_matched_random,41,350,353,39,False,0.17989408156350054
structure_matched_random,41,351,325,17,False,0.2813188567249581
structure_matched_random,41,352,360,44,False,0.015943523425673782
structure_matched_random,41,353,350,36,False,0.17989408156350054
structure_matched_random,41,355,338,26,False,0.019900078822722735
structure_matched_random,41,356,312,6,False,0.006676687232520066
structure_matched_random,41,357,352,38,False,0.07036835269777668
structure_matched_random,41,358,362,45,False,0.5533822071484651
structure_matched_random,41,360,357,42,False,0.03572630041091843
structure_matched_random,41,362,358,43,False,0.5533822071484651
structure_matched_random,41,363,369,51,False,0.05873585642847886
structure_matched_random,41,364,483,132,False,0.06430901046913984
structure_matched_random,41,366,368,50,False,0.6215722131994695
structure_matched_random,41,367,448,110,False,0.8687510272707033
structure_matched_random,41,368,444,106,False,0.09989100922604835
structure_matched_random,41,369,363,46,False,0.05873585642847886
structure_matched_random,41,370,409,80,False,0.05355098909161954
structure_matched_random,41,371,478,129,False,0.223358516671239
structure_matched_random,41,372,380,60,False,0.6396713545757351
structure_matched_random,41,374,425,92,False,0.05197724808118809
structure_matched_random,41,375,413,82,False,0.1147561932026252
structure_matched_random,41,376,426,93,False,0.12557313730122815
structure_matched_random,41,377,441,104,False,2.060629609160137
structure_matched_random,41,379,454,113,False,1.3402939612443283
structure_matched_random,41,380,372,54,False,0.6396713545757351
structure_matched_random,41,381,457,116,False,0.04425509428818859
structure_matched_random,41,382,412,81,False,0.0494314578356377
structure_matched_random,41,383,464,120,False,0.17907670595808173
structure_matched_random,41,385,471,122,False,0.041852186650068464
structure_matched_random,41,386,436,100,False,0.042357609542566926
structure_matched_random,41,388,490,139,False,0.022700734326688624
structure_matched_random,41,389,459,118,False,0.6197714730131817
structure_matched_random,41,390,400,74,False,0.41357893733038625
structure_matched_random,41,391,472,123,False,0.018076761503841927
structure_matched_random,41,392,381,61,False,0.02742162485079889
structure_matched_random,41,393,488,137,False,0.008957699664570508
structure_matched_random,41,395,486,135,False,0.0064373940464941245
structure_matched_random,41,397,420,89,False,0.07519063923213581
structure_matched_random,41,400,390,68,False,0.41357893733038625
structure_matched_random,41,401,437,101,False,0.031083562276542066
structure_matched_random,41,402,417,86,False,0.06161646760819144
structure_matched_random,41,403,487,136,False,0.09200489824848235
structure_matched_random,41,404,415,84,False,0.028682022991245476
structure_matched_random,41,406,475,126,False,0.048757662567782384
structure_matched_random,41,409,370,52,False,0.05355098909161954
structure_matched_random,41,412,382,62,False,0.0494314578356377
structure_matched_random,41,413,375,56,False,0.1147561932026252
structure_matched_random,41,414,449,111,False,0.0206545178545507
structure_matched_random,41,415,404,78,False,0.028682022991245476
structure_matched_random,41,416,489,138,False,0.032697032046864104
structure_matched_random,41,417,402,76,False,0.06161646760819144
structure_matched_random,41,418,430,97,False,0.5821114673388421
structure_matched_random,41,419,455,114,False,0.038472628915089145
structure_matched_random,41,420,397,73,False,0.07519063923213581
structure_matched_random,41,422,482,131,False,0.0544452109510402
structure_matched_random,41,423,473,124,False,0.19989894222908713
structure_matched_random,41,425,374,55,False,0.05197724808118809
structure_matched_random,41,426,484,133,False,0.12297992662091181
structure_matched_random,41,427,463,119,False,0.009617125564078663
structure_matched_random,41,428,491,140,False,0.3985388675868943
structure_matched_random,41,429,479,130,False,0.36383669972075555
structure_matched_random,41,430,418,87,False,0.5821114673388421
structure_matched_random,41,433,474,125,False,0.036242939845474616
structure_matched_random,41,434,477,128,False,0.025478316894792137
structure_matched_random,41,436,386,65,False,0.042357609542566926
structure_matched_random,41,437,401,75,False,0.031083562276542066
structure_matched_random,41,439,446,108,False,0.006559289252563841
structure_matched_random,41,440,371,53,False,0.4396216637846223
structure_matched_random,41,441,377,58,False,2.060629609160137
structure_matched_random,41,443,485,134,False,0.09579909368534582
structure_matched_random,41,444,366,48,False,0.5495051484583537
structure_matched_random,41,445,492,141,False,0.14940301468318049
structure_matched_random,41,446,439,102,False,0.006559289252563841
structure_matched_random,41,447,468,121,False,0.009367469573002166
structure_matched_random,41,448,367,49,False,0.8687510272707033
structure_matched_random,41,449,414,83,False,0.0206545178545507
structure_matched_random,41,451,458,117,False,0.0
structure_matched_random,41,454,379,59,False,1.3402939612443283
structure_matched_random,41,455,419,88,False,0.038472628915089145
structure_matched_random,41,456,388,66,False,0.08486423934366599
structure_matched_random,41,457,392,70,False,0.0024434976281665225
structure_matched_random,41,458,451,112,False,0.0
structure_matched_random,41,459,389,67,False,0.6197714730131817
structure_matched_random,41,463,427,94,False,0.009617125564078663
structure_matched_random,41,464,383,63,False,0.17907670595808173
structure_matched_random,41,468,447,109,False,0.009367469573002166
structure_matched_random,41,471,385,64,False,0.041852186650068464
structure_matched_random,41,472,391,69,False,0.018076761503841927
structure_matched_random,41,473,423,91,False,0.19989894222908713
structure_matched_random,41,474,433,98,False,0.036242939845474616
structure_matched_random,41,475,406,79,False,0.048757662567782384
structure_matched_random,41,476,434,99,False,0.06121483092183096
structure_matched_random,41,477,476,127,False,0.01547515066974222
structure_matched_random,41,478,440,103,False,0.07010943800593666
structure_matched_random,41,479,429,96,False,0.36383669972075555
structure_matched_random,41,482,422,90,False,0.0544452109510402
structure_matched_random,41,483,364,47,False,0.06430901046913984
structure_matched_random,41,484,376,57,False,0.08023962902176818
structure_matched_random,41,485,443,105,False,0.09579909368534582
structure_matched_random,41,486,395,72,False,0.0064373940464941245
structure_matched_random,41,487,403,77,False,0.09200489824848235
structure_matched_random,41,488,393,71,False,0.008957699664570508
structure_matched_random,41,489,416,85,False,0.032697032046864104
structure_matched_random,41,490,456,115,False,0.05084935328327017
structure_matched_random,41,491,428,95,False,0.3985388675868943
structure_matched_random,41,492,445,107,False,0.14940301468318049
random,42,302,386,65,False,12.156397064181563
random,42,303,404,78,False,12.95585573380758
random,42,304,489,138,False,12.68439379295469
random,42,305,333,23,False,2.2569423665645356
random,42,307,409,80,False,8.844667516585663
random,42,310,417,86,False,8.940800393572735
random,42,312,393,71,False,9.135231016681178
random,42,313,454,113,False,27.43209510826137
random,42,315,362,45,False,11.763545962601299
random,42,316,447,109,False,21.28008286920643
random,42,317,430,97,False,12.44674211819338
random,42,318,356,41,False,0.7681265581052902
random,42,319,343,30,False,5.405116217725287
random,42,320,307,4,False,25.20850760729376
random,42,321,439,102,False,36.56803828744488
random,42,322,401,75,False,14.645584932573485
random,42,324,363,46,False,11.223654049088212
random,42,325,346,33,False,2.641417775511069
random,42,326,475,126,False,14.712174177858449
random,42,327,326,18,False,2.213310869340914
random,42,328,413,82,False,12.0647971114739
random,42,330,368,50,False,12.315842348811705
random,42,331,484,133,False,11.868685655604192
random,42,333,441,104,False,21.01698123522807
random,42,335,422,90,False,11.821866728894902
random,42,336,433,98,False,11.3216543093539
random,42,338,325,17,False,8.76953522511081
random,42,339,448,110,False,23.42332814409688
random,42,340,473,124,False,11.95687254331822
random,42,341,321,14,False,11.728325092813964
random,42,343,389,67,False,15.493064479946767
random,42,344,318,11,False,10.55013147250802
random,42,345,316,9,False,4.628774573590293
random,42,346,371,53,False,14.474588777512176
random,42,347,385,64,False,9.944264402231521
random,42,348,440,103,False,14.993304670244894
random,42,350,315,8,False,2.4738942685874235
random,42,351,381,61,False,14.825634217716361
random,42,352,339,27,False,29.784199847860826
random,42,353,415,84,False,15.085829527863721
random,42,355,335,24,False,2.825916607499355
random,42,356,303,1,False,5.079471844972497
random,42,357,340,28,False,11.609380300283874
random,42,358,375,56,False,11.514504050854898
random,42,360,472,123,False,19.553292386902243
random,42,362,443,105,False,20.0077009737499
random,42,363,418,87,False,9.56029722877007
random,42,364,388,66,False,2.7352733696279214
random,42,366,402,76,False,5.4864313336852035
random,42,367,400,74,False,8.365250248210788
random,42,368,477,128,False,1.0466934329029682
random,42,369,376,57,False,5.859565578364549
random,42,370,423,91,False,8.481048627056229
random,42,371,319,12,False,16.46757134680856
random,42,372,353,39,False,23.119193532557386
random,42,374,383,63,False,9.612111341443265
random,42,375,392,70,False,0.9162859511520964
random,42,376,360,44,False,21.387389861982218
random,42,377,428,95,False,7.034559840090051
random,42,379,366,48,False,14.632204222885502
random,42,380,457,116,False,1.6940261929099358
random,42,381,382,62,False,1.39808552191516
random,42,382,377,58,False,10.54775459388063
random,42,383,444,106,False,0.3912044423985309
random,42,385,312,6,False,11.134011616488387
random,42,386,352,38,False,20.20541993990009
random,42,388,449,111,False,2.994470456916188
random,42,389,419,88,False,14.729426792068091
random,42,390,305,3,False,17.665405645418492
random,42,391,427,94,False,0.5848481690321877
random,42,392,395,72,False,0.5598251493356291
random,42,393,374,55,False,4.964392170277738
random,42,395,320,13,False,33.61638467204329
random,42,397,429,96,False,0.6394136471758274
random,42,400,434,99,False,9.991186550866429
random,42,401,425,92,False,5.510440431769927
random,42,402,488,137,False,0.6327330663090043
random,42,403,437,101,False,0.6812334178580942
random,42,404,345,32,False,19.446156516698892
random,42,406,414,83,False,0.5627170205937706
random,42,409,463,119,False,5.724748907106562
random,42,412,416,85,False,0.0804785351806041
random,42,413,358,43,False,12.103704021460677
random,42,414,474,125,False,4.519198708232139
random,42,415,328,20,False,12.34409408313852
random,42,416,347,34,False,12.100815370901866
random,42,417,304,2,False,11.492583109524617
random,42,418,487,136,False,13.869078381239445
random,42,419,479,130,False,10.634085365088087
random,42,420,357,42,False,34.601845441517796
random,42,422,464,120,False,2.583018153504489
random,42,423,485,134,False,0.1193910194933392
random,42,425,486,135,False,5.2743851934061485
random,42,426,379,59,False,7.885227350104661
random,42,427,456,115,False,0.08940727237737559
random,42,428,420,89,False,4.608804741975046
random,42,429,369,51,False,7.7245017536695775
random,42,430,478,129,False,5.232052049105267
random,42,433,313,7,False,12.954268629433882
random,42,434,344,31,False,13.541077876808092
random,42,436,406,79,False,1.3082945424865575
random,42,437,490,139,False,0.08924092745419719
random,42,439,336,25,False,12.405985154711404
random,42,440,350,36,False,12.26501372495046
random,42,441,451,112,False,128.9758887414445
random,42,443,355,40,False,12.600244298959884
random,42,444,482,131,False,1.3737504234502063
random,42,445,331,22,False,16.943549530833163
random,42,446,436,100,False,2.7469722985825147
random,42,447,317,10,False,12.85632851962423
random,42,448,471,122,False,3.2280574897451473
random,42,449,351,37,False,21.313431011028616
random,42,451,367,49,False,58.72408709742313
random,42,454,380,60,False,4.904909709849811
random,42,455,327,19,False,23.586752039171408
random,42,456,348,35,False,24.05576952247408
random,42,457,372,54,False,3.400434882004673
random,42,458,324,16,False,74.47367142074228
random,42,459,322,15,False,14.966331597344398
random,42,463,341,29,False,13.62003408320551
random,42,464,455,114,False,2.2977643809871218
random,42,468,459,118,False,13.171574851922825
random,42,471,302,0,False,11.852911574315566
random,42,472,491,140,False,9.006864050370137
random,42,473,364,47,False,1.3408162278681415
random,42,474,397,73,False,0.5668250876235904
random,42,475,370,52,False,1.1705662728614594
random,42,476,446,108,False,1.7450124904396356
random,42,477,412,81,False,1.4687163482536243
random,42,478,476,127,False,2.669811587033948
random,42,479,483,132,False,2.077196778725082
random,42,482,492,141,False,1.5684377604217432
random,42,483,458,117,False,88.95017934012134
random,42,484,468,121,False,5.0984468402821435
random,42,485,330,21,False,11.790765628540075
random,42,486,338,26,False,10.926929533587515
random,42,487,390,68,False,17.23415442859882
random,42,488,391,69,False,1.890059039309232
random,42,489,310,5,False,13.049242801168807
random,42,490,403,77,False,0.8492704590119383
random,42,491,445,107,False,9.546645173793602
random,42,492,426,93,False,8.743463826526954
structure_matched_random,42,302,303,1,False,0.5653343015770502
structure_matched_random,42,303,302,0,False,0.5653343015770502
structure_matched_random,42,304,335,24,False,0.014954384576411496
structure_matched_random,42,305,331,22,False,2.0187287207626614
structure_matched_random,42,307,347,34,False,0.8078791551349297
structure_matched_random,42,310,315,8,False,0.10709092485464691
structure_matched_random,42,312,356,41,False,0.006676687232520066
structure_matched_random,42,313,318,11,False,0.5180266016902589
structure_matched_random,42,315,340,28,False,0.16558961136127667
structure_matched_random,42,316,343,30,False,0.3349693368887058
structure_matched_random,42,317,322,15,False,0.308180159721187
structure_matched_random,42,318,313,7,False,0.5180266016902589
structure_matched_random,42,319,345,32,False,0.20732366157988666
structure_matched_random,42,320,321,14,False,0.6090228564381212
structure_matched_random,42,321,320,13,False,0.6090228564381212
structure_matched_random,42,322,317,10,False,0.308180159721187
structure_matched_random,42,324,346,33,False,0.19357082696501343
structure_matched_random,42,325,351,37,False,0.2813188567249581
structure_matched_random,42,326,333,23,False,0.02670674893008033
structure_matched_random,42,327,316,9,False,0.3110122801372606
structure_matched_random,42,328,341,29,False,0.42570697575911703
structure_matched_random,42,330,324,16,False,0.084423159559054
structure_matched_random,42,331,305,3,False,2.0187287207626614
structure_matched_random,42,333,326,18,False,0.02670674893008033
structure_matched_random,42,335,304,2,False,0.014954384576411496
structure_matched_random,42,336,344,31,False,0.7496333031970571
structure_matched_random,42,338,355,40,False,0.019900078822722735
structure_matched_random,42,339,348,35,False,0.8321014033874692
structure_matched_random,42,340,310,5,False,0.5307364008051898
structure_matched_random,42,341,328,20,False,0.42570697575911703
structure_matched_random,42,343,327,19,False,0.8956884523152425
structure_matched_random,42,344,336,25,False,0.7496333031970571
structure_matched_random,42,345,319,12,False,0.20732366157988666
structure_matched_random,42,346,330,21,False,0.10210322411160677
structure_matched_random,42,347,307,4,False,0.8078791551349297
structure_matched_random,42,348,339,27,False,0.8321014033874692
structure_matched_random,42,350,353,39,False,0.17989408156350054
structure_matched_random,42,351,325,17,False,0.2813188567249581
structure_matched_random,42,352,357,42,False,0.07036835269777668
structure_matched_random,42,353,350,36,False,0.17989408156350054
structure_matched_random,42,355,338,26,False,0.019900078822722735
structure_matched_random,42,356,312,6,False,0.006676687232520066
structure_matched_random,42,357,360,44,False,0.03572630041091843
structure_matched_random,42,358,362,45,False,0.5533822071484651
structure_matched_random,42,360,352,38,False,0.015943523425673782
structure_matched_random,42,362,358,43,False,0.5533822071484651
structure_matched_random,42,363,369,51,False,0.05873585642847886
structure_matched_random,42,364,483,132,False,0.06430901046913984
structure_matched_random,42,366,444,106,False,0.5495051484583537
structure_matched_random,42,367,448,110,False,0.8687510272707033
