condition,draw_id,recipient_participant_id,donor_participant_id,donor_row_index,self_match,standardized_structural_distance
fake_d,42,351,391,69,False,23.86647000970104
fake_d,42,352,321,14,False,36.92775989117348
fake_d,42,353,395,72,False,15.283904812763144
fake_d,42,355,473,124,False,16.528802524082668
fake_d,42,356,339,27,False,14.18387019842667
fake_d,42,357,483,132,False,25.819979422783245
fake_d,42,358,402,76,False,9.503422213672057
fake_d,42,360,476,127,False,16.56333719670266
fake_d,42,362,317,10,False,5.918230418718231
fake_d,42,363,471,122,False,0.6206891086783147
fake_d,42,364,388,66,False,2.7352733696279214
fake_d,42,366,380,60,False,4.43912991725676
fake_d,42,367,468,121,False,0.9163137125546469
fake_d,42,368,434,99,False,0.9591174554288479
fake_d,42,369,390,68,False,13.30536043404422
fake_d,42,370,305,3,False,24.59885171297008
fake_d,42,371,389,67,False,0.6649234538421994
fake_d,42,372,479,130,False,2.9025315533698692
fake_d,42,374,303,1,False,24.34576137981344
fake_d,42,375,491,140,False,2.268370229215777
fake_d,42,376,338,26,False,15.237970678367997
fake_d,42,377,455,114,False,26.133493813328478
fake_d,42,379,340,28,False,17.086477338368155
fake_d,42,380,368,50,False,3.685220393402588
fake_d,42,381,370,52,False,5.6153684177045236
fake_d,42,382,426,93,False,5.390734522936637
fake_d,42,383,310,5,False,11.175650246755861
fake_d,42,385,376,57,False,4.88254104807883
fake_d,42,386,428,95,False,3.5253552986458496
fake_d,42,388,490,139,False,0.022700734326688624
fake_d,42,389,474,125,False,5.427451782724958
fake_d,42,390,382,62,False,11.095186906133547
fake_d,42,391,446,108,False,2.1733631340491364
fake_d,42,392,406,79,False,2.681591329264636
fake_d,42,393,449,111,False,0.7208895168282422
fake_d,42,395,412,81,False,0.4880330576519316
fake_d,42,397,307,4,False,17.12417803561395
fake_d,42,400,318,11,False,20.28029280866241
fake_d,42,401,351,37,False,18.582260915101283
fake_d,42,402,357,42,False,10.946350004754136
fake_d,42,403,315,8,False,10.771314698298486
fake_d,42,404,464,120,False,0.7653396831264258
fake_d,42,406,418,87,False,13.832765990235794
fake_d,42,409,404,78,False,4.201952446984634
fake_d,42,412,436,100,False,0.5218058215044258
fake_d,42,413,443,105,False,1.5369205661374525
fake_d,42,414,403,77,False,1.4781180091488721
fake_d,42,415,447,109,False,0.41180839962562743
fake_d,42,416,348,35,False,24.88530058846218
fake_d,42,417,423,91,False,2.497238064509346
fake_d,42,418,478,129,False,2.6395122466225414
fake_d,42,419,472,123,False,1.7730805852282672
fake_d,42,420,429,96,False,0.40422193671599715
fake_d,42,422,445,107,False,1.806261406621282
fake_d,42,423,377,58,False,8.997988758523073
fake_d,42,425,356,41,False,12.476642298248107
fake_d,42,426,328,20,False,14.119381554556227
fake_d,42,427,397,73,False,0.9200844395627591
fake_d,42,428,477,128,False,4.125662150229918
fake_d,42,429,346,33,False,18.61747753265927
fake_d,42,430,358,43,False,16.515539424515676
fake_d,42,433,417,86,False,3.5504548533191427
fake_d,42,434,441,104,False,13.277532942670126
fake_d,42,436,371,53,False,2.787127574423584
fake_d,42,437,362,45,False,23.16583792954161
fake_d,42,439,437,101,False,2.6400016855688526
fake_d,42,440,343,30,False,15.867659849031543
fake_d,42,441,488,137,False,15.797046758212337
fake_d,42,443,383,63,False,3.2885304207381085
fake_d,42,444,439,102,False,0.5370452612386548
fake_d,42,445,363,46,False,1.459211343747552
fake_d,42,446,416,85,False,5.783452844427726
fake_d,42,447,415,84,False,0.41180839962562743
fake_d,42,448,440,103,False,5.827731342174778
fake_d,42,449,486,135,False,2.4843288338075036
fake_d,42,451,458,117,False,0.0
fake_d,42,454,400,74,False,9.330258254290571
fake_d,42,455,385,64,False,1.4067833639528913
fake_d,42,456,369,51,False,2.4724393691160023
fake_d,42,457,327,19,False,15.21717304753529
fake_d,42,458,451,112,False,0.0
fake_d,42,459,372,54,False,14.337758335458398
fake_d,42,463,487,136,False,1.2463146395036397
fake_d,42,464,457,116,False,2.647992245098215
fake_d,42,468,392,70,False,1.060289375993738
fake_d,42,471,456,115,False,0.6136002205981432
fake_d,42,472,326,18,False,15.224841659518226
fake_d,42,473,344,31,False,15.554738547850494
fake_d,42,474,401,75,False,0.19203527418148106
fake_d,42,475,484,133,False,9.109584944395081
fake_d,42,476,482,131,False,0.3883562886766021
fake_d,42,477,386,65,False,0.3990769632025824
fake_d,42,478,409,80,False,10.530495351228566
fake_d,42,479,304,2,False,16.378908671146224
fake_d,42,482,319,12,False,14.922529708186305
fake_d,42,483,425,92,False,2.1505591898244263
fake_d,42,484,366,48,False,13.944460154727414
fake_d,42,485,427,94,False,0.6142972423604193
fake_d,42,486,381,61,False,0.5824579448887043
fake_d,42,487,375,56,False,5.330402046161024
fake_d,42,488,320,13,False,36.3708978456762
fake_d,42,489,312,6,False,14.227028181839813
fake_d,42,490,313,7,False,12.018287105850856
fake_d,42,491,302,0,False,23.07919975000603
fake_d,42,492,335,24,False,11.553993254863636
fake_d,43,302,358,43,False,15.484545299832178
fake_d,43,303,441,104,False,39.112888519261766
fake_d,43,304,371,53,False,16.263582863816698
fake_d,43,305,473,124,False,17.561513747436685
fake_d,43,307,478,129,False,15.339186688095163
fake_d,43,310,325,17,False,5.435035560183474
fake_d,43,312,426,93,False,13.350937161698322
fake_d,43,313,437,101,False,10.641684808649018
fake_d,43,315,303,1,False,5.215395214636004
fake_d,43,316,433,98,False,21.416533097586946
fake_d,43,317,457,116,False,11.662546852658268
fake_d,43,318,419,88,False,9.049580357195618
fake_d,43,319,351,37,False,0.39537338438174213
fake_d,43,320,472,123,False,40.19441976873401
fake_d,43,321,391,69,False,34.71961863056538
fake_d,43,322,459,118,False,14.966331597344398
fake_d,43,324,382,62,False,13.999961247787576
fake_d,43,325,447,109,False,17.120069445899343
fake_d,43,326,366,48,False,18.076066063830343
fake_d,43,327,320,13,False,4.372274839133737
fake_d,43,328,483,132,False,11.84342532340265
fake_d,43,330,463,119,False,12.813288204611316
fake_d,43,331,363,46,False,13.315216695375184
fake_d,43,333,451,112,False,79.25713028722288
fake_d,43,335,400,74,False,22.44050158880858
fake_d,43,336,330,21,False,3.2380333610802765
fake_d,43,338,347,34,False,1.7602613584912727
fake_d,43,339,425,92,False,14.739783656832609
fake_d,43,340,436,100,False,9.901237334085605
fake_d,43,341,475,126,False,15.570117036206563
fake_d,43,343,375,56,False,16.986241381026616
fake_d,43,344,456,115,False,14.748267490895937
fake_d,43,345,356,41,False,5.317328037121268
fake_d,43,346,352,38,False,11.98289823349495
fake_d,43,347,318,11,False,3.5990390177597384
fake_d,43,348,326,18,False,5.159592091762738
fake_d,43,350,404,78,False,15.055865259520358
fake_d,43,351,414,83,False,21.581742407256126
fake_d,43,352,393,71,False,11.57275106895452
fake_d,43,353,490,139,False,16.033828128145448
fake_d,43,355,372,54,False,16.091399696093468
fake_d,43,356,322,15,False,3.2915887259908185
fake_d,43,357,444,106,False,14.575947904094075
fake_d,43,358,383,63,False,22.721598238558492
fake_d,43,360,418,87,False,25.441449634744657
fake_d,43,362,477,128,False,20.78191377264057
fake_d,43,363,344,31,False,15.514923465572409
fake_d,43,364,440,103,False,0.5259275010826248
fake_d,43,366,341,29,False,17.243528939976844
fake_d,43,367,307,4,False,9.526607721896871
fake_d,43,368,312,6,False,9.345618891431426
fake_d,43,369,455,114,False,0.7114977601913557
fake_d,43,370,416,85,False,9.189622847902012
fake_d,43,371,476,127,False,3.5363284628372402
fake_d,43,372,402,76,False,7.443621606173198
fake_d,43,374,370,52,False,10.444317844741901
fake_d,43,375,482,131,False,1.6872079333095693
fake_d,43,376,389,67,False,2.2153439097946652
fake_d,43,377,489,138,False,10.426519646517914
fake_d,43,379,310,5,False,18.760125627416166
fake_d,43,380,386,65,False,0.30214135597488334
fake_d,43,381,428,95,False,1.7725296474226588
fake_d,43,382,392,70,False,1.181395999493252
fake_d,43,383,434,99,False,0.6963880281474519
fake_d,43,385,474,125,False,0.8269767716319598
fake_d,43,386,368,50,False,2.234606865150507
fake_d,43,388,333,23,False,13.086394999953544
fake_d,43,389,449,111,False,15.427903536948788
fake_d,43,390,335,24,False,24.042391043578807
fake_d,43,391,379,59,False,7.396248241647145
fake_d,43,392,313,7,False,10.51247163809393
fake_d,43,393,423,91,False,2.7297351881850256
fake_d,43,395,348,35,False,22.998892801932037
fake_d,43,397,486,135,False,1.6165959050772778
fake_d,43,400,395,72,False,8.924824140152852
fake_d,43,401,339,27,False,29.393851251487742
fake_d,43,402,316,9,False,17.98232488333719
fake_d,43,403,350,36,False,17.704825774872642
fake_d,43,404,380,60,False,0.7777502531385777
fake_d,43,406,417,86,False,2.3324702721935267
fake_d,43,409,304,2,False,11.665636845082688
fake_d,43,412,364,47,False,2.78921048188893
fake_d,43,413,385,64,False,2.3929428445076466
fake_d,43,414,336,25,False,12.855638673303657
fake_d,43,415,406,79,False,1.0353005040793173
fake_d,43,416,454,113,False,3.5152800163998537
fake_d,43,417,357,42,False,12.124467651405949
fake_d,43,418,360,44,False,25.441449634744657
fake_d,43,419,479,130,False,10.634085365088087
fake_d,43,420,427,94,False,1.444242832583516
fake_d,43,422,403,77,False,1.6878714452633061
fake_d,43,423,458,117,False,83.34386657793243
fake_d,43,425,443,105,False,2.9590040949342424
fake_d,43,426,340,28,False,11.43398607182811
fake_d,43,427,484,133,False,5.2459063344156345
fake_d,43,428,343,30,False,13.80164177239571
fake_d,43,429,369,51,False,7.7245017536695775
fake_d,43,430,409,80,False,23.29536794847076
fake_d,43,433,471,122,False,1.3530977210899215
fake_d,43,434,390,68,False,11.731524012417092
fake_d,43,436,362,45,False,24.00702981696179
fake_d,43,437,346,33,False,12.52065938342145
fake_d,43,439,430,97,False,21.112048793177006
fake_d,43,440,491,140,False,0.7515331830244667
fake_d,43,441,412,81,False,8.247582653418212
fake_d,43,443,397,73,False,1.7747380980503666
fake_d,43,444,388,66,False,1.833265449565938
fake_d,43,445,302,0,False,11.633827866034716
fake_d,43,446,345,32,False,20.324165686915205
fake_d,43,447,315,8,False,9.115012774356028
fake_d,43,448,468,121,False,2.277959997276782
fake_d,43,449,367,49,False,2.3134143693399043
fake_d,43,451,422,90,False,60.56592185193776
fake_d,43,454,381,61,False,7.995066597198614
fake_d,43,455,321,14,False,35.99977183144968
fake_d,43,456,448,110,False,6.390017702936737
fake_d,43,457,355,40,False,11.680835703034807
fake_d,43,458,374,55,False,80.81878988421532
fake_d,43,459,317,10,False,15.940633363867699
fake_d,43,463,338,26,False,12.01814010073414
fake_d,43,464,324,16,False,14.242848131248026
fake_d,43,468,464,120,False,1.7625746404491036
fake_d,43,471,331,22,False,14.218066925518634
fake_d,43,472,487,136,False,0.4267129901358162
fake_d,43,473,415,84,False,1.5727500429966736
fake_d,43,474,420,89,False,0.9418148964941935
fake_d,43,475,353,39,False,15.822702909607385
fake_d,43,476,492,141,False,0.5673949834773936
fake_d,43,477,446,108,False,1.5048174742227123
fake_d,43,478,485,134,False,0.6603098247420353
fake_d,43,479,327,19,False,19.103518874353476
fake_d,43,482,328,20,False,10.983894820249121
fake_d,43,483,413,82,False,1.235224888950177
fake_d,43,484,445,107,False,8.76263679372701
fake_d,43,485,439,102,False,4.594197823101931
fake_d,43,486,377,58,False,14.297952099824775
fake_d,43,487,488,137,False,1.1006619602468666
fake_d,43,488,401,75,False,1.3284592602200394
fake_d,43,489,376,57,False,6.085809233676313
fake_d,43,490,319,12,False,19.507926356682795
fake_d,43,491,429,96,False,4.8171500585716505
fake_d,43,492,305,3,False,20.755857799182184
fake_d,44,302,390,68,False,29.81458153913189
fake_d,44,303,383,63,False,9.870624286129656
fake_d,44,304,423,91,False,13.200033346750423
fake_d,44,305,415,84,False,18.704252531198765
fake_d,44,307,436,100,False,11.713672357774653
fake_d,44,310,482,131,False,9.530067562848428
fake_d,44,312,348,35,False,10.215041181958046
fake_d,44,313,371,53,False,15.441469066764334
fake_d,44,315,356,41,False,0.6322158635007357
fake_d,44,316,350,36,False,3.2433325494153373
fake_d,44,317,449,111,False,16.140578275446998
fake_d,44,318,353,39,False,2.6404056502265143
fake_d,44,319,351,37,False,0.39537338438174213
fake_d,44,320,402,76,False,31.45384993206603
fake_d,44,321,391,69,False,34.71961863056538
fake_d,44,322,321,14,False,4.687386093897745
fake_d,44,324,457,116,False,10.56647806467314
fake_d,44,325,444,106,False,21.131484712127406
fake_d,44,326,385,64,False,13.142519007345623
fake_d,44,327,468,121,False,18.40775739046062
fake_d,44,328,362,45,False,15.671329238042592
fake_d,44,330,392,70,False,10.747287733582361
fake_d,44,331,475,126,False,15.513572418429533
fake_d,44,333,491,140,False,13.184822089567216
fake_d,44,335,307,4,False,0.8697042995876731
fake_d,44,336,471,122,False,12.102919372303493
fake_d,44,338,451,112,False,46.6940173689706
fake_d,44,339,426,93,False,15.040920108783551
fake_d,44,340,417,86,False,7.348895536053794
fake_d,44,341,413,82,False,14.479453089434351
fake_d,44,343,389,67,False,15.493064479946767
fake_d,44,344,374,55,False,22.58991017413818
fake_d,44,345,483,132,False,14.832651184330812
fake_d,44,346,328,20,False,0.9274264919676796
fake_d,44,347,434,99,False,9.03837196993436
fake_d,44,348,489,138,False,24.248368056169088
fake_d,44,350,416,85,False,18.983742546571825
fake_d,44,351,304,2,False,9.495081258060424
fake_d,44,352,313,7,False,6.3700195881187565
fake_d,44,353,382,62,False,18.160950153112193
fake_d,44,355,472,123,False,11.697050698753223
fake_d,44,356,447,109,False,9.536776660660458
fake_d,44,357,347,34,False,13.486825859172416
fake_d,44,358,430,97,False,16.515539424515676
fake_d,44,360,473,124,False,27.2927256648962
fake_d,44,362,364,47,False,20.164699045321914
fake_d,44,363,439,102,False,0.6468822324263191
fake_d,44,364,459,118,False,3.734790171647059
fake_d,44,366,485,134,False,6.332862900006935
fake_d,44,367,386,65,False,2.612066905555853
fake_d,44,368,455,114,False,0.21357700369479637
fake_d,44,369,320,13,False,35.64334887107019
fake_d,44,370,322,15,False,18.615947276094627
fake_d,44,371,406,79,False,7.5055497359075
fake_d,44,372,338,26,False,16.04028784985751
fake_d,44,374,454,113,False,13.652652942094313
fake_d,44,375,358,43,False,11.514504050854898
fake_d,44,376,404,78,False,5.073660888877288
fake_d,44,377,456,115,False,12.563457691346404
fake_d,44,379,303,1,False,25.11875833297186
fake_d,44,380,437,101,False,0.7509504945753565
fake_d,44,381,367,49,False,1.304005165322931
fake_d,44,382,339,27,False,31.333974811464262
fake_d,44,383,305,3,False,19.616015879828154
fake_d,44,385,319,12,False,17.976735033862983
fake_d,44,386,369,51,False,1.7636947119443716
fake_d,44,388,333,23,False,13.086394999953544
fake_d,44,389,331,22,False,16.692832915203557
fake_d,44,390,420,89,False,12.153057436917779
fake_d,44,391,375,56,False,5.5092649989597025
fake_d,44,392,317,10,False,11.738503843150246
fake_d,44,393,345,32,False,16.446426599401086
fake_d,44,395,445,107,False,0.6900607982098119
fake_d,44,397,343,30,False,24.034778728213055
fake_d,44,400,397,73,False,9.209245668195475
fake_d,44,401,388,66,False,0.08209552085140613
fake_d,44,402,400,74,False,8.365029926931179
fake_d,44,403,346,33,False,14.430012874492705
fake_d,44,404,341,29,False,13.526572319375825
fake_d,44,406,440,103,False,5.8611810285162695
fake_d,44,409,488,137,False,1.5783887522729887
fake_d,44,412,463,119,False,0.2639022359276454
fake_d,44,413,478,129,False,1.029404266881659
fake_d,44,414,324,16,False,13.942184194069586
fake_d,44,415,318,11,False,12.268379767225971
fake_d,44,416,464,120,False,1.2776175357520978
fake_d,44,417,414,83,False,2.4619946902748917
fake_d,44,418,352,38,False,25.182850058348134
fake_d,44,419,490,139,False,2.745339720042594
fake_d,44,420,403,77,False,3.653815030553708
fake_d,44,422,344,31,False,15.19789512898133
fake_d,44,423,418,87,False,5.445236448626084
fake_d,44,425,360,44,False,19.287362200342294
fake_d,44,426,441,104,False,4.196325761849873
fake_d,44,427,336,25,False,11.684001439693551
fake_d,44,428,429,96,False,3.722054252004536
fake_d,44,429,335,24,False,16.056025607491677
fake_d,44,430,312,6,False,20.375434670426703
fake_d,44,433,302,0,False,13.436728236058226
fake_d,44,434,316,9,False,21.141929428597514
fake_d,44,436,357,42,False,20.917774248483468
fake_d,44,437,393,71,False,1.2411536872557143
fake_d,44,439,325,17,False,20.785483692397158
fake_d,44,440,427,94,False,2.202643611740905
fake_d,44,441,474,125,False,9.200080238444734
fake_d,44,443,395,72,False,0.698658203736726
fake_d,44,444,368,50,False,0.09989100922604835
fake_d,44,445,381,61,False,2.192945012854745
fake_d,44,446,380,60,False,5.044821266470857
fake_d,44,447,484,133,False,5.051008765507603
fake_d,44,448,376,57,False,5.401848691165368
fake_d,44,449,401,75,False,2.759629408378805
fake_d,44,451,477,128,False,63.7830757410844
fake_d,44,454,443,105,False,6.061644390692079
fake_d,44,455,412,81,False,4.319490598307862
fake_d,44,456,372,54,False,1.4443563635561598
fake_d,44,457,486,135,False,0.5470352088300794
fake_d,44,458,492,141,False,62.54430510890574
fake_d,44,459,355,40,False,27.79055201018633
fake_d,44,463,422,90,False,1.6518343914462967
fake_d,44,464,446,108,False,2.760210707935627
fake_d,44,468,310,5,False,9.621132801001258
fake_d,44,471,366,48,False,2.6755518917074776
fake_d,44,472,448,110,False,6.7968512699040184
fake_d,44,473,363,46,False,4.950370621650518
fake_d,44,474,419,88,False,3.711350681150651
fake_d,44,475,458,117,False,51.57214028121454
fake_d,44,476,377,58,False,16.135312482071893
fake_d,44,477,379,59,False,8.067441553229571
fake_d,44,478,425,92,False,1.6472291166349424
fake_d,44,479,476,127,False,4.277161929093147
fake_d,44,482,340,28,False,8.504216437859645
fake_d,44,483,315,8,False,10.8224818495481
fake_d,44,484,326,18,False,10.970759194724545
fake_d,44,485,330,21,False,11.790765628540075
fake_d,44,486,327,19,False,18.96763429522375
fake_d,44,487,433,98,False,1.7120080649850031
fake_d,44,488,479,130,False,7.934776565953389
fake_d,44,489,487,136,False,2.123514176564753
fake_d,44,490,428,95,False,3.578923673332855
fake_d,44,491,370,52,False,15.780004981828796
fake_d,44,492,409,80,False,3.2778994656343245
fake_d,45,302,443,105,False,14.708604771358964
fake_d,45,303,383,63,False,9.870624286129656
fake_d,45,304,302,0,False,1.3110276950725002
fake_d,45,305,351,37,False,5.590374218434078
fake_d,45,307,441,104,False,30.416808589232456
fake_d,45,310,363,46,False,9.758485876657566
fake_d,45,312,489,138,False,14.227028181839813
fake_d,45,313,356,41,False,0.08520543543671015
fake_d,45,315,403,77,False,10.771314698298486
fake_d,45,316,366,48,False,32.77329805589561
fake_d,45,317,487,136,False,16.003832734601428
fake_d,45,318,391,69,False,14.692243459708292
fake_d,45,319,479,130,False,23.295150898881175
fake_d,45,320,390,68,False,15.889971881999308
fake_d,45,321,477,128,False,28.185355685796676
fake_d,45,322,401,75,False,14.645584932573485
fake_d,45,324,475,126,False,13.327052442613386
fake_d,45,325,468,121,False,16.82483086283079
fake_d,45,326,386,65,False,12.662901063861932
fake_d,45,327,371,53,False,14.652288356416673
fake_d,45,328,434,99,False,11.041112871367215
fake_d,45,330,370,52,False,13.264244752553587
fake_d,45,331,307,4,False,2.7998258248172623
fake_d,45,333,362,45,False,12.098110722849729
fake_d,45,335,491,140,False,18.4042837979199
fake_d,45,336,328,20,False,0.7230543933969775
fake_d,45,338,474,125,False,13.316562973867404
fake_d,45,339,322,15,False,4.9397551886415965
fake_d,45,340,313,7,False,0.7714205121123853
fake_d,45,341,303,1,False,6.799738866873281
fake_d,45,343,304,2,False,12.104850148536434
fake_d,45,344,385,64,False,14.7622345459673
fake_d,45,345,315,8,False,6.405135868215243
fake_d,45,346,321,14,False,9.264125272441017
fake_d,45,347,459,118,False,23.210354077213672
fake_d,45,348,488,137,False,22.647104171772387
fake_d,45,350,346,33,False,0.7247037520183595
fake_d,45,351,376,57,False,10.334820208751156
fake_d,45,352,372,54,False,27.10799709472247
fake_d,45,353,490,139,False,16.033828128145448
fake_d,45,355,436,100,False,11.444395153623205
fake_d,45,356,444,106,False,10.084418069448006
fake_d,45,357,345,32,False,13.554538823434262
fake_d,45,358,440,103,False,16.77750084368185
fake_d,45,360,476,127,False,16.56333719670266
fake_d,45,362,406,79,False,23.267999732652765
fake_d,45,363,428,95,False,5.911463208180465
fake_d,45,364,368,50,False,7.040197212808678
fake_d,45,366,380,60,False,4.43912991725676
fake_d,45,367,471,122,False,1.472236419334205
fake_d,45,368,318,11,False,9.004553031495107
fake_d,45,369,364,47,False,4.418424028238356
fake_d,45,370,341,29,False,17.984633765017378
fake_d,45,371,473,124,False,0.5709012270472038
fake_d,45,372,310,5,False,15.462780465655728
fake_d,45,374,333,23,False,12.038970236339198
fake_d,45,375,478,129,False,1.1825406744392368
fake_d,45,376,445,107,False,8.68479303047066
fake_d,45,377,339,27,False,28.796624277143632
fake_d,45,379,352,38,False,39.84943536575528
fake_d,45,380,343,30,False,22.951698509805453
fake_d,45,381,417,86,False,0.9074448118180768
fake_d,45,382,375,56,False,4.157202630994021
fake_d,45,383,455,114,False,1.486058360461086
fake_d,45,385,350,36,False,15.154253426945603
fake_d,45,386,312,6,False,11.729549568008276
fake_d,45,388,418,87,False,8.864277014737038
fake_d,45,389,344,31,False,22.717214285977064
fake_d,45,390,389,67,False,2.023975434777826
fake_d,45,391,324,16,False,15.249859775834551
fake_d,45,392,338,26,False,11.44399021348496
fake_d,45,393,426,93,False,5.919803572836313
fake_d,45,395,316,9,False,21.39890129187673
fake_d,45,397,409,80,False,10.960911362147264
fake_d,45,400,448,110,False,11.82351185647149
fake_d,45,401,330,21,False,12.288893869498748
fake_d,45,402,379,59,False,13.0972777268355
fake_d,45,403,397,73,False,2.9080856579016747
fake_d,45,404,422,90,False,0.9022254772454833
fake_d,45,406,335,24,False,11.357793038036327
fake_d,45,409,472,123,False,4.2015417835699616
fake_d,45,412,420,89,False,0.6409048404111892
fake_d,45,413,320,13,False,24.879080748892036
fake_d,45,414,357,42,False,10.46315667312996
fake_d,45,415,319,12,False,18.597115572523204
fake_d,45,416,336,25,False,12.71236553010264
fake_d,45,417,464,120,False,4.292589313831464
fake_d,45,418,447,109,False,8.867354797915619
fake_d,45,419,458,117,False,47.64599041691151
fake_d,45,420,347,34,False,14.566096111876595
fake_d,45,422,317,10,False,11.912257094914397
fake_d,45,423,427,94,False,0.5821467304840077
fake_d,45,425,484,133,False,0.21591207619492989
fake_d,45,426,414,83,False,10.959981998771656
fake_d,45,427,425,92,False,5.77146625755357
fake_d,45,428,456,115,False,3.711954597759012
fake_d,45,429,415,84,False,3.345925911870014
fake_d,45,430,449,111,False,21.26239789826486
fake_d,45,433,305,3,False,17.628830648434565
fake_d,45,434,454,113,False,10.253449169827618
fake_d,45,436,353,39,False,15.406104431456725
fake_d,45,437,393,71,False,1.2411536872557143
fake_d,45,439,331,22,False,15.9933051385104
fake_d,45,440,369,51,False,4.186754755031712
fake_d,45,441,437,101,False,10.58262671555888
fake_d,45,443,358,43,False,17.765033528116557
fake_d,45,444,433,98,False,2.5496871770129514
fake_d,45,445,402,76,False,3.308250790388588
fake_d,45,446,348,35,False,28.945489821631902
fake_d,45,447,392,70,False,0.9549979190324135
fake_d,45,448,388,66,False,5.555619769733808
fake_d,45,449,355,40,False,7.552595435805738
fake_d,45,451,340,28,False,65.86375598035278
fake_d,45,454,482,131,False,11.11031417537109
fake_d,45,455,413,82,False,5.280537166742061
fake_d,45,456,457,116,False,0.7101892396905833
fake_d,45,457,439,102,False,3.904186503515046
fake_d,45,458,416,85,False,84.39754107504055
fake_d,45,459,377,58,False,4.079340915548859
fake_d,45,463,430,97,False,13.859963847681295
fake_d,45,464,382,62,False,1.0415183771080838
fake_d,45,468,423,91,False,2.1101123720204216
fake_d,45,471,381,61,False,0.6310185445809142
fake_d,45,472,451,112,False,65.97496130892225
fake_d,45,473,419,88,False,6.988370094398492
fake_d,45,474,325,17,False,21.37997987097857
fake_d,45,475,374,55,False,8.79658188445543
fake_d,45,476,483,132,False,2.748266120905857
fake_d,45,477,492,141,False,0.6169479178805231
fake_d,45,478,360,44,False,24.207976847928162
fake_d,45,479,326,18,False,15.376058993765843
fake_d,45,482,429,96,False,5.1161084720574
fake_d,45,483,400,74,False,2.5990331998319873
fake_d,45,484,404,78,False,4.952927704518771
fake_d,45,485,446,108,False,4.651905085031915
fake_d,45,486,395,72,False,0.0064373940464941245
fake_d,45,487,412,81,False,2.359741824869253
fake_d,45,488,485,134,False,2.0916721660705697
fake_d,45,489,367,49,False,4.566020743649861
fake_d,45,490,327,19,False,19.35592948968639
fake_d,45,491,463,119,False,5.003688838753741
fake_d,45,492,486,135,False,0.606808169725409
fake_d,46,302,456,115,False,14.255293733227282
fake_d,46,303,485,134,False,17.42760746993616
fake_d,46,304,336,25,False,0.14650985152828866
fake_d,46,305,439,102,False,22.925347781614818
fake_d,46,307,333,23,False,2.8655203361831507
fake_d,46,310,393,71,False,9.98599188730239
fake_d,46,312,341,29,False,3.2469600473245155
fake_d,46,313,320,13,False,21.300936903329582
fake_d,46,315,348,35,False,8.946634670381497
fake_d,46,316,426,93,False,11.996479552386921
fake_d,46,317,316,9,False,2.573876560887012
fake_d,46,318,389,67,False,22.262805258956135
fake_d,46,319,454,113,False,31.78977696369059
fake_d,46,320,370,52,False,46.97178989726211
fake_d,46,321,392,70,False,22.988017447843614
fake_d,46,322,406,79,False,17.16884382980099
fake_d,46,324,321,14,False,8.357275960089757
fake_d,46,325,464,120,False,23.9549494575957
fake_d,46,326,483,132,False,10.513172035072925
fake_d,46,327,478,129,False,13.113956371822725
fake_d,46,328,350,36,False,3.233914327836981
fake_d,46,330,390,68,False,15.378858514763388
fake_d,46,331,377,58,False,24.22291838136948
fake_d,46,333,412,81,False,15.30831353122846
fake_d,46,335,355,40,False,2.825916607499355
fake_d,46,336,416,85,False,12.71236553010264
fake_d,46,338,305,3,False,10.437047436150252
fake_d,46,339,401,75,False,29.393851251487742
fake_d,46,340,417,86,False,7.348895536053794
fake_d,46,341,425,92,False,17.049509711067458
fake_d,46,343,328,20,False,7.903076551891058
fake_d,46,344,404,78,False,13.505279446274766
fake_d,46,345,360,44,False,12.830692082372058
fake_d,46,346,476,127,False,12.115329711012892
fake_d,46,347,427,94,False,10.42779746780233
fake_d,46,348,376,57,False,11.831203327074688
fake_d,46,350,418,87,False,10.928506843898566
fake_d,46,351,303,1,False,19.738265483153885
fake_d,46,352,436,100,False,19.286012170145565
fake_d,46,353,415,84,False,15.085829527863721
fake_d,46,355,400,74,False,23.0514778989349
fake_d,46,356,445,107,False,13.032454488910956
fake_d,46,357,440,103,False,23.924305567656077
fake_d,46,358,409,80,False,14.100602960208176
fake_d,46,360,339,27,False,30.356819307799306
fake_d,46,362,313,7,False,8.701935320177217
fake_d,46,363,338,26,False,7.5348983224584405
fake_d,46,364,357,42,False,25.934022600067273
fake_d,46,366,383,63,False,1.003977095670957
fake_d,46,367,487,136,False,2.8285462881021393
fake_d,46,368,388,66,False,2.337315736396338
fake_d,46,369,474,125,False,2.7178815678743593
fake_d,46,370,414,83,False,0.3099282592331871
fake_d,46,371,358,43,False,22.074482053339004
fake_d,46,372,491,140,False,8.989357518733305
fake_d,46,374,385,64,False,5.1149160518280485
fake_d,46,375,482,131,False,1.6872079333095693
fake_d,46,376,319,12,False,9.943438250377298
fake_d,46,377,463,119,False,12.504697820767811
fake_d,46,379,479,130,False,1.1860015199853038
fake_d,46,380,419,88,False,4.534339143053775
fake_d,46,381,344,31,False,15.674172425426818
fake_d,46,382,379,59,False,3.5115745589104312
fake_d,46,383,312,6,False,11.350879995523592
fake_d,46,385,443,105,False,0.9013674572694754
fake_d,46,386,475,126,False,2.0566813995031104
fake_d,46,388,307,4,False,12.17623413679651
fake_d,46,389,386,65,False,6.108695933516644
fake_d,46,390,490,139,False,11.07290761618244
