blind_id,line_number,participant_text_line
B020,123,for like five years
B020,124,um
B020,125,you know he wasn't like beating me or anything he was a really good guy but we just
B020,126,had a lot of um
B020,127,we <w> we weren't always on the same wavelength and we did have a lot of like disagreements
B020,128,so i had thought about it and thought about it and
B020,129,we were already engaged but we had been together for a long time so
B020,130,i don't know uh
B020,131,i was always it was always on my mind like should i get married or should i not and then finally
B020,132,eh we were just always having
B020,133,um
B020,134,we were always what what's the word i'm looking for um
B020,135,we were just having these little snippy
B020,136,disagreements all the time and then one day we had one and i just decided that i was gonna leave and
B020,137,um i did
B020,138,it was really hard it was it was the hardest
B020,139,decision in my life and i can stay that definitively um
B020,140,and
B020,141,but i i think it was for the best
B020,142,<deep breath> <sigh> hmm um probably leaving my job
B020,143,for well to help my friend start a business in nevada
B020,144,and when i when i
B020,145,i really liked my job i mean it was it was pretty good um it was right over at the beach
B020,146,and when i told them that i was leaving then they offered me this huge raise and they offered me a a different position which was awesome
B020,147,and that was really stressful for me because um
B020,148,i'd already promised my friend <laughter> to leave i wouldn't have gotten the position you know offer if if it wasn't
B020,149,for her wanting me to come over there um
B020,150,it was really really stressful and i stressed over it for about three weeks until i actually left
B020,151,and um
B020,152,when i went over there
B020,153,like we had we had made agreements about how much they were gonna pay me and blah blah blah
B020,154,when i got there everything like she didn't remember telling me that i needed a certain amount and
B020,155,the other principals of the company were um
B020,156,you know the <th>
B020,157,it was a hard situation 'cause she had she had talked with me but they hadn't talked with me and they're like well that's too much
B020,158,and also
B020,159,they were a different religion
B020,160,and it was very strange i mean they were all one religion <laughter> i was i was surrounded by mormons and i i don't have anything against mormons but it was very different because eh
B020,161,eh i was kind of an outsider there and then
B020,162,also the weather was just it was absolutely awful there <laughter>
B020,163,so i would say that's one decision it it's
B020,164,it just a a pivotal point in my life and i think that um
B020,165,i really wish i i had just stayed
B020,166,<laughter> um well if you're gonna erase something from my memory then <laughter> um i would probably say
B020,167,<sigh>
B020,168,my memory
B020,169,like really if if i could erase something from my memory what would i want to erase
B020,170,is that what you're saying
B020,171,mm <sigh>
B020,172,can't really think of anything i mean
B020,173,even like that
B020,174,that bad decision that i made
B020,175,you know it it has value in it so <sigh> i can't really say that i would want something erased i mean maybe if i was like raped or something
B020,176,and it was really <sigh> horrifying then i would but i don't
B020,177,<sigh> well if you're talking about sleep <s>
B020,178,being in a deep sleep i'm in a deep sleep a lot but
B020,179,i never feel rested and that's um
B020,180,it's a medical problem of mine
B020,181,well i always feel
B020,182,like i haven't slept for two days and
B020,183,um
B020,184,there are points in in the day
B020,185,i would say in some <s> during some days there are points in the day where i really feel alert and alive and
B020,186,and rested but they're short-lived
B020,187,but i sleep a lot i sleep
B020,188,uh pretty crappy <laughter> physically pretty crappy
B020,189,yeah
B020,190,well thanks <laughter>
B020,191,no
B020,192,<sniffle>
B020,193,i haven't been officially diagnosed with depression but um
B020,194,that's
B020,195,that's usually what doctors
B020,196,um
B020,197,like my sleeping problem hasn't been diagnosed i'm i'm in the process of really working to get it diagnosed but um that's the first thing that they try and
B020,198,figure out they they've given me like depression drugs before but they haven't helped with my sleep
B020,199,but i do
B020,200,<sigh> i do <sigh>
B020,201,i would say i feel down sometimes <someti> well
B020,202,my life is very strange right now so there are a lot of reasons to feel down
B020,203,um
B020,204,i would say that i do feel down sometimes
B020,205,a lotta times but it's not
B020,206,i would say
B020,207,it's reasonable considering
B020,208,the situations that i'm in
B020,209,uh they're just triggered by the fact that my health is is not great and it makes it makes life really difficult
B020,210,but um
B020,211,i wouldn't say it's triggered by anything in particular
B020,212,oh there i mean <sigh> you mean for a long period of time or i mean i i experience happiness like when i go out with friends or i go and you know i've
B020,213,find some great new dish i like i mean
B020,214,what type of happiness are you looking for
B020,215,um <sigh>
B020,216,well
B020,217,i mean right now um
B020,218,my friend just had surgery and so i'm staying with her this week
B020,219,um i'm really enjoying it i mean even though
B020,220,we could never live together i could never live with live with her long term and i'm sure she couldn't live with me long term but i'm having fun and um
B020,221,you know she just she i i installed the groupon app on her ah on her phone
B020,222,um yesterday
B020,223,'cause she's been paying too much for laser hair removal
B020,224,<laughter> and so i installed it on her phone and then today she's she's looking up cupcakes so she had me pick up cupcakes on the way here to bring back to her uh as a groupon deal so i mean
B020,225,you know there's little fun things like that
B020,226,<sniffle>
B020,227,uh <sigh>
B020,228,probably um
B020,229,o_c_d <laughter> and um
B020,230,she probably thinks i'm pretty prissy compared to her
B020,231,um
B020,232,i think that she would
B020,233,say that i have a good heart um we're very different
B020,234,um
B020,235,and probably that i'm
B020,236,<sigh>
B020,237,i should ask her <laughter> uh
B020,238,i don't know we we go out so i think she'd say that i'm fun
B020,239,um but
B020,240,she has mentioned that i'm i'm a very private person and that i know i i knew before she said that
B020,241,why um
B020,242,<sigh>
B020,243,i have <ha> well i told you i have i have a lotta problems right now
B020,244,and <sigh>
B020,245,so i don't really
B020,246,tell people about them
B020,247,um
B020,248,it it's kind of a
B020,249,it's kind of a killjoy but also
B020,250,people can feel i feel that people can feel
B020,251,less comfortable if they perceive that you have a have difficulties and they feel kind of
B020,252,um
B020,253,it just uncomfortable like oh they maybe they should help or they feel guilty but they have good busy lives so just kinda creates a gap but i would say even before
B020,254,even before this difficult time in my life i've been
B020,255,i've been a private person i don't know why
B020,256,i think <thi> i think a lot
B020,257,eh you know i'm a deep thinker
B020,258,and
B020,259,maybe it's just
B020,260,you know
B020,261,not like i feels like i feel abnormal but
B020,262,um
B020,263,maybe i just have a lotta thoughts that
B020,264,don't seem doesn't seem appropriate to share with people or i'm not sure
B020,265,<sniffle>
B020,266,ten or twenty years ago <sigh>
B020,267,um
B020,268,well one thing that i regret right now is um
B020,269,you know i haven't really found
B020,270,somebody
B020,271,you know to spend the rest of my life with so i would tell myself to concentrate more on that 'cause once you hit forty it's really <rea> it's it's a lot harder
B020,272,that's it
B020,273,um i would say <sigh>
B020,274,that i've perservered
B020,275,i'm very proud that
B020,276,even though i have a lot of
B020,277,difficulties in my life
B020,278,the fact that i'm you know making this commitment to go to school
B020,279,and i'm doing it on my own
B020,280,and um
B020,281,you know it's
B020,282,it's kind of a
B020,283,if people if people knew all the problems that i have
B020,284,they'd be like well you know why are you worrying about school but um
B020,285,i really feel that
B020,286,you know i'm i'm doing this and and i'm really proud that even through everything um yeah i'm getting a's
B020,287,thanks
B020,288,mm k
B020,289,thanks
B020,290,bye
B021,1,yes
B021,2,um i'm okay
B021,3,i was born in san bernardino california
B021,4,yes
B021,5,um i'm staying with a sister in north hollywood
B021,6,um she makes it as comfortable as possible
B021,7,uh i love the weather
B021,8,and the entertainment and the public transportation
B021,9,um it's very difficult to find full time employment
B021,10,and some of the people aren't as friendly as people from the south 'cause i lived in the south before
B021,11,um
B021,12,those are the only two things
B021,13,no i don't
B021,14,i was an english major in college
B021,15,i haven't finished yes i am
B021,16,um i'd like to be a recording singer
B021,17,yes
B021,18,um i've always loved to sing from the time that i was a child
B021,19,at times
B021,20,um when i'm alone i
B021,21,am um extremely
B021,22,<sigh> i guess i would say um
B021,23,inter minded like i um have a lot of thoughts and i keep them to myself
B021,24,<clears throat>
B021,25,so
B021,26,if i'm in that mode then i don't really
B021,27,um interact with people but i can also interact with people if i change modes
B021,28,um i just started doing yoga a couple of weeks ago
B021,29,and
B021,30,last week on thursday no on tuesday
B021,31,um
B021,32,usually i
B021,33,just try to um
B021,34,remain quiet
B021,35,and listen to the situation if it's a person or if it's a situation <clears throat> that i'm dealing with myself that's annoying
B021,36,i try to um think of alternate ways that would make the situation better
B021,37,um come up with alternate plans so i won't get annoyed
B021,38,um
B021,39,pretty good
B021,40,um
B021,41,mm i may have had an argument a few weeks ago
B021,42,um just about timeliness like meeting on time and showing up on time
B021,43,and it was actually last
B021,44,um monday
B021,45,yeah mhm
B021,46,no
B021,47,um to just be cautious of people's intentions
B021,48,and to listen really well 'cause people usually tell you what their intentions are without even um realizing <re> realizing it
B021,49,um a good listener patient
B021,50,um
B021,51,fun loving
B021,52,generous
B021,53,um
B021,54,depressed sometimes
B021,55,um
B021,56,but generally a good person
B021,57,no i have not
B021,58,yes
B021,59,um within a year and a half ago
B021,60,um i just knew that
B021,61,i often thought about situations that um happened in the past and
B021,62,kinda blamed the situation for my future
B021,63,and um
B021,64,um
B021,65,certain
B021,66,settings
B021,67,um if i
B021,68,um see certain types of individuals in certain settings it just reminds me of when i was younger when things happened and changed my future plans
B021,69,so i um try to i used to just try to avoid those types of situations and certain types of people at that time
B021,70,but now i feel like i um
B021,71,just handle things better as far as
B021,72,um
B021,73,being in the similar settings with similar people i just
B021,74,i um handle those things better
B021,75,i do
B021,76,um i like to believe that it does
B021,77,i
B021,78,don't worry as much
B021,79,um it's just allowed me to
B021,80,know that actually speaking about the issues
B021,81,um
B021,82,relieves me of the tension of um
B021,83,holding them inside so
B021,84,that's how it's helped me
B021,85,at first it was difficult just being open with my internal emotions but now it um
B021,86,it actually is good because i know that when things are occurring
B021,87,um if i'm able to um communicate about them with a certain individual
B021,88,it um relieves me of the stress of
B021,89,of uh trying to figure out everything alone and often times um by speaking about the issues it um
B021,90,allows me to come up with an alternative plan that may be be better just because i'm hearing myself speak of the issue
B021,91,um i was diagnosed with depression and um my doctor felt that i should probably see the therapist
B021,92,um i am
B021,93,it depends um if i'm really busy during the week and have a lot of things to do
B021,94,i often try to plan things and if i'm planning things it affects my sleep i might wake up in the middle of the night so
B021,95,sometimes it's easy and sometimes it isn't
B021,96,irritable um
B021,97,very <v> just very irritable
B021,98,um i was feeling anxious but now i'm calmer
B021,99,um today i don't but i have in the past week
B021,100,um because i was in the midst of um searching for a a
B021,101,stable <s> a stable place to live
B021,102,and um
B021,103,it was just taking so long to find a stable place to live so
B021,104,i was becoming anxious
B021,105,thank you
B021,106,yes
B021,107,um
B021,108,maybe in october
B021,109,um well my mother first came she came to visit me in october and when she first got here we had a good time
B021,110,for the first couple days um so i was happy to see her i hadn't seen her in over a year
B021,111,mhm
B021,112,um i'm proud that i'm able to um
B021,113,adjust to different situations
B021,114,um the older i've gotten the more adaptable i am to <t> in different environments in different situations
B021,115,and um i've learned how to be more resourceful so i'm proud of that
B021,116,um
B021,117,i'm sorry
B021,118,oh
B021,119,my dad and uh my sister she's positive 'cause she's finished her master's degree um
B021,120,my mom sometime um my best friend is very positive 'cause she just started her new business two years ago and she's very enthusiastic about it so that's an inspiration
B021,121,um
B021,122,when someone lies consistently
B021,123,um i listen very very well um sometimes
B021,124,i um give good advice
B021,125,i'm a good friend um i normally do the things that i say i'm going to do so i'm dependable
B021,126,um i communicate well
B021,127,and
B021,128,i um enjoy
B021,129,people's company most of the time especially if they're in good moods
B021,130,um being around positive people music um puts me in a good mood
B021,131,um comedy shows put me in a good mood
B021,132,um good food puts me in a good mood
B021,133,um when i graduated from high school
B021,134,it was a really um i will never forget it it was a wonderful day
B021,135,very confident accomplished and
B021,136,i was um extremely optimistic and hopeful for the future
B021,137,you're welcome
B021,138,bye
B022,1,hi
B022,2,yeah i'm okay
B022,3,i'm doing great
B022,4,yeah
B022,5,um i am from los angeles i was born in santa monica
B022,6,yeah
B022,7,um
B022,8,i like um
B022,9,i don't know there's nothing i mean i don't really like it here that much but i guess i like that there's you know still some nature it's not like new york like too city but i guess you know it's it's okay <laughter>
B022,10,um i don't like the traffic i don't like how crowded it is the crowds make me really nervous and i don't like um all the smog pollution all that stuff <laughter>
B022,11,no i don't i don't travel i haven't been anywhere really so <laughter>
B022,12,um i studied um psychology when i went to s_m_c
B022,13,i took a psychology class so um i was psychology major i took an anthropology class and i took math but i'm not good at math <laughter>
B022,14,no i uh i currently am not at school right now um yeah i'm just at home <laughter>
B022,15,my dream job would be um
B022,16,i would like to help other people as long as it's something helping other people uh i would like to help other people with like p_t_s_d and problems and stuff uh
B022,17,yeah just as long as i'm you know helping other people smile and you know relating my problems with other people
B022,18,um i'm pretty <pr> i'm close well i'm really close with my grandma um
B022,19,eh my family it's just eh we're not like too too close we kinda argue a lot <laughter>
B022,20,yeah
B022,21,um sorry what's an introvert
B022,22,okay
B022,23,when i'm annoyed um
B022,24,well i try to relax for a minute i usually just try to take deep breaths but it's hard <laughter>
B022,25,yeah
B022,26,i'm not so good at it uh my temper's gotten a little worse um i am not good at all at really controlling my temper um i need some help on that <laughter>
B022,27,um no not really i mean no i guess it's not like as bad as like most people i've never like been in a fight or anything or yeah any of that
B022,28,um i argued with my mom and sister yesterday it was just something stupid over like
B022,29,my sister is sitting was sitting in the front seat and she's a kid and it's like i'm i should be in the front seat so i just asked her to sit in the back and of course they start like yelling and arguing and it's like really annoying <laughter>
B022,30,yeah it does
B022,31,thanks
B022,32,my grandma she's always giving me encouragement and um she's a therapist a licensed therapist so she's always you know made it really really um
B022,33,easy for me to have someone to talk to and i could always go to her
B022,34,so that helps yeah
B022,35,yeah
B022,36,my most memorable experiences well i had one really good experience um i went horseback riding and that was really really made me happy
B022,37,uh i love horses and nature that's the biggest thing that i love and it just made me so happy and so relaxed so that was a memorable experience <laughter>
B022,38,um caring
B022,39,very caring always there to talk to um i don't judge i never judge i'm never cranky i'm never i never ever get like angry at anybody else just like my family you know but
B022,40,yeah just very nice caring and stuff <laughter>
B022,41,um things that put me in a good mood like uh music nature
B022,42,um i like to cook a lot i like to cook you know for my family talking puts me in a really good mood i love meeting new people meeting new people puts me in the best mood
B022,43,uh it's not easy um it's hard um sometimes it's it's really hard um
B022,44,i don't usually sleep well so um
B022,45,yeah i have trouble falling asleep mostly
B022,46,um i guess it's just like my mind will be racing a lot of you know sometimes it'll be flashbacks of bad memories
B022,47,um just you know
B022,48,thinking too much <laughter>
B022,49,um i don't know um i think just uh
B022,50,stress you know a lot of stress every day just everyday stress uh yeah pretty much that's what triggers it <laughter>
B022,51,um i just try to stay positive i try to think like okay well you know one day things will get better
B022,52,um
B022,53,i just i try to call somebody and talk to them if i have trouble like my grandma
B022,54,yeah
B022,55,thanks
B022,56,when i don't sleep well um well i start to like cry a lot and i start to get really irritable
B022,57,um i get really depressed it makes me not feel well at all i get very uh it just is really really bad if i don't get sleep yeah
B022,58,yeah
B022,59,thanks
B022,60,yes
B022,61,i was diagnosed um three years ago
B022,62,uh i just i didn't really know what was going on then i realized okay well they just diagnosed that and um
B022,63,i was like okay well this is the problem and it i just wanted help because it just when your mind is after you like that's like it's just awful to have your mind taking control of you like that
B022,64,yeah
B022,65,yeah it's hard
B022,66,um yeah yeah i definitely always thought i had a problem i always thought something was like really wrong um
B022,67,i just always like kinda nervous around people like i never can really like look anybody in the eye 'cause i'm just so nervous my eyes are always kind of like racing and i
B022,68,um would have sweats if i was in the situation um that reminded me of the situation like i just try to avoid what reminds me and brings those flashbacks yeah
B022,69,oh um i i've been feeling good i've been getting out more every day i'm trying to um i guess walking keeps my mind off my p_t_s_d symptoms so i'm trying to walk more that helps
B022,70,thanks
B022,71,um yeah i have depression um yeah
B022,72,um it helps yeah it actually does help me a lot um i currently don't have one right now i'm actually getting a new one in a few days though like it's kind of a mix-up but yeah it really really helps me
B022,73,um i noticed that i've had less flashbacks and um
B022,74,i've been more relaxed i guess and um
B022,75,yeah just you know trying to keep more occupied yeah it helps
B022,76,um the last time i felt really happy um
B022,77,i guess um
B022,78,i don't know um today 'cause i mean i'm glad to be part of this <laughter>
B022,79,um most proud of uh
B022,80,well <sigh> um
B022,81,i'm trying to think of what i'm most proud of um
B022,82,i
B022,83,think i'm most proud of like the fact that i am able to you know not be like well i mean most people i know they like deny that they have a problem and i'm proud that i can actually like
B022,84,you know be a person who can realize okay i have a problem and i need help
B022,85,but a lot of the people i know they don't take medication they're untreated and um
B022,86,they just don't wanna get any help and i'm glad to get help because i don't wanna feel that way and i wanna get help for the problem instead of doing that
B022,87,oh gosh there's a lot i regret yeah there's a lot um
B022,88,i regret you know uh drug abuse you know but that's part of you know the p_t_s_d i regret um
B022,89,a lot uh mistakes you know relationships stuff like that
B022,90,wow um i would've told myself to
B022,91,um
B022,92,i guess the advice i would've given myself was to
B022,93,try to keep my mind more relaxed i guess
B022,94,yeah
B022,95,um
B022,96,well i'm a very nice person and i always like to smile people are always saying how i smile a lot but um the smile i guess it kind of hides like what's on the inside but you know i'm pretty depressed you know but
B022,97,i just try to keep smiling and i always like to lend a hand to help and make people feel better
B022,98,for fun um i like to go to the mall that's a lot fun i like to go to the mall i like to go out with my grandma
B022,99,we go places go shopping i love shopping and um i like to go
B022,100,um
B022,101,play like games like i like to play video games those are fun stuff like that
B022,102,okay thanks
B022,103,goodbye
B023,1,<sync>
B023,2,yes
B023,3,okay
B023,4,atlanta georgia
B023,5,um in two thousand and six
B023,6,never
B023,7,uh i don't like it there <laughter>
B023,8,oh it's completely boring and there's very little to do
B023,9,l_a is preferable i think to most places
B023,10,uh because uh i was engaged to my fiancee and we lived in florida i moved there to be with him and
B023,11,um he loves the water
B023,12,but i love the mountains and i missed hiking and uh i didn't love florida
B023,13,and he wasn't tied to it so we decided we wanted to go somewhere we could both be happy
B023,14,and also have um more opportunities in business and
B023,15,all of the great things that it has to offer
B023,16,very <laughter> very easy
B023,17,there's not much i don't like about l_a
B023,18,i love l_a um i think it feels magical
B023,19,uh so many creative different people
B023,20,of all ages
B023,21,um shapes sizes colors races
B023,22,um
B023,23,the mountains the water
B023,24,uh
B023,25,the city all the things that there are to do all the people there are to meet i just
B023,26,i love everything about l_a
B023,27,no
B023,28,uh
B023,29,i'd rather not talk about it
B023,30,um i didn't go to college
B023,31,i'm still figuring that out
B023,32,um
B023,33,i don't know it may may have something to do with animals i have a dog that i really love and i never had a dog
B023,34,um as an adult i had cats and uh
B023,35,um i think i'm a late bloomer so i'm working on that whole conversation i don't
B023,36,i really don't want a job i want a purposeful way to create wealth not just something to make money in the long run
B023,37,it depends on the situation but in general i consider myself more shy although most people would consider me to be outgoing
B023,38,mm
B023,39,put on classical music <laughter>
B023,40,music classical music if i'm especially <ex> especially stressed and
B023,41,um play with my dog
B023,42,go for a walk
B023,43,i think i'm really good at controlling my temper
B023,44,for the most part
B023,45,um before i came here <laughter>
B023,46,um it was just about um
B023,47,financial stress
B023,48,uh
B023,49,um
B023,50,there's probably a lot of examples i think i'd rather move to another question
B023,51,yeah i'd rather not talk about that either <laughter>
B023,52,i'd rather not talk about that
B023,53,not very easy at all
B023,54,um a lot better recently but um
B023,55,i have a history of chronic insomnia and some health problems so
B023,56,it's challenging
B023,57,um not to feel rested most of the time
B023,58,in the past week i've been feeling a lot better
B023,59,um yes i um
B023,60,the weather has changed spring has sprung it's a little warmer i was having
B023,61,um more trouble with my depression in the winter and um
B023,62,having trouble with tolerating cold
B023,63,and so i wasn't doing  a lot of the things that i normally do
B023,64,and i also was sick with the flu
B023,65,um and in the past week i decided um
B023,66,that i was feeling better enough that i needed to kind of get out of my rut and start um
B023,67,getting more focused around things things that i need to do during the day and walking my dog  every day and um
B023,68,not isolating so much
B023,69,and seeing some of my friends more so i was seeing
B023,70,i've been feeling a lot better like i've been making progress and um that uh
B023,71,in the past week things have taken a more positive turn
B023,72,no
B023,73,yes
B023,74,uh
B023,75,it's been quite some time officially
B023,76,it's probably been
B023,77,i don't know exactly but let's see
B023,78,maybe more than fifteen years ago
B023,79,um i was feeling suicidal
B023,80,no
B023,81,um because i found a better alternative
B023,82,um i have been in therapy off and on since i was eighteen
B023,83,and i've tried a variety of um methods
B023,84,and then uh i started working with a neurolinguistic programmer
B023,85,and um that was really the first person that
B023,86,um helped me
B023,87,uh make permanent changes and i was able to get off my anti depressants as well
B023,88,and even though i've struggled with some bouts of
B023,89,depression it's never been anything
B023,90,extremely severe and um it was
B023,91,one of the best things that ever happened
B023,92,well um i was physically ill
B023,93,with uh chronic fatigue syndrome and i had a client that referred me to this person
B023,94,um because he had cured her of that disease and
B023,95,um
B023,96,that was um
B023,97,he treats multiple issues and so
B023,98,everything is interrelated so um
B023,99,once i had my first conversation with him i knew it was the right step for me
B023,100,i was so happy
B023,101,um i felt like i some um
B023,102,i felt that
B023,103,i found the answer that i'd been looking for that  i hadn't given up hope and uh
B023,104,that um
B023,105,<laughter> i was on cloud nine that i
B023,106,i had been suffering for a a while <wh> a long time and i felt that i finally
B023,107,found
B023,108,the answer to the
B023,109,solution that i was looking for i was like
B023,110,it was the best thing i ever did in my life it was the best decision i ever made
B023,111,i felt
B023,112,extremely hopefuly for the first time in a long time
B023,113,<laughter> um i went to um
B023,114,i went to a music store
B023,115,because uh i had been thinking about
B023,116,um taking up an instrument i used to play
B023,117,the violin as a child and uh
B023,118,i've been wanting to do something
B023,119,that would give me more access to my creative side because i felt it's been extremely repressed
B023,120,and um
B023,121,and so i went to the music store to try out
B023,122,um to see what it would feel like to
B023,123,um
B023,124,to handle an the instrument again
B023,125,and see if i thought that that was something i wanted to pursue
B023,126,it was awesome <laughter>
B023,127,mm
B023,128,yeah i'd rather not talk about that <laughter>
B023,129,um
B023,130,well
B023,131,<laughter> there's probably a lot but um
B023,132,i'm always working on being more optimistic um
B023,133,it's been challenging it takes time but um
B023,134,yeah i wish i could hear my own
B023,135,internal voice better
B023,136,<laughter> yeah i have regrets sure yeah
B023,137,um
B023,138,value myself more so that i would make better
B023,139,relationship decisions
B023,140,uh
B023,141,my fiancee is the most positive
B023,142,person in my life
B023,143,my ultimate supporter
B023,144,uh he's i think very unique not uh
B023,145,not at all selfish and uh
B023,146,probably a little too giving for his own good but um
B023,147,always has my best interests at heart has the highest morals of anyone i know
B023,148,would give somebody the shirt off of his back
B023,149,um is a genius
B023,150,in so many ways and uh
B023,151,um
B023,152,i'm pretty lucky i think
B023,153,that
B023,154,i'm not a quitter
B023,155,that despite some very stressful circumstances over long periods of time i haven't
B023,156,given up on
B023,157,taking risks and
B023,158,um
B024,1,<sync>
B024,2,yeah
B024,3,i'm okay
B024,4,burbank california
B024,5,yeah
B024,6,the weather of course i think everyone likes the weather
B024,7,um
B024,8,it's not too
B024,9,city like chicago or new york
B024,10,it's um it's big enough we have beaches we're not land locked woo
B024,11,sometimes the smog
B024,12,the traffic
B024,13,the fact that i've just been here like my entire life almost
B024,14,not enough as i'd like to i go to school in chicago
B024,15,and i've been to new york a couple times
B024,16,san francisco and i took a road trip across the country
B024,17,that was cool i saw a couple states
B024,18,seeing new places
B024,19,um
B024,20,going to landmarks that i've only
B024,21,read about or seen pictures of
B024,22,um
B024,23,i traveled from los angeles to chicago taking route sixty six
B024,24,and the best part was seeing the grand canyon for the first time
B024,25,it was
B024,26,the coolest thing i've ever seen probably <laughter>
B024,27,happy
B024,28,and then just happy it was it was beautiful it was nice
B024,29,i haven't felt like that in a long time
B024,30,i was studying film
B024,31,it's just
B024,32,something i've always loved for as long as i can remember and when it came time to start
B024,33,applying to schools i wasn't sure what i wanted to do
B024,34,and um
B024,35,i applied to northwestern as a film student
B024,36,and it just ended up being the right decision
B024,37,ooh <laughter>
B024,38,um
B024,39,i love making movies
B024,40,but part of me really loves
B024,41,making people laugh and being in front of the camera
B024,42,so
B024,43,uh
B024,44,comedian a comedic <comie> <laughter> comedic actor would be totally great but
B024,45,that's hard <laughter>
B024,46,i am super outgoing
B024,47,and i love talking to people a lot i like i like being the center of attention usually <laughter>
B024,48,i um
B024,49,i like to watch mindless television
B024,50,like um
B024,51,toddlers in tiaras and um
B024,52,duck dynasty just t_v programs where i really don't have to pay attention at all
B024,53,i'm okay at it
B024,54,i
B024,55,get really
B024,56,emotional really fast but i am usually
B024,57,able to
B024,58,to keep my anger down and not like lash out at others and stuff
B024,59,for the most part
B024,60,sometimes
B024,61,i get into like arguments and fights with my friends and people who are important to me really easily
B024,62,and i hate apologizing to people so the fights could last pretty long
B024,63,um
B024,64,my best friend <laughter> ryan i think
B024,65,and it was about
B024,66,our relationship and just
B024,67,how we kind of messed it up and crossed some lines and
B024,68,uh where how were gonna go back to the way it was before
B024,69,really hard
B024,70,it's um
B024,71,he's my best friend and i miss him
B024,72,but
B024,73,we messed up and it's just it's not the same
B024,74,it's like not the same friendship <laughter>
B024,75,me too <laughter>
B024,76,<laughter> too many um
B024,77,i guess
B024,78,scrubbed_entry
B024,79,when i had a boyfriend and he has a girlfriend
B024,80,which was not okay
B024,81,i wish i would've just
B024,82,realized that this was bad
B024,83,and just would've stopped there and not have let it continue for weeks which led to my break up
B024,84,and then our friendship being really messed up
B024,85,i guess not spend as much time with him as i did
B024,86,be more assertive
B024,87,um
B024,88,i guess
B024,89,it was
B024,90,in november
B024,91,i was very depressed and suicidal
B024,92,so i told my friend
B024,93,what i was feeling
B024,94,and that she needed to take me to the e_r
B024,95,and from the e_r i had the choice to
B024,96,i don't know i guess go home or get sent to a mental hospital
B024,97,and even though i felt like i didn't have a choice i knew it was my choice and i
B024,98,decided to go to the mental hospital which was like the worst experience of my life ever
B024,99,um
B024,100,<exhale> it was awful
B024,101,it was in chicago and um
B024,102,it was scary
B024,103,i mean i didn't know anyone and they just like take all your stuff and they put you in some scrubs and they just
B024,104,start giving you medication and you're basically left to your own devices there were only like three group therapy sessions a day and everyone there was
B024,105,mostly men and um they were all really old
B024,106,and
B024,107,it was scary i didn't know anyone everyone most of the people there weren't depressed they were violent <laughter>
B024,108,so that was pretty scary and i just um
B024,109,it was really hard for me <laughter>
B024,110,i had been so depressed for like a month i stopped going to my classes and work and i told my teachers lies
B024,111,about being sick and i just kept calling in sick to work
B024,112,i dropped a class and i was failing my classes and not turning in any work and
B024,113,i wasn't talking to any of my friends and
B024,114,i was
B024,115,drinking a lot and passing out and vomiting everywhere and
B024,116,i was just in a really bad place
B024,117,and when i finally was gonna kill myself i realized i needed help
B024,118,it was
B024,119,um
B024,120,i had severe depression when i was a younger teenager
B024,121,and i tried to kill myself then
B024,122,and i um got put in therapy for quite some time
B024,123,so
B024,124,i figured i don't want to go down
B024,125,that bad path again
B024,126,i just wanna get better
B024,127,so i had to do it i had to get help
B024,128,i do i go once a week
B024,129,i feel like if you have the right therapist
B024,130,it's really useful
B024,131,i had one therapist that i really liked
B024,132,and i thought we could've gone really far but
B024,133,sadly she's back in chicago and i'm in los angeles so i have to
B024,134,i have to make do with this new therapist and she's okay
B024,135,she's not
B024,136,we're not
B024,137,that great together but she's who i had right now
B024,138,it's better than nothing <laughter>
B024,139,not that easy at all
B024,140,um
B024,141,ever since <yawn>
B024,142,i got out of the hospital and start
B024,143,and i began medication for my depression
B024,144,i um
B024,145,just haven't been able to sleep well
B024,146,falling asleep is hard staying <laughter> asleep is hard
B024,147,have really
B024,148,crazy vivid dreams
B024,149,that wake me up and are disturbing
B024,150,um
B024,151,i guess just
B024,152,sometimes they reflect
B024,153,things that i'm worried about
B024,154,or happening in my life but they're just
B024,155,they're scary and they seem so real that sometimes i wake up and i have to ask my mom like did we go here did we do this did this really happen
B024,156,and it's usually no you dreamed that
B024,157,sometimes i've gotten so scared i like talk in my sleep and wake myself up
B024,158,probably <laughter> like two nights ago
B024,159,that is a
B024,160,hard question
B024,161,i think
B024,162,in november <yawn>
B024,163,after i got out of the hospital
B024,164,i finally had one good day
B024,165,and my friend took me into
B024,166,downtown chicago
B024,167,and we went to the sears tower
B024,168,and got to look
B024,169,over those like big windows that you walk out on and see the city and that was really cool
B024,170,<laughter> um probably
B024,171,super outgoing
B024,172,likes to be the center of attention
B024,173,funny and a little bit crazy
B024,174,i try not to regret things in my life
B024,175,oh
B024,176,um
B024,177,i would say that
B024,178,living is worth it
B024,179,and just don't be afraid to ask for help
B024,180,when you need it don't wait until it gets really bad
B024,181,um i guess my ideal weekend would be <laughter>
B024,182,sleeping in and then
B024,183,catching a movie with my friends
B024,184,maybe going home with them and
B024,185,bake some cookies <laughter> eat all the cookies
B024,186,watch some t_v have a sleep over
B024,187,and then like make pancakes in the morning
B024,188,and watch more movies we watch a lot of movies i would like to do that <laughter> in my free time
B024,189,go for a walk i don't know go to the beach <laughter>
B024,190,um that is a hard question
B024,191,i mean i think i've
