representation,repeat,outer_fold,draw,domain_type,participant_id,label,base_probability,enhanced_probability
tfidf,1,2,90,fake,375,0,0.003224133264108899,0.10878952751953498
tfidf,1,2,90,fake,376,1,0.9869662849717908,0.912398365692463
tfidf,1,2,90,fake,379,0,0.4163956687022924,0.3973000952987437
tfidf,1,2,90,fake,381,1,0.9835439698570824,0.8092004605632118
tfidf,1,2,90,fake,382,0,0.2644670132148137,0.3410977614973122
tfidf,1,2,90,fake,386,1,0.43898000582147895,0.4413978169968672
tfidf,1,2,90,fake,390,0,0.9643075209037255,0.84853615710128
tfidf,1,2,90,fake,392,0,0.21932673246392118,0.31045626727479464
tfidf,1,2,90,fake,401,0,0.538431890485258,0.5249567373281284
tfidf,1,2,90,fake,412,1,0.47179633264686555,0.4543105005410219
tfidf,1,2,90,fake,422,1,0.5650089689555582,0.5080105966259889
tfidf,1,2,90,fake,427,0,0.01394115177244696,0.1296089697930561
tfidf,1,2,90,fake,440,1,0.9535473114636343,0.8563231840301184
tfidf,1,2,90,fake,443,0,0.3632255266719092,0.370575341232946
tfidf,1,2,90,fake,457,0,0.010684854581828914,0.12834643375796098
tfidf,1,2,90,fake,479,0,0.014696374961129499,0.13336837567813023
tfidf,1,2,90,fake,482,0,0.0932413533090036,0.2679716607993011
tfidf,1,2,90,fake,486,0,0.00449586390757125,0.10102659963817286
tfidf,1,3,90,fake,305,0,0.3198845600552643,0.2512325511961396
tfidf,1,3,90,fake,307,0,0.22946448184955634,0.11809458707465215
tfidf,1,3,90,fake,313,0,0.42916741062639946,0.4130361484586427
tfidf,1,3,90,fake,315,0,0.45748932634144457,0.29980204241730257
tfidf,1,3,90,fake,317,0,0.794747532277676,0.8741963732971652
tfidf,1,3,90,fake,320,1,0.9320204119098378,0.955780211935809
tfidf,1,3,90,fake,338,1,0.45749493126414287,0.6041386183179585
tfidf,1,3,90,fake,344,1,0.3620119011350043,0.46988958215392373
tfidf,1,3,90,fake,352,1,0.8718919010090626,0.7355789960694561
tfidf,1,3,90,fake,356,1,0.9128092807850721,0.9395099306904523
tfidf,1,3,90,fake,367,1,0.9864224050696544,0.9877141659197662
tfidf,1,3,90,fake,371,0,0.49142207636109103,0.5501658027378962
tfidf,1,3,90,fake,380,1,0.9565991096841014,0.927557199917955
tfidf,1,3,90,fake,383,0,0.2089479805293333,0.19853267459966226
tfidf,1,3,90,fake,393,0,0.06039368922773314,0.06967982978304248
tfidf,1,3,90,fake,395,0,0.8141902851207765,0.8374073222752952
tfidf,1,3,90,fake,397,0,0.3326742608311511,0.3020651344515999
tfidf,1,3,90,fake,425,0,0.7561818887937948,0.7597795525306457
tfidf,1,3,90,fake,430,0,0.1980556616138299,0.17134937741909692
tfidf,1,3,90,fake,436,0,0.00926685780789828,0.006287157272359266
tfidf,1,3,90,fake,439,0,0.16416736295207132,0.1728772335014703
tfidf,1,3,90,fake,446,0,0.03735656401879773,0.042246494482682015
tfidf,1,3,90,fake,447,0,0.0979761827687806,0.09909393137400219
tfidf,1,3,90,fake,459,1,0.8880540086590915,0.9101012455349953
tfidf,1,3,90,fake,474,0,0.07018679438255891,0.05200639014506407
tfidf,1,3,90,fake,475,0,0.007103438536688337,0.006532226183777247
tfidf,1,3,90,fake,489,0,0.0734133563867351,0.07411144970403119
tfidf,1,3,90,fake,491,0,0.09289368497658956,0.10174330216500206
tfidf,1,4,90,fake,318,0,0.7887418256850685,0.6811516643297745
tfidf,1,4,90,fake,322,0,0.6919231720451328,0.7234416448924856
tfidf,1,4,90,fake,326,0,0.49772855789557596,0.39380701006282687
tfidf,1,4,90,fake,327,0,0.647975610050322,0.6320899678672077
tfidf,1,4,90,fake,335,1,0.782810405794198,0.7286031543935608
tfidf,1,4,90,fake,343,0,0.5204625031401117,0.5339972543448201
tfidf,1,4,90,fake,347,1,0.5067779502285752,0.5248855099107369
tfidf,1,4,90,fake,351,1,0.6493075385868944,0.7321884206140388
tfidf,1,4,90,fake,374,0,0.4273753620888318,0.3933170126040801
tfidf,1,4,90,fake,377,1,0.98643497780159,0.9896683619369253
tfidf,1,4,90,fake,389,1,0.752840088079841,0.7777979821637316
tfidf,1,4,90,fake,414,1,0.6419989668119589,0.6260924721083339
tfidf,1,4,90,fake,415,0,0.14849619353189583,0.13040345521484684
tfidf,1,4,90,fake,419,0,0.029505969922272904,0.023649815231302076
tfidf,1,4,90,fake,445,0,0.18016485405016539,0.19291410689235428
tfidf,1,4,90,fake,448,1,0.6605445870439252,0.6268272727223139
tfidf,1,4,90,fake,449,0,0.21500242011534026,0.20086792532520387
tfidf,1,4,90,fake,455,0,0.056630440192295066,0.05951814994857237
tfidf,1,4,90,fake,458,0,0.09202562090394112,0.1091462142932834
tfidf,1,4,90,fake,463,0,0.009229501999362892,0.00612742299065379
tfidf,1,4,90,fake,464,0,0.06467868554680771,0.055529585259343574
tfidf,1,4,90,fake,471,0,0.08015212115654274,0.061864444872188895
tfidf,1,4,90,fake,472,0,0.01139593685287433,0.01049345003138282
tfidf,1,4,90,fake,477,0,0.5049301469119197,0.514961701759824
tfidf,1,4,90,fake,478,0,0.7363294548568491,0.750381038922541
tfidf,1,4,90,fake,483,1,0.49239703747347446,0.48105043275908466
tfidf,1,4,90,fake,488,0,0.11941528087314247,0.0985213603492186
tfidf,1,4,90,fake,492,0,0.12450602485313964,0.1313984038490384
tfidf,1,5,90,fake,302,0,0.04737342151470871,0.04723992235001357
tfidf,1,5,90,fake,321,1,0.8075972690358663,0.8078563520323438
tfidf,1,5,90,fake,325,1,0.8830709804883136,0.883815299244759
tfidf,1,5,90,fake,330,1,0.18594253989607648,0.18551950206936962
tfidf,1,5,90,fake,333,0,0.35397657734762084,0.3538448837488711
tfidf,1,5,90,fake,336,0,0.3126495005444011,0.31375707499369226
tfidf,1,5,90,fake,340,0,0.3646595559456804,0.3648050633941963
tfidf,1,5,90,fake,341,0,0.9058799102156664,0.9061254055973686
tfidf,1,5,90,fake,348,1,0.9735693350035184,0.9737336241626328
tfidf,1,5,90,fake,350,1,0.797092225755757,0.7950491851065061
tfidf,1,5,90,fake,360,0,0.3502730083011413,0.35045080575866694
tfidf,1,5,90,fake,368,0,0.4855211249237408,0.4866918431606838
tfidf,1,5,90,fake,370,0,0.10267367532909447,0.10223581845778712
tfidf,1,5,90,fake,385,0,0.05802199531087638,0.057889390293344785
tfidf,1,5,90,fake,388,1,0.4026742099996308,0.4004420244284555
tfidf,1,5,90,fake,406,0,0.04806280746597085,0.047976110399819305
tfidf,1,5,90,fake,409,1,0.40059739859029303,0.398909333520758
tfidf,1,5,90,fake,417,0,0.3743504460685613,0.376636478808276
tfidf,1,5,90,fake,418,1,0.9344965095018972,0.9341296434300772
tfidf,1,5,90,fake,428,0,0.03208269119615289,0.032071721869172405
tfidf,1,5,90,fake,429,0,0.055856042564175735,0.05531944936199385
tfidf,1,5,90,fake,434,0,0.028355131170313488,0.028754011933646798
tfidf,1,5,90,fake,437,0,0.058805073072464735,0.05869315414398234
tfidf,1,5,90,fake,441,1,0.9272264120403642,0.9269021499031048
tfidf,1,5,90,fake,444,0,0.4250353760290951,0.42592642250977136
tfidf,1,5,90,fake,456,0,0.03973478974707362,0.03979249601551913
tfidf,1,5,90,fake,468,0,0.04805741611372156,0.048608231750811776
tfidf,1,5,90,fake,485,0,0.07586805334711665,0.07628486069987533
tfidf,1,1,91,fake,319,1,0.4599448481011717,0.5492416325891114
tfidf,1,1,91,fake,331,0,0.3814495082331675,0.4609916585129904
tfidf,1,1,91,fake,345,1,0.9996446987454692,0.999706249036685
tfidf,1,1,91,fake,346,1,0.6968123928401226,0.7545342026302752
tfidf,1,1,91,fake,357,0,0.5309635353131561,0.5731924337415305
tfidf,1,1,91,fake,358,0,0.9431585390969282,0.9624903451449657
tfidf,1,1,91,fake,362,1,0.9637279897336486,0.9769632759110206
tfidf,1,1,91,fake,363,0,0.5458702868940515,0.5474483835585572
tfidf,1,1,91,fake,364,0,0.39619960397897697,0.47938853636002443
tfidf,1,1,91,fake,369,0,0.11296775369041984,0.10574122962780458
tfidf,1,1,91,fake,372,1,0.7368809637136833,0.7603907159087079
tfidf,1,1,91,fake,391,0,0.3268856942644532,0.4136254492692288
tfidf,1,1,91,fake,400,0,0.5961149040924361,0.5962146028628782
tfidf,1,1,91,fake,402,1,0.93435878266297,0.9452170301984562
tfidf,1,1,91,fake,403,0,0.016971035076340516,0.015169054217568622
tfidf,1,1,91,fake,404,0,0.12728124098775842,0.1560054491036296
tfidf,1,1,91,fake,413,1,0.8861802656121585,0.9091490811940222
tfidf,1,1,91,fake,416,0,0.037975703825783316,0.03936171790790062
tfidf,1,1,91,fake,420,0,0.4788539343278734,0.4109203094242102
tfidf,1,1,91,fake,423,0,0.8914292689566171,0.9167483360047954
tfidf,1,1,91,fake,426,1,0.9510625412206364,0.9592046921531066
tfidf,1,1,91,fake,433,1,0.32629619444955393,0.3560385754673729
tfidf,1,1,91,fake,451,0,0.21322123293350015,0.2115596262952976
tfidf,1,1,91,fake,454,0,0.08800868943960297,0.10354970200868317
tfidf,1,1,91,fake,473,0,0.035825730156688114,0.036412627406766894
tfidf,1,1,91,fake,476,0,0.19792077310231118,0.2001684096578893
tfidf,1,1,91,fake,484,0,0.38606491373049545,0.4078092629606272
tfidf,1,1,91,fake,487,0,0.29359835442169324,0.27967592910390654
tfidf,1,1,91,fake,490,0,0.06533142858175604,0.06896813149548268
tfidf,1,2,91,fake,303,0,0.07443524026461365,0.4029017131961959
tfidf,1,2,91,fake,304,0,0.062286177837799044,0.4192508021475007
tfidf,1,2,91,fake,310,0,0.4727135229831493,0.6037069974719702
tfidf,1,2,91,fake,312,0,0.42482264044270546,0.5972857042455818
tfidf,1,2,91,fake,316,0,0.6276247576322882,0.7186386218936409
tfidf,1,2,91,fake,324,0,0.39994167052551455,0.6458653849096813
tfidf,1,2,91,fake,328,0,0.7244201089222557,0.6930317583257584
tfidf,1,2,91,fake,339,1,0.7710504996132826,0.7651670733276469
tfidf,1,2,91,fake,353,1,0.785472497859561,0.7439468227881255
tfidf,1,2,91,fake,355,1,0.7871091972016473,0.7249735315178174
tfidf,1,2,91,fake,366,0,0.037455058693975626,0.1690088105608753
tfidf,1,2,91,fake,375,0,0.00413155150388974,0.10562114837929576
tfidf,1,2,91,fake,376,1,0.9901033450529058,0.908010740246423
tfidf,1,2,91,fake,379,0,0.16903609022952912,0.3450722726711388
tfidf,1,2,91,fake,381,1,0.8882747815006468,0.7228432742529404
tfidf,1,2,91,fake,382,0,0.3517292168081511,0.39069708211962906
tfidf,1,2,91,fake,386,1,0.987757233337031,0.7249771193346748
tfidf,1,2,91,fake,390,0,0.9714483664261994,0.8602889902814245
tfidf,1,2,91,fake,392,0,0.07689801907810721,0.24546616458579415
tfidf,1,2,91,fake,401,0,0.7103685188459165,0.5528007075528755
tfidf,1,2,91,fake,412,1,0.6538669838855253,0.4705933321061813
tfidf,1,2,91,fake,422,1,0.6571342685040474,0.5379410834560112
tfidf,1,2,91,fake,427,0,0.01575869835169438,0.12753780396614964
tfidf,1,2,91,fake,440,1,0.970863790826088,0.7753440152418211
tfidf,1,2,91,fake,443,0,0.35638873562548373,0.38411389402160595
tfidf,1,2,91,fake,457,0,0.02191150573490736,0.14859255655704912
tfidf,1,2,91,fake,479,0,0.031040837418766638,0.1657534082875067
tfidf,1,2,91,fake,482,0,0.09248799526606605,0.2542060720976835
tfidf,1,2,91,fake,486,0,0.024176726248809573,0.14849073185808556
tfidf,1,3,91,fake,305,0,0.517303666506238,0.20629304706841342
tfidf,1,3,91,fake,307,0,0.46107809720262727,0.15130255538992704
tfidf,1,3,91,fake,313,0,0.5582418787403973,0.4141685926075651
tfidf,1,3,91,fake,315,0,0.6585195691398178,0.6361422913885729
tfidf,1,3,91,fake,317,0,0.6264718826187514,0.6334657137411362
tfidf,1,3,91,fake,320,1,0.8019130917384859,0.9372299191083691
tfidf,1,3,91,fake,338,1,0.7001474556281753,0.9077694611636908
tfidf,1,3,91,fake,344,1,0.6639657895109964,0.7561110221156703
tfidf,1,3,91,fake,352,1,0.746508274263677,0.8595431807561702
tfidf,1,3,91,fake,356,1,0.6403661302495164,0.7113528375338531
tfidf,1,3,91,fake,367,1,0.9121054668197384,0.9951008566388938
tfidf,1,3,91,fake,371,0,0.5025619689965731,0.6690843162868122
tfidf,1,3,91,fake,380,1,0.686349584412796,0.6850111730647349
tfidf,1,3,91,fake,383,0,0.37378535543842134,0.18655257161233468
tfidf,1,3,91,fake,393,0,0.36472202074599097,0.21532071673990946
tfidf,1,3,91,fake,395,0,0.4373169122848298,0.5320231185203484
tfidf,1,3,91,fake,397,0,0.3212666042376934,0.29150582161545524
tfidf,1,3,91,fake,425,0,0.7504899174279454,0.8160203811631901
tfidf,1,3,91,fake,430,0,0.4460481419023252,0.16561027904685544
tfidf,1,3,91,fake,436,0,0.1611507661922198,0.02116838663775435
tfidf,1,3,91,fake,439,0,0.2939820518269047,0.13079151158729221
tfidf,1,3,91,fake,446,0,0.21041885127311796,0.04955849676363518
tfidf,1,3,91,fake,447,0,0.3756180453357169,0.46637405135338944
tfidf,1,3,91,fake,459,1,0.7442199123159599,0.7737495021020813
tfidf,1,3,91,fake,474,0,0.18738572414894752,0.03682456168803039
tfidf,1,3,91,fake,475,0,0.1399198041713554,0.018647327622389808
tfidf,1,3,91,fake,489,0,0.2957223204945242,0.1363829822640363
tfidf,1,3,91,fake,491,0,0.4490140969938666,0.14133259800875284
tfidf,1,4,91,fake,318,0,0.7666537451627261,0.629298694350151
tfidf,1,4,91,fake,322,0,0.561404322342732,0.6389734985099594
tfidf,1,4,91,fake,326,0,0.27725665983917125,0.17058973116454493
tfidf,1,4,91,fake,327,0,0.7255667144309152,0.7166591490519377
tfidf,1,4,91,fake,335,1,0.6418954957774597,0.47927029257566595
tfidf,1,4,91,fake,343,0,0.8045710982684864,0.8130335925988939
tfidf,1,4,91,fake,347,1,0.8594180120949659,0.8489141979569834
tfidf,1,4,91,fake,351,1,0.7946296314949252,0.8711443929605658
tfidf,1,4,91,fake,374,0,0.3835950541846762,0.3542719768446294
tfidf,1,4,91,fake,377,1,0.9658376870588138,0.9811534734802966
tfidf,1,4,91,fake,389,1,0.8864425947224289,0.9081770755594504
tfidf,1,4,91,fake,414,1,0.8193447615229471,0.7763731466961036
tfidf,1,4,91,fake,415,0,0.1285049183423016,0.11669875212764508
tfidf,1,4,91,fake,419,0,0.01058063264991734,0.007856668723702704
tfidf,1,4,91,fake,445,0,0.1421874093104426,0.16370243231016823
tfidf,1,4,91,fake,448,1,0.6975837896535017,0.6416279443329316
tfidf,1,4,91,fake,449,0,0.12440903141348472,0.122110973817165
tfidf,1,4,91,fake,455,0,0.09194769987034455,0.09627840664114795
tfidf,1,4,91,fake,458,0,0.20625991734127982,0.20494769298422447
tfidf,1,4,91,fake,463,0,0.007047779669492775,0.004117798801525653
tfidf,1,4,91,fake,464,0,0.16243617205683192,0.11685427161239774
tfidf,1,4,91,fake,471,0,0.18821726249671747,0.1340426875951755
tfidf,1,4,91,fake,472,0,0.009155573305186732,0.008648908272958158
tfidf,1,4,91,fake,477,0,0.3770127629962401,0.42190314029601533
tfidf,1,4,91,fake,478,0,0.6154120587956114,0.6590293735172177
tfidf,1,4,91,fake,483,1,0.5965877899659722,0.5937928968241147
tfidf,1,4,91,fake,488,0,0.11035983913151884,0.0865557534138501
tfidf,1,4,91,fake,492,0,0.15225354278400802,0.16387711354130136
tfidf,1,5,91,fake,302,0,0.1260239968289006,0.12646631467752778
tfidf,1,5,91,fake,321,1,0.564099973700908,0.570567134431634
tfidf,1,5,91,fake,325,1,0.8222312722992584,0.8190282007394638
tfidf,1,5,91,fake,330,1,0.5283676054373123,0.5330735091667028
tfidf,1,5,91,fake,333,0,0.9683022875016741,0.968346908555098
tfidf,1,5,91,fake,336,0,0.36179981984025095,0.3486019335277739
tfidf,1,5,91,fake,340,0,0.19756143574861554,0.1923592159574643
tfidf,1,5,91,fake,341,0,0.25501696022572107,0.24907745782751634
tfidf,1,5,91,fake,348,1,0.5468847997255281,0.5457304395734811
tfidf,1,5,91,fake,350,1,0.9876532809750738,0.988855845500753
tfidf,1,5,91,fake,360,0,0.5162362450254212,0.5271132893331204
tfidf,1,5,91,fake,368,0,0.53808815811662,0.5348526754540259
tfidf,1,5,91,fake,370,0,0.07172866673080115,0.07524147681712517
tfidf,1,5,91,fake,385,0,0.17085116519291574,0.17216538304970405
tfidf,1,5,91,fake,388,1,0.7803205525468924,0.7867622773341855
tfidf,1,5,91,fake,406,0,0.04172880482133975,0.04155280147708215
tfidf,1,5,91,fake,409,1,0.21684052216260144,0.22552850858858461
tfidf,1,5,91,fake,417,0,0.09947644128977311,0.0966949329747687
tfidf,1,5,91,fake,418,1,0.8263401063129893,0.8356305125777733
tfidf,1,5,91,fake,428,0,0.06482521631436639,0.06424288005999629
tfidf,1,5,91,fake,429,0,0.09731599467136134,0.10104808911996334
tfidf,1,5,91,fake,434,0,0.07101046574699424,0.06616753319879051
tfidf,1,5,91,fake,437,0,0.07559034108373042,0.07492120736120642
tfidf,1,5,91,fake,441,1,0.8252463311344564,0.8296805109496759
tfidf,1,5,91,fake,444,0,0.09531951640011338,0.09306352481191736
tfidf,1,5,91,fake,456,0,0.1505119633459697,0.1494770547787028
tfidf,1,5,91,fake,468,0,0.10838874606605561,0.09880232146703083
tfidf,1,5,91,fake,485,0,0.06821854264767753,0.06622678438483662
tfidf,1,1,92,fake,319,1,0.8546976007700617,0.9060145975853506
tfidf,1,1,92,fake,331,0,0.530652921291794,0.648496881272022
tfidf,1,1,92,fake,345,1,0.9450876391318078,0.9668455703662293
tfidf,1,1,92,fake,346,1,0.8428970405900617,0.8767076242779137
tfidf,1,1,92,fake,357,0,0.5966638259607719,0.6448527661923806
tfidf,1,1,92,fake,358,0,0.8189077395669915,0.8943816183435122
tfidf,1,1,92,fake,362,1,0.9512736759387058,0.9721336353093782
tfidf,1,1,92,fake,363,0,0.06486290609880693,0.0657815029178807
tfidf,1,1,92,fake,364,0,0.33429168162135975,0.4944259756831338
tfidf,1,1,92,fake,369,0,0.18195452172220167,0.171288038342325
tfidf,1,1,92,fake,372,1,0.690685065144899,0.7102085533100035
tfidf,1,1,92,fake,391,0,0.526327473864108,0.6379144573999206
tfidf,1,1,92,fake,400,0,0.6562480873130457,0.6623011170332603
tfidf,1,1,92,fake,402,1,0.9284372750292856,0.9344074712760823
tfidf,1,1,92,fake,403,0,0.12725528123054566,0.09117687339835609
tfidf,1,1,92,fake,404,0,0.13671848650393006,0.23660116653217378
tfidf,1,1,92,fake,413,1,0.998668148716322,0.999096121337422
tfidf,1,1,92,fake,416,0,0.030898972897095384,0.027655486196425577
tfidf,1,1,92,fake,420,0,0.22699547601269893,0.1689625645188814
tfidf,1,1,92,fake,423,0,0.953830367001475,0.9707837707566911
tfidf,1,1,92,fake,426,1,0.40427554357335366,0.48481247411711503
tfidf,1,1,92,fake,433,1,0.9186820434516239,0.9141992430852653
tfidf,1,1,92,fake,451,0,0.21714923384283374,0.1998687705972735
tfidf,1,1,92,fake,454,0,0.05010322588512453,0.08630702651206684
tfidf,1,1,92,fake,473,0,0.03854025706216012,0.031165086675512807
tfidf,1,1,92,fake,476,0,0.15503541960683015,0.13242156620898102
tfidf,1,1,92,fake,484,0,0.19274088734224015,0.22477068474772377
tfidf,1,1,92,fake,487,0,0.45108658828350084,0.4513557531407895
tfidf,1,1,92,fake,490,0,0.13260527606444295,0.1244745397935348
tfidf,1,2,92,fake,303,0,0.07940449613227757,0.08475121575338707
tfidf,1,2,92,fake,304,0,0.12735682098928558,0.11597322662912589
tfidf,1,2,92,fake,310,0,0.4950500742290678,0.4441343896507328
tfidf,1,2,92,fake,312,0,0.41072896405046927,0.3830117478965064
tfidf,1,2,92,fake,316,0,0.5485066627138019,0.5561878179674195
tfidf,1,2,92,fake,324,0,0.4392159382443711,0.4619240296675599
tfidf,1,2,92,fake,328,0,0.5418766656662588,0.5141191255789307
tfidf,1,2,92,fake,339,1,0.8500655813941412,0.8592822597162413
tfidf,1,2,92,fake,353,1,0.7755593407712986,0.7772838825807025
tfidf,1,2,92,fake,355,1,0.9734129485895122,0.9757640665021899
tfidf,1,2,92,fake,366,0,0.0309189934592761,0.02498280561395548
tfidf,1,2,92,fake,375,0,0.007677588183093575,0.006000860623720874
tfidf,1,2,92,fake,376,1,0.992798070555886,0.994266523541311
tfidf,1,2,92,fake,379,0,0.5091825831033967,0.47531295700960974
tfidf,1,2,92,fake,381,1,0.9423736949302396,0.9490482434072125
tfidf,1,2,92,fake,382,0,0.4143679263953423,0.36697334543173604
tfidf,1,2,92,fake,386,1,0.4683472108069713,0.48455366150095347
tfidf,1,2,92,fake,390,0,0.941536147973283,0.9457259158430391
tfidf,1,2,92,fake,392,0,0.1523129110223056,0.13997371117004523
tfidf,1,2,92,fake,401,0,0.7546745659426672,0.7532663415021706
tfidf,1,2,92,fake,412,1,0.7800296588797777,0.7703498464873236
tfidf,1,2,92,fake,422,1,0.4396229297501261,0.41902977478582326
tfidf,1,2,92,fake,427,0,0.009075373991466969,0.007555237788970222
tfidf,1,2,92,fake,440,1,0.8325363891616778,0.8372279531540375
tfidf,1,2,92,fake,443,0,0.5063986848950195,0.47984716094057767
tfidf,1,2,92,fake,457,0,0.012138913807817724,0.010793794704459883
tfidf,1,2,92,fake,479,0,0.02253562484548229,0.018770560779588122
tfidf,1,2,92,fake,482,0,0.0791623543496903,0.06973956205204111
tfidf,1,2,92,fake,486,0,0.015091713729617201,0.013384020805074138
tfidf,1,3,92,fake,305,0,0.6245565018908749,0.6163222285408668
tfidf,1,3,92,fake,307,0,0.4941194167964656,0.4555530889560066
tfidf,1,3,92,fake,313,0,0.5699256124919391,0.564355886034388
tfidf,1,3,92,fake,315,0,0.5788921596843294,0.5327772091794861
tfidf,1,3,92,fake,317,0,0.627938509913715,0.6589558693414855
tfidf,1,3,92,fake,320,1,0.8061951831126377,0.8304229767590112
tfidf,1,3,92,fake,338,1,0.5929532986436442,0.631922159918801
tfidf,1,3,92,fake,344,1,0.5727179269751289,0.5942617684825036
tfidf,1,3,92,fake,352,1,0.710661454662716,0.681032900247413
tfidf,1,3,92,fake,356,1,0.7602037192662007,0.7778510438323577
tfidf,1,3,92,fake,367,1,0.9134444404020524,0.9174889988363536
tfidf,1,3,92,fake,371,0,0.5103184309899499,0.517357407194482
tfidf,1,3,92,fake,380,1,0.7714326179974068,0.7548971772424705
tfidf,1,3,92,fake,383,0,0.3615420777902441,0.3561935241794204
tfidf,1,3,92,fake,393,0,0.2130771653190707,0.21403702558354276
tfidf,1,3,92,fake,395,0,0.46455063116035994,0.48030980283193253
tfidf,1,3,92,fake,397,0,0.3849107271777128,0.3801466219593884
tfidf,1,3,92,fake,425,0,0.6692996235518666,0.6805197908485705
tfidf,1,3,92,fake,430,0,0.39912552066605445,0.3945367365539117
tfidf,1,3,92,fake,436,0,0.19485134073075322,0.18725357718898594
tfidf,1,3,92,fake,439,0,0.3541352850563901,0.3598827070948763
tfidf,1,3,92,fake,446,0,0.18913640920779487,0.19508063842392448
tfidf,1,3,92,fake,447,0,0.25529126233981986,0.25593971122929843
tfidf,1,3,92,fake,459,1,0.7364656678196947,0.7417895453810842
tfidf,1,3,92,fake,474,0,0.20539637486473114,0.19140221621375073
tfidf,1,3,92,fake,475,0,0.18204833414410498,0.17666818983654217
tfidf,1,3,92,fake,489,0,0.22959348231560148,0.2295230638247054
tfidf,1,3,92,fake,491,0,0.4352123596620759,0.439481064452916
tfidf,1,4,92,fake,318,0,0.48960362489661285,0.3245385195931184
tfidf,1,4,92,fake,322,0,0.5787394356518515,0.63573191325138
tfidf,1,4,92,fake,326,0,0.33095977792350306,0.20791544908944734
tfidf,1,4,92,fake,327,0,0.8460719257859027,0.838337351808525
tfidf,1,4,92,fake,335,1,0.5861032762300386,0.48989779626298946
tfidf,1,4,92,fake,343,0,0.6610591969953217,0.677094700972939
tfidf,1,4,92,fake,347,1,0.32232669276077497,0.3637944061226885
tfidf,1,4,92,fake,351,1,0.9779178231530576,0.9823640380629343
tfidf,1,4,92,fake,374,0,0.3024722454454924,0.2609133928233894
tfidf,1,4,92,fake,377,1,0.9845612768107673,0.9890434212001256
tfidf,1,4,92,fake,389,1,0.9114180619647019,0.9210450919968887
tfidf,1,4,92,fake,414,1,0.8354386484433945,0.7856615741672542
tfidf,1,4,92,fake,415,0,0.04218176409105607,0.03283907999465223
tfidf,1,4,92,fake,419,0,0.09947449239347128,0.06788685510883914
tfidf,1,4,92,fake,445,0,0.24221961913780815,0.24626857819610296
tfidf,1,4,92,fake,448,1,0.2966652553130417,0.28370120320532577
tfidf,1,4,92,fake,449,0,0.33258289379890454,0.28571628816178746
tfidf,1,4,92,fake,455,0,0.14714578593211555,0.14457490200609519
tfidf,1,4,92,fake,458,0,0.08047911586091018,0.08687256471728705
tfidf,1,4,92,fake,463,0,0.007045666814219434,0.004038072870264804
tfidf,1,4,92,fake,464,0,0.09483462233188504,0.06926838020315104
tfidf,1,4,92,fake,471,0,0.1481719724686291,0.10036134300227287
tfidf,1,4,92,fake,472,0,0.019379622828798532,0.016806740464866386
tfidf,1,4,92,fake,477,0,0.21314376917982683,0.23326058258930907
tfidf,1,4,92,fake,478,0,0.7048328076417577,0.7368337147724386
tfidf,1,4,92,fake,483,1,0.9341575549039436,0.9065116691711437
tfidf,1,4,92,fake,488,0,0.25305868490358524,0.1721499192166599
tfidf,1,4,92,fake,492,0,0.021056290602758765,0.024190052015186654
tfidf,1,5,92,fake,302,0,0.00023623836964701,0.04211980592615268
tfidf,1,5,92,fake,321,1,0.357405110241149,0.6464660254948221
tfidf,1,5,92,fake,325,1,0.8144226740447024,0.8172153478531
tfidf,1,5,92,fake,330,1,0.06777527999980093,0.39977266283286506
tfidf,1,5,92,fake,333,0,0.8921431446499456,0.7653461507550063
tfidf,1,5,92,fake,336,0,0.09722927101803733,0.3289691583539837
tfidf,1,5,92,fake,340,0,0.025603755841429248,0.26940391944476194
tfidf,1,5,92,fake,341,0,0.06989173137572724,0.36091589770583393
tfidf,1,5,92,fake,348,1,0.9996495220593815,0.9788811054559163
tfidf,1,5,92,fake,350,1,0.9522103961232226,0.8325164780805157
tfidf,1,5,92,fake,360,0,0.12164043457473822,0.39769932075432196
tfidf,1,5,92,fake,368,0,0.05364334315414589,0.17674360050613774
tfidf,1,5,92,fake,370,0,0.042110420946349474,0.15420848226904416
tfidf,1,5,92,fake,385,0,0.03298375251211958,0.15961254229198668
tfidf,1,5,92,fake,388,1,0.9318005165701932,0.7664231475085078
tfidf,1,5,92,fake,406,0,0.3339581758604795,0.2719693761152755
tfidf,1,5,92,fake,409,1,0.05744531324909331,0.24672877853015665
tfidf,1,5,92,fake,417,0,0.9975496970074716,0.7461401892263895
tfidf,1,5,92,fake,418,1,0.9176192082911265,0.7665149784132029
tfidf,1,5,92,fake,428,0,0.015858925942937887,0.13293444710663438
tfidf,1,5,92,fake,429,0,0.005600665944316976,0.08499339874561138
tfidf,1,5,92,fake,434,0,0.004798398427137064,0.04595502377489595
tfidf,1,5,92,fake,437,0,0.07487849176376396,0.1693162483947719
tfidf,1,5,92,fake,441,1,0.9282113599552432,0.8399757680950182
tfidf,1,5,92,fake,444,0,0.001207394120825942,0.07485490888725457
tfidf,1,5,92,fake,456,0,0.000498976006274877,0.028175048453529996
tfidf,1,5,92,fake,468,0,0.024967634580538994,0.08382384787949762
tfidf,1,5,92,fake,485,0,0.001448080213313155,0.0235626360611332
tfidf,1,1,93,fake,319,1,0.9981640932645379,0.9990926384827378
tfidf,1,1,93,fake,331,0,0.8632465052891376,0.9170255094739055
tfidf,1,1,93,fake,345,1,0.6110130020100798,0.7659492838750797
