representation,repeat,outer_fold,subset,inner_fold,alpha,mean_inner_mse,selected
bge,1,5,Q+R+D,3,1.0,0.2037964675290895,False
bge,1,5,Q+R+D,4,10.0,0.12694998823443235,False
bge,1,5,Q+R+D,5,100.0,0.07416203355014296,True
bge,1,5,P+Q+R+D,1,0.01,0.688602628028801,False
bge,1,5,P+Q+R+D,2,0.1,0.3002459294984851,False
bge,1,5,P+Q+R+D,3,1.0,0.18124919174231122,False
bge,1,5,P+Q+R+D,4,10.0,0.10950498803564669,False
bge,1,5,P+Q+R+D,5,100.0,0.06940507195956055,True
bge,2,1,P,1,0.01,0.09816616961247411,False
bge,2,1,P,2,0.1,0.09816585832296094,False
bge,2,1,P,3,1.0,0.09816292254217455,False
bge,2,1,P,4,10.0,0.09814776660578124,True
bge,2,1,P,5,100.0,0.09830742956175664,False
bge,2,1,Q,1,0.01,0.25166908479424566,False
bge,2,1,Q,2,0.1,0.21390697226716215,False
bge,2,1,Q,3,1.0,0.12322201778327556,False
bge,2,1,Q,4,10.0,0.10365136131303847,False
bge,2,1,Q,5,100.0,0.10206507978317177,True
bge,2,1,R,1,0.01,0.2421976074835115,False
bge,2,1,R,2,0.1,0.23370880763467058,False
bge,2,1,R,3,1.0,0.194907120715909,False
bge,2,1,R,4,10.0,0.15795021645231877,False
bge,2,1,R,5,100.0,0.1116238014991402,True
bge,2,1,D,1,0.01,0.11039341789869832,False
bge,2,1,D,2,0.1,0.11031126286912714,False
bge,2,1,D,3,1.0,0.10952745977844636,False
bge,2,1,D,4,10.0,0.10427008823358569,False
bge,2,1,D,5,100.0,0.09630702400571574,True
bge,2,1,P+Q,1,0.01,0.10400920553533916,False
bge,2,1,P+Q,2,0.1,0.10375124755467578,False
bge,2,1,P+Q,3,1.0,0.10184812925450949,False
bge,2,1,P+Q,4,10.0,0.09716093973150151,False
bge,2,1,P+Q,5,100.0,0.09457822171413559,True
bge,2,1,P+R,1,0.01,2.0930951554660657,False
bge,2,1,P+R,2,0.1,0.5101806045120465,False
bge,2,1,P+R,3,1.0,0.5580692045395627,False
bge,2,1,P+R,4,10.0,0.24993051651228093,False
bge,2,1,P+R,5,100.0,0.12852190110424622,True
bge,2,1,P+D,1,0.01,0.10720199286149269,False
bge,2,1,P+D,2,0.1,0.1071489044122456,False
bge,2,1,P+D,3,1.0,0.10664156744234406,False
bge,2,1,P+D,4,10.0,0.10317878947299887,False
bge,2,1,P+D,5,100.0,0.09711249971361376,True
bge,2,1,Q+R,1,0.01,1.6605530298481217,False
bge,2,1,Q+R,2,0.1,0.33319340873144904,False
bge,2,1,Q+R,3,1.0,0.2049659564637648,False
bge,2,1,Q+R,4,10.0,0.15427060464869774,False
bge,2,1,Q+R,5,100.0,0.10398407604224413,True
bge,2,1,Q+D,1,0.01,0.15159350195227217,False
bge,2,1,Q+D,2,0.1,0.1469481840094837,False
bge,2,1,Q+D,3,1.0,0.13951307760497866,False
bge,2,1,Q+D,4,10.0,0.12557289331486307,False
bge,2,1,Q+D,5,100.0,0.10176698540453348,True
bge,2,1,R+D,1,0.01,43.506781636134,False
bge,2,1,R+D,2,0.1,9.848311399043878,False
bge,2,1,R+D,3,1.0,0.6470910479567755,False
bge,2,1,R+D,4,10.0,1.2568471313408327,False
bge,2,1,R+D,5,100.0,0.14578564712310163,True
bge,2,1,P+Q+R,1,0.01,0.3929666960544771,False
bge,2,1,P+Q+R,2,0.1,0.33206323583048847,False
bge,2,1,P+Q+R,3,1.0,0.3263168020987392,False
bge,2,1,P+Q+R,4,10.0,0.2446815368773577,False
bge,2,1,P+Q+R,5,100.0,0.12783129700755583,True
bge,2,1,P+Q+D,1,0.01,0.13146945837782617,False
bge,2,1,P+Q+D,2,0.1,0.12365796985946532,False
bge,2,1,P+Q+D,3,1.0,0.11138354908823388,False
bge,2,1,P+Q+D,4,10.0,0.10366165250145835,False
bge,2,1,P+Q+D,5,100.0,0.09437082392498387,True
bge,2,1,P+R+D,1,0.01,0.7385326147997281,False
bge,2,1,P+R+D,2,0.1,0.366676158791357,False
bge,2,1,P+R+D,3,1.0,0.25329512295386636,False
bge,2,1,P+R+D,4,10.0,0.15225234628021433,False
bge,2,1,P+R+D,5,100.0,0.10367786123997885,True
bge,2,1,Q+R+D,1,0.01,0.5301970338808721,False
bge,2,1,Q+R+D,2,0.1,0.3312723245770984,False
bge,2,1,Q+R+D,3,1.0,0.2251171791529664,False
bge,2,1,Q+R+D,4,10.0,0.1602889292711195,False
bge,2,1,Q+R+D,5,100.0,0.10783311122526902,True
bge,2,1,P+Q+R+D,1,0.01,0.9936860114121576,False
bge,2,1,P+Q+R+D,2,0.1,0.3900525363172065,False
bge,2,1,P+Q+R+D,3,1.0,0.22485766639564422,False
bge,2,1,P+Q+R+D,4,10.0,0.1547958660061505,False
bge,2,1,P+Q+R+D,5,100.0,0.1048724955792754,True
bge,2,2,P,1,0.01,0.04657666607112836,False
bge,2,2,P,2,0.1,0.04657525525951469,False
bge,2,2,P,3,1.0,0.04656164962748193,False
bge,2,2,P,4,10.0,0.04646663134868325,True
bge,2,2,P,5,100.0,0.046583618693612244,False
bge,2,2,Q,1,0.01,0.04692987644108057,False
bge,2,2,Q,2,0.1,0.04690813530028349,False
bge,2,2,Q,3,1.0,0.04682273359332675,True
bge,2,2,Q,4,10.0,0.04730015390718149,False
bge,2,2,Q,5,100.0,0.04752962915122028,False
bge,2,2,R,1,0.01,0.1261162462778144,False
bge,2,2,R,2,0.1,0.11578504803633931,False
bge,2,2,R,3,1.0,0.08788327842836807,False
bge,2,2,R,4,10.0,0.06929827084885895,False
bge,2,2,R,5,100.0,0.04802674297359277,True
bge,2,2,D,1,0.01,0.05966754450852144,False
bge,2,2,D,2,0.1,0.059626181741966655,False
bge,2,2,D,3,1.0,0.05922963509492465,False
bge,2,2,D,4,10.0,0.056423694477207915,False
bge,2,2,D,5,100.0,0.05035756301490035,True
bge,2,2,P+Q,1,0.01,0.043808678793870105,False
bge,2,2,P+Q,2,0.1,0.0437591183461885,False
bge,2,2,P+Q,3,1.0,0.04352218796508811,True
bge,2,2,P+Q,4,10.0,0.04429278649273635,False
bge,2,2,P+Q,5,100.0,0.04578879649071974,False
bge,2,2,P+R,1,0.01,0.12653299135022564,False
bge,2,2,P+R,2,0.1,0.11604757876628786,False
bge,2,2,P+R,3,1.0,0.10281899593661391,False
bge,2,2,P+R,4,10.0,0.08490238366335012,False
bge,2,2,P+R,5,100.0,0.05607964436493046,True
bge,2,2,P+D,1,0.01,0.05180744255490877,False
bge,2,2,P+D,2,0.1,0.0517817664148519,False
bge,2,2,P+D,3,1.0,0.0515357979436386,False
bge,2,2,P+D,4,10.0,0.04982791920983278,False
bge,2,2,P+D,5,100.0,0.047069020498465654,True
bge,2,2,Q+R,1,0.01,0.20126677356979336,False
bge,2,2,Q+R,2,0.1,0.1435055285905216,False
bge,2,2,Q+R,3,1.0,0.10074986261993017,False
bge,2,2,Q+R,4,10.0,0.07702995853176942,False
bge,2,2,Q+R,5,100.0,0.05128097747560156,True
bge,2,2,Q+D,1,0.01,0.053351824199102026,False
bge,2,2,Q+D,2,0.1,0.05320951147452191,False
bge,2,2,Q+D,3,1.0,0.052264727744691424,False
bge,2,2,Q+D,4,10.0,0.04862372892298311,False
bge,2,2,Q+D,5,100.0,0.045292461981648234,True
bge,2,2,R+D,1,0.01,0.17042436967692076,False
bge,2,2,R+D,2,0.1,0.15559025000653867,False
bge,2,2,R+D,3,1.0,0.10816274597127691,False
bge,2,2,R+D,4,10.0,0.07384988536563544,False
bge,2,2,R+D,5,100.0,0.04838515237293159,True
bge,2,2,P+Q+R,1,0.01,0.1337703566670511,False
bge,2,2,P+Q+R,2,0.1,0.1098967602141464,False
bge,2,2,P+Q+R,3,1.0,0.09976110738383803,False
bge,2,2,P+Q+R,4,10.0,0.08100554274970344,False
bge,2,2,P+Q+R,5,100.0,0.05548691696129924,True
bge,2,2,P+Q+D,1,0.01,0.0594894516122646,False
bge,2,2,P+Q+D,2,0.1,0.05950620294561207,False
bge,2,2,P+Q+D,3,1.0,0.05961040867973346,False
bge,2,2,P+Q+D,4,10.0,0.0577030697277634,False
bge,2,2,P+Q+D,5,100.0,0.049661212568713,True
bge,2,2,P+R+D,1,0.01,0.19698638785973532,False
bge,2,2,P+R+D,2,0.1,0.15418507129549489,False
bge,2,2,P+R+D,3,1.0,0.1027550406007025,False
bge,2,2,P+R+D,4,10.0,0.07613476208482088,False
bge,2,2,P+R+D,5,100.0,0.049988219608668984,True
bge,2,2,Q+R+D,1,0.01,0.26021799831913794,False
bge,2,2,Q+R+D,2,0.1,0.17383883131109046,False
bge,2,2,Q+R+D,3,1.0,0.11418391862153543,False
bge,2,2,Q+R+D,4,10.0,0.07080143371395727,False
bge,2,2,Q+R+D,5,100.0,0.04524850768863053,True
bge,2,2,P+Q+R+D,1,0.01,0.3776693601320143,False
bge,2,2,P+Q+R+D,2,0.1,0.22959744639558152,False
bge,2,2,P+Q+R+D,3,1.0,0.12713467482172358,False
bge,2,2,P+Q+R+D,4,10.0,0.08033711097058666,False
bge,2,2,P+Q+R+D,5,100.0,0.05343272973978381,True
bge,2,3,P,1,0.01,0.2789358580533117,False
bge,2,3,P,2,0.1,0.2789318906775295,False
bge,2,3,P,3,1.0,0.2789029248064465,True
bge,2,3,P,4,10.0,0.2794536055524522,False
bge,2,3,P,5,100.0,0.29891300050350905,False
bge,2,3,Q,1,0.01,0.24092957671494689,False
bge,2,3,Q,2,0.1,0.2399850129947809,False
bge,2,3,Q,3,1.0,0.23663416211521734,True
bge,2,3,Q,4,10.0,0.2622349415806558,False
bge,2,3,Q,5,100.0,0.2987213238229212,False
bge,2,3,R,1,0.01,0.33480083474567573,False
bge,2,3,R,2,0.1,0.32578718272221147,False
bge,2,3,R,3,1.0,0.29508001702263076,False
bge,2,3,R,4,10.0,0.24959121950487828,False
bge,2,3,R,5,100.0,0.19129711428899646,True
bge,2,3,D,1,0.01,0.32020025764746646,False
bge,2,3,D,2,0.1,0.3200537955552098,False
bge,2,3,D,3,1.0,0.31863735111625946,False
bge,2,3,D,4,10.0,0.3081980904629139,False
bge,2,3,D,5,100.0,0.29378239332069184,True
bge,2,3,P+Q,1,0.01,0.22403211988178837,False
bge,2,3,P+Q,2,0.1,0.22364461493670015,False
bge,2,3,P+Q,3,1.0,0.22251635223319186,True
bge,2,3,P+Q,4,10.0,0.23692611960649748,False
bge,2,3,P+Q,5,100.0,0.26393907470865435,False
bge,2,3,P+R,1,0.01,0.44771991300329267,False
bge,2,3,P+R,2,0.1,0.4089923742426716,False
bge,2,3,P+R,3,1.0,0.31799325999698247,False
bge,2,3,P+R,4,10.0,0.24198918124832872,False
bge,2,3,P+R,5,100.0,0.18886029795884138,True
bge,2,3,P+D,1,0.01,0.31065159449748575,False
bge,2,3,P+D,2,0.1,0.3104232077642833,False
bge,2,3,P+D,3,1.0,0.308244485218296,False
bge,2,3,P+D,4,10.0,0.29352932663178105,False
bge,2,3,P+D,5,100.0,0.27653742766851863,True
bge,2,3,Q+R,1,0.01,0.6359765054406897,False
bge,2,3,Q+R,2,0.1,0.38737501444973194,False
bge,2,3,Q+R,3,1.0,0.3101935654717321,False
bge,2,3,Q+R,4,10.0,0.2519983232154294,False
bge,2,3,Q+R,5,100.0,0.19211468448005728,True
bge,2,3,Q+D,1,0.01,0.27116129548261214,False
bge,2,3,Q+D,2,0.1,0.27055237535136817,False
bge,2,3,Q+D,3,1.0,0.2683719097949829,False
bge,2,3,Q+D,4,10.0,0.268857081593679,False
bge,2,3,Q+D,5,100.0,0.25854818852457584,True
bge,2,3,R+D,1,0.01,1.0928976547221074,False
bge,2,3,R+D,2,0.1,0.9632638198071971,False
bge,2,3,R+D,3,1.0,0.5913864889333958,False
bge,2,3,R+D,4,10.0,0.318648447315759,False
bge,2,3,R+D,5,100.0,0.20519981907145954,True
bge,2,3,P+Q+R,1,0.01,0.6352282205041205,False
bge,2,3,P+Q+R,2,0.1,0.4920664267443707,False
bge,2,3,P+Q+R,3,1.0,0.36886785725178245,False
bge,2,3,P+Q+R,4,10.0,0.25765758918095055,False
bge,2,3,P+Q+R,5,100.0,0.17874608319583016,True
bge,2,3,P+Q+D,1,0.01,0.30102755672771014,False
bge,2,3,P+Q+D,2,0.1,0.29628762202638725,False
bge,2,3,P+Q+D,3,1.0,0.2713292946362238,False
bge,2,3,P+Q+D,4,10.0,0.25273767524380986,False
bge,2,3,P+Q+D,5,100.0,0.24638391238273052,True
bge,2,3,P+R+D,1,0.01,1.4584564663724955,False
bge,2,3,P+R+D,2,0.1,1.171342018477212,False
bge,2,3,P+R+D,3,1.0,0.6614640561690989,False
bge,2,3,P+R+D,4,10.0,0.35891123645449907,False
bge,2,3,P+R+D,5,100.0,0.21168303016014356,True
bge,2,3,Q+R+D,1,0.01,2.202301159787343,False
bge,2,3,Q+R+D,2,0.1,1.1411620317568592,False
bge,2,3,Q+R+D,3,1.0,0.6550314972602765,False
bge,2,3,Q+R+D,4,10.0,0.3082076930249846,False
bge,2,3,Q+R+D,5,100.0,0.18208190015856449,True
bge,2,3,P+Q+R+D,1,0.01,2.4985731066309302,False
bge,2,3,P+Q+R+D,2,0.1,1.4678718635087522,False
bge,2,3,P+Q+R+D,3,1.0,0.649413072890661,False
bge,2,3,P+Q+R+D,4,10.0,0.2853801756297811,False
bge,2,3,P+Q+R+D,5,100.0,0.17393222410900558,True
bge,2,4,P,1,0.01,0.08954755478942424,False
bge,2,4,P,2,0.1,0.08954542317246361,False
bge,2,4,P,3,1.0,0.08952480063294783,False
bge,2,4,P,4,10.0,0.08937551710864833,True
bge,2,4,P,5,100.0,0.08942389193247896,False
bge,2,4,Q,1,0.01,0.1184197974504451,False
bge,2,4,Q,2,0.1,0.11867744465688986,False
bge,2,4,Q,3,1.0,0.11922197639837352,False
bge,2,4,Q,4,10.0,0.11471587090256785,False
bge,2,4,Q,5,100.0,0.09946389133093388,True
bge,2,4,R,1,0.01,0.43286485286574905,False
bge,2,4,R,2,0.1,0.35986445805734885,False
bge,2,4,R,3,1.0,0.21551960196384057,False
bge,2,4,R,4,10.0,0.14683178073161013,False
bge,2,4,R,5,100.0,0.0985483273094091,True
bge,2,4,D,1,0.01,0.09194510292741807,False
bge,2,4,D,2,0.1,0.09192155302507882,False
bge,2,4,D,3,1.0,0.09169378361761082,False
bge,2,4,D,4,10.0,0.09000411847679125,False
bge,2,4,D,5,100.0,0.08717514193421812,True
bge,2,4,P+Q,1,0.01,0.09693900053798106,False
bge,2,4,P+Q,2,0.1,0.09639511976005892,False
bge,2,4,P+Q,3,1.0,0.09381135478001297,False
bge,2,4,P+Q,4,10.0,0.09095189715116841,False
bge,2,4,P+Q,5,100.0,0.08993120685009119,True
bge,2,4,P+R,1,0.01,0.27003074062654203,False
bge,2,4,P+R,2,0.1,0.2268676057967212,False
bge,2,4,P+R,3,1.0,0.16341398948431768,False
bge,2,4,P+R,4,10.0,0.12818273889927503,False
bge,2,4,P+R,5,100.0,0.09355286051823292,True
bge,2,4,P+D,1,0.01,0.09915720702107302,False
bge,2,4,P+D,2,0.1,0.09911571544044773,False
bge,2,4,P+D,3,1.0,0.09871612420645927,False
bge,2,4,P+D,4,10.0,0.095820283756967,False
bge,2,4,P+D,5,100.0,0.08964514471947038,True
bge,2,4,Q+R,1,0.01,0.7461297180629934,False
bge,2,4,Q+R,2,0.1,0.34029357186560677,False
bge,2,4,Q+R,3,1.0,0.24967520506411767,False
bge,2,4,Q+R,4,10.0,0.14539640709178844,False
bge,2,4,Q+R,5,100.0,0.09869900919934331,True
bge,2,4,Q+D,1,0.01,0.17375696612792046,False
bge,2,4,Q+D,2,0.1,0.15717401961375677,False
bge,2,4,Q+D,3,1.0,0.12353674203590674,False
bge,2,4,Q+D,4,10.0,0.10956015316370642,False
bge,2,4,Q+D,5,100.0,0.10107327397244643,True
bge,2,4,R+D,1,0.01,0.8074994109238568,False
bge,2,4,R+D,2,0.1,0.6191483167751203,False
bge,2,4,R+D,3,1.0,0.2951173154271645,False
bge,2,4,R+D,4,10.0,0.1383561336645224,False
bge,2,4,R+D,5,100.0,0.08774131980287904,True
bge,2,4,P+Q+R,1,0.01,17.656359159618933,False
bge,2,4,P+Q+R,2,0.1,23.388956993258706,False
bge,2,4,P+Q+R,3,1.0,20.110035301673076,False
bge,2,4,P+Q+R,4,10.0,2.4861874553405885,False
bge,2,4,P+Q+R,5,100.0,0.10319584996688606,True
bge,2,4,P+Q+D,1,0.01,0.12338392208581284,False
bge,2,4,P+Q+D,2,0.1,0.12178724367659115,False
bge,2,4,P+Q+D,3,1.0,0.11667315991689459,False
bge,2,4,P+Q+D,4,10.0,0.106398283943187,False
bge,2,4,P+Q+D,5,100.0,0.09292377544020385,True
bge,2,4,P+R+D,1,0.01,1.6200320295342217,False
bge,2,4,P+R+D,2,0.1,0.7474871123014118,False
bge,2,4,P+R+D,3,1.0,0.23624452278472816,False
bge,2,4,P+R+D,4,10.0,0.13584519532847664,False
bge,2,4,P+R+D,5,100.0,0.0949433175794353,True
bge,2,4,Q+R+D,1,0.01,1.1100144718972826,False
bge,2,4,Q+R+D,2,0.1,0.6127580610894459,False
bge,2,4,Q+R+D,3,1.0,0.22698137453740394,False
bge,2,4,Q+R+D,4,10.0,0.1264633375096287,False
bge,2,4,Q+R+D,5,100.0,0.0956208202841297,True
bge,2,4,P+Q+R+D,1,0.01,1.8866157561615522,False
bge,2,4,P+Q+R+D,2,0.1,0.6855470343541842,False
bge,2,4,P+Q+R+D,3,1.0,0.28102011119591597,False
bge,2,4,P+Q+R+D,4,10.0,0.14903596703205738,False
bge,2,4,P+Q+R+D,5,100.0,0.10222675738418004,True
bge,2,5,P,1,0.01,0.09319593000300931,False
bge,2,5,P,2,0.1,0.09319403425855284,False
bge,2,5,P,3,1.0,0.09317678488304175,False
bge,2,5,P,4,10.0,0.0931400266787461,True
bge,2,5,P,5,100.0,0.09542749148130648,False
bge,2,5,Q,1,0.01,0.12460900664342107,False
bge,2,5,Q,2,0.1,0.12126479311785422,False
bge,2,5,Q,3,1.0,0.10817465816249339,False
bge,2,5,Q,4,10.0,0.09525886194042621,False
bge,2,5,Q,5,100.0,0.08973532701363339,True
bge,2,5,R,1,0.01,0.20228243700740897,False
bge,2,5,R,2,0.1,0.17853464640819935,False
bge,2,5,R,3,1.0,0.12398298432912146,False
bge,2,5,R,4,10.0,0.08938192535033802,False
bge,2,5,R,5,100.0,0.062164328030287354,True
bge,2,5,D,1,0.01,0.10376475500276289,False
bge,2,5,D,2,0.1,0.1037027084215237,False
bge,2,5,D,3,1.0,0.10310851055795689,False
bge,2,5,D,4,10.0,0.09901120144313895,False
bge,2,5,D,5,100.0,0.0934806761584573,True
bge,2,5,P+Q,1,0.01,0.10464491128394247,False
bge,2,5,P+Q,2,0.1,0.10420452297470988,False
bge,2,5,P+Q,3,1.0,0.10172601919857938,False
bge,2,5,P+Q,4,10.0,0.09491836861004378,False
bge,2,5,P+Q,5,100.0,0.08886911050212946,True
bge,2,5,P+R,1,0.01,0.25162538966346665,False
bge,2,5,P+R,2,0.1,0.17181295303936897,False
bge,2,5,P+R,3,1.0,0.10160912561546177,False
bge,2,5,P+R,4,10.0,0.08335157318932386,False
bge,2,5,P+R,5,100.0,0.06426853946364684,True
bge,2,5,P+D,1,0.01,0.09747323361188964,False
bge,2,5,P+D,2,0.1,0.09741230369490228,False
bge,2,5,P+D,3,1.0,0.09683558647349355,False
bge,2,5,P+D,4,10.0,0.0931905795905595,False
bge,2,5,P+D,5,100.0,0.0898342911478845,True
bge,2,5,Q+R,1,0.01,1.203938029533095,False
bge,2,5,Q+R,2,0.1,0.27660998150505123,False
bge,2,5,Q+R,3,1.0,0.13019956741644378,False
bge,2,5,Q+R,4,10.0,0.08612095393895967,False
bge,2,5,Q+R,5,100.0,0.0627634677183438,True
bge,2,5,Q+D,1,0.01,0.09913105281564072,False
bge,2,5,Q+D,2,0.1,0.09812187291278167,False
bge,2,5,Q+D,3,1.0,0.09551046800111329,False
bge,2,5,Q+D,4,10.0,0.08791061695089704,False
bge,2,5,Q+D,5,100.0,0.083268099585988,True
bge,2,5,R+D,1,0.01,1.9299423444881325,False
bge,2,5,R+D,2,0.1,0.5723121469315188,False
bge,2,5,R+D,3,1.0,0.18760090877432298,False
bge,2,5,R+D,4,10.0,0.10225873412061963,False
bge,2,5,R+D,5,100.0,0.06427999026515123,True
bge,2,5,P+Q+R,1,0.01,1.9324331306034903,False
bge,2,5,P+Q+R,2,0.1,0.8352236564908022,False
bge,2,5,P+Q+R,3,1.0,0.23946081944100817,False
bge,2,5,P+Q+R,4,10.0,0.10430611954130335,False
bge,2,5,P+Q+R,5,100.0,0.062458103372736586,True
bge,2,5,P+Q+D,1,0.01,0.11300749998565308,False
bge,2,5,P+Q+D,2,0.1,0.11273784542028635,False
bge,2,5,P+Q+D,3,1.0,0.10882447176740062,False
bge,2,5,P+Q+D,4,10.0,0.09096481823367654,False
bge,2,5,P+Q+D,5,100.0,0.0800256623176541,True
bge,2,5,P+R+D,1,0.01,1.5764717640356107,False
bge,2,5,P+R+D,2,0.1,0.698089971000906,False
bge,2,5,P+R+D,3,1.0,0.24172174791526446,False
bge,2,5,P+R+D,4,10.0,0.08882875660441325,False
bge,2,5,P+R+D,5,100.0,0.060642701565856,True
bge,2,5,Q+R+D,1,0.01,1.502264850063548,False
bge,2,5,Q+R+D,2,0.1,0.6460373425722231,False
bge,2,5,Q+R+D,3,1.0,0.25124749480233516,False
bge,2,5,Q+R+D,4,10.0,0.1075498410582484,False
bge,2,5,Q+R+D,5,100.0,0.0674220670812547,True
bge,2,5,P+Q+R+D,1,0.01,0.9303886779886815,False
bge,2,5,P+Q+R+D,2,0.1,0.7106595352686441,False
bge,2,5,P+Q+R+D,3,1.0,0.31366401267630145,False
bge,2,5,P+Q+R+D,4,10.0,0.10804156118471768,False
bge,2,5,P+Q+R+D,5,100.0,0.06401498565825343,True
bge,3,1,P,1,0.01,0.1566460169096514,False
bge,3,1,P,2,0.1,0.15664278468087275,False
bge,3,1,P,3,1.0,0.15661252331798778,False
bge,3,1,P,4,10.0,0.15647478999159983,True
bge,3,1,P,5,100.0,0.15860355084932357,False
bge,3,1,Q,1,0.01,0.18206999003842003,True
bge,3,1,Q,2,0.1,0.19272918460852573,False
bge,3,1,Q,3,1.0,0.2485565779305009,False
bge,3,1,Q,4,10.0,0.2698207404865412,False
bge,3,1,Q,5,100.0,0.20558058796253675,False
bge,3,1,R,1,0.01,0.3025745196520871,False
bge,3,1,R,2,0.1,0.2581679262001737,False
bge,3,1,R,3,1.0,0.1695001873002799,False
bge,3,1,R,4,10.0,0.13831107127344142,False
bge,3,1,R,5,100.0,0.11938513826685056,True
bge,3,1,D,1,0.01,0.1638780392949533,False
bge,3,1,D,2,0.1,0.16368487336889806,False
bge,3,1,D,3,1.0,0.16186486782344442,False
bge,3,1,D,4,10.0,0.1508461407581659,False
bge,3,1,D,5,100.0,0.14366382515244583,True
bge,3,1,P+Q,1,0.01,0.14782798846603115,False
bge,3,1,P+Q,2,0.1,0.14770405460753847,False
bge,3,1,P+Q,3,1.0,0.14764770207991001,True
bge,3,1,P+Q,4,10.0,0.15450712146969706,False
bge,3,1,P+Q,5,100.0,0.15886518895937332,False
bge,3,1,P+R,1,0.01,0.3105133170646591,False
bge,3,1,P+R,2,0.1,0.2748232186318143,False
bge,3,1,P+R,3,1.0,0.20412104527092503,False
bge,3,1,P+R,4,10.0,0.16064940036280773,False
bge,3,1,P+R,5,100.0,0.13281509406410216,True
bge,3,1,P+D,1,0.01,0.1820127440125804,False
bge,3,1,P+D,2,0.1,0.18183327974408794,False
bge,3,1,P+D,3,1.0,0.18012755576168457,False
bge,3,1,P+D,4,10.0,0.16884718433613286,False
bge,3,1,P+D,5,100.0,0.15139896437747347,True
bge,3,1,Q+R,1,0.01,0.8511530441306432,False
bge,3,1,Q+R,2,0.1,0.47444880285357566,False
bge,3,1,Q+R,3,1.0,0.23815951855839354,False
bge,3,1,Q+R,4,10.0,0.15966504948680582,False
bge,3,1,Q+R,5,100.0,0.12853030208922303,True
bge,3,1,Q+D,1,0.01,0.27394516630976046,False
bge,3,1,Q+D,2,0.1,0.2328089809850646,False
bge,3,1,Q+D,3,1.0,0.16950931586662435,False
bge,3,1,Q+D,4,10.0,0.1636272781901908,False
bge,3,1,Q+D,5,100.0,0.15168676355267094,True
bge,3,1,R+D,1,0.01,0.5905010359987571,False
bge,3,1,R+D,2,0.1,0.5348494620832566,False
bge,3,1,R+D,3,1.0,0.33873193356740244,False
bge,3,1,R+D,4,10.0,0.17793771979545223,False
bge,3,1,R+D,5,100.0,0.1288182124045689,True
bge,3,1,P+Q+R,1,0.01,0.8630553948775282,False
bge,3,1,P+Q+R,2,0.1,0.5120619058529368,False
bge,3,1,P+Q+R,3,1.0,0.32874292058337123,False
bge,3,1,P+Q+R,4,10.0,0.2195897678479816,False
bge,3,1,P+Q+R,5,100.0,0.1477843254005258,True
bge,3,1,P+Q+D,1,0.01,0.29911004017268383,False
bge,3,1,P+Q+D,2,0.1,0.27429460496905306,False
bge,3,1,P+Q+D,3,1.0,0.21943407810007998,False
bge,3,1,P+Q+D,4,10.0,0.18790091753905944,False
bge,3,1,P+Q+D,5,100.0,0.16646366516400687,True
bge,3,1,P+R+D,1,0.01,1.5617434300343682,False
bge,3,1,P+R+D,2,0.1,0.6638780609323842,False
bge,3,1,P+R+D,3,1.0,0.30103614721201555,False
bge,3,1,P+R+D,4,10.0,0.18565460983420037,False
bge,3,1,P+R+D,5,100.0,0.13859664260374902,True
bge,3,1,Q+R+D,1,0.01,3.1109367896712876,False
bge,3,1,Q+R+D,2,0.1,1.0977032159130335,False
bge,3,1,Q+R+D,3,1.0,0.37500607102013156,False
bge,3,1,Q+R+D,4,10.0,0.14804018899656948,False
bge,3,1,Q+R+D,5,100.0,0.10937387658223112,True
bge,3,1,P+Q+R+D,1,0.01,3.533313579577635,False
bge,3,1,P+Q+R+D,2,0.1,1.0208041229677336,False
bge,3,1,P+Q+R+D,3,1.0,0.415217219790927,False
bge,3,1,P+Q+R+D,4,10.0,0.24132330415349137,False
bge,3,1,P+Q+R+D,5,100.0,0.1674959427915408,True
bge,3,2,P,1,0.01,0.0017116001808008062,False
bge,3,2,P,2,0.1,0.001711281233303427,False
bge,3,2,P,3,1.0,0.00170815532121411,False
bge,3,2,P,4,10.0,0.0016822742526476217,False
bge,3,2,P,5,100.0,0.0016061057165324647,True
bge,3,2,Q,1,0.01,0.0014946421295516784,False
bge,3,2,Q,2,0.1,0.0014928341746318831,False
bge,3,2,Q,3,1.0,0.0014846796332148885,True
bge,3,2,Q,4,10.0,0.001525329566684814,False
bge,3,2,Q,5,100.0,0.001591552515977046,False
bge,3,2,R,1,0.01,0.003693023405016696,False
bge,3,2,R,2,0.1,0.003428105621473635,False
bge,3,2,R,3,1.0,0.002736847232318273,False
bge,3,2,R,4,10.0,0.002072304202089975,False
bge,3,2,R,5,100.0,0.0015195195599808566,True
bge,3,2,D,1,0.01,0.0018801079871931948,False
bge,3,2,D,2,0.1,0.0018790250424654854,False
bge,3,2,D,3,1.0,0.001868564343806402,False
bge,3,2,D,4,10.0,0.001791276609151731,False
bge,3,2,D,5,100.0,0.001627981755054705,True
bge,3,2,P+Q,1,0.01,0.0015989836831094813,False
bge,3,2,P+Q,2,0.1,0.0015960494294834874,False
bge,3,2,P+Q,3,1.0,0.0015771141931977533,False
bge,3,2,P+Q,4,10.0,0.0015646355095978266,True
bge,3,2,P+Q,5,100.0,0.0015741287488828645,False
bge,3,2,P+R,1,0.01,0.0036440359480186305,False
bge,3,2,P+R,2,0.1,0.003432747394606523,False
bge,3,2,P+R,3,1.0,0.002798607500758096,False
