blind_id,line_number,participant_text_line
V035,221,you know uh
V035,222,like i eh it it makes me like you know they rely on me some you know times or like i don't wanna let 'em down they are my friends
V035,223,but it's the same time i i just feel like it's
V035,224,it's more it's not it's not it's more of like a chore to do instead of a
V035,225,a willingness like a oh my god like i just wanna help you it's never <ne> it's never like that it's just something that i do because i have <ha> kinda have to you know you gotta you know
V035,226,gotta do things for your friends you know in the end because they're your friends you know and i in in the end i do like 'em and they probably would do it for me
V035,227,and i you know so i just do these things you know just
V035,228,um well there are a couple a things that i do like uh that i've good <go> i feel good about myself you know
V035,229,um you know i ran the l_a marathon that kinda feels good you know
V035,230,i've graduated from college that kinda feels good you know what i mean but the thing is i don't feel like
V035,231,like that proud of myself
V035,232,for you know those things alone like graduating from college
V035,233,you know hasn't really made me successful you know what i mean
V035,234,um
V035,235,running the marathon hasn't made me thin and trim
V035,236,so they're like half merits
V035,237,you know or like they're they're great you know lotta people maybe not half done it a lotta people have excelled further
V035,238,but um
V035,239,you know they're kinda like stepping stones that like
V035,240,that um i've seal real new no
V035,241,life <l> lifelong
V035,242,benefit from doing other than the fact that i can say that i've done
V035,243,yeah yeah no problem no problem thank you for your time you know um hope you enjoy you know uh being in this computer
V035,244,<laughter>
V035,245,oh goodbye
V035,246,i'm gonna press this button now
V036,1,<synch>
V036,2,yes
V036,3,doing pretty good thank you
V036,4,maryland
V036,5,yes
V036,6,eighty five
V036,7,yeah
V036,8,yeah it is a long time
V036,9,um not as often as i'd like
V036,10,um out of work so you know the money issue
V036,11,yeah
V036,12,um
V036,13,maryland
V036,14,uh is different
V036,15,it and so the comparison is
V036,16,the only comparison is that um they're both cities
V036,17,but uh
V036,18,maryland has its flavor and l_a has its own flavor so they have unique you know characteristics about themselves
V036,19,i moved to l_a uh because i was living in hawaii
V036,20,and um i was out of money
V036,21,and i just had enough for a plane ticket
V036,22,uh and come and stay um
V036,23,uh here in a hotel until i found a job which i did really quickly but anyway so that's why i came here i didn't wanna go home
V036,24,um
V036,25,i decided to come here and just start over
V036,26,i am i am
V036,27,yeah
V036,28,um
V036,29,it was
V036,30,real easy just did it
V036,31,i like i like l_a's weather
V036,32,i like uh the different areas in uh los angeles county
V036,33,uh west l_a east l_a um
V036,34,uh i like southern california
V036,35,you know period so
V036,36,uh you know i like the people but um
V036,37,yeah so i like the um
V036,38,the
V036,39,attitude you know the l_a attitude so yeah
V036,40,um
V036,41,i don't like
V036,42,um
V036,43,i don't like some of the uh policies with regard to
V036,44,um uh the smoking you know i really wish that the
V036,45,uh
V036,46,government would crack down on smoking on the streets make it like u_s_c
V036,47,yeah
V036,48,no not outside of uh uh
V036,49,getting on the bus and things like that
V036,50,i was studying to be a nurse
V036,51,yeah
V036,52,i wanted to uh have a job that pays well
V036,53,but uh afforded me um
V036,54,the opportunity to use my um service gift
V036,55,so yeah
V036,56,no i had to put that uh
V036,57,put that on the side and uh
V036,58,i want to get a business degree now
V036,59,yeah
V036,60,<laughter>
V036,61,my dream job is um
V036,62,is to
V036,63,create new technology
V036,64,mm other than to say i would like to uh create something that
V036,65,would change the world like steve jobs with his iphone
V036,66,yeah
V036,67,i am it depends on the situation but i'm more outgoing
V036,68,i do
V036,69,tend towards a little shyness from time to time
V036,70,mhm
V036,71,mm
V036,72,mm
V036,73,<laughter>
V036,74,um what i do is i'll go to the movies
V036,75,um i went to the movies probably like uh maybe five weeks ago
V036,76,yeah
V036,77,um
V036,78,well i had a argument recently not really a argument but a disagreement
V036,79,with a woman at my church who um
V036,80,is over
V036,81,this particular department that i'm in
V036,82,and it's a volunteer position uh
V036,83,i use my uh administrative assistant um more executive assistant skills
V036,84,to uh
V036,85,to uh
V036,86,i do minutes for meetings that i cover
V036,87,and um and so then i have to um produce the minutes and send them to everybody and things like that
V036,88,and uh this person um
V036,89,is micromanaging me uh but not micromanaging the other
V036,90,uh admin assistant who
V036,91,did not get her block of people into this particular meeting
V036,92,so the meeting should've been comprised of a hundred people
V036,93,but we had like maybe thirty no wasn't even thirty twenty
V036,94,yes <laughter> so um
V036,95,now she doesn't know that i realize you know that part of it
V036,96,so um
V036,97,there was a little bit of a argument and uh but again not a argument but a disagreement
V036,98,and when we talk again i will
V036,99,point out to um the person that's over both of us that there is a disconnect
V036,100,and um the the energy she <sh> she's investing
V036,101,uh in me is uh unprofitable
V036,102,for what we're trying to achieve
V036,103,don't that doesn't that sound good <laughter>
V036,104,yeah
V036,105,well a little attacked
V036,106,you know
V036,107,so
V036,108,it depends on i'm very good at controlling my temper
V036,109,it's uh you know there are places where you can
V036,110,allow your temper to come out
V036,111,even though it might not be appropriate and then there are other places where if it comes out then you shot yourself in the foot
V036,112,so uh i'm pretty good at controlling my temper
V036,113,yeah
V036,114,um
V036,115,i don't have any situation
V036,116,recent that i can think of um
V036,117,probably say
V036,118,um
V036,119,just dealing with a neighbor uh instead of uh
V036,120,uh responding to the neighbor just ignore the neighbor altogether so i wish i had done that differently
V036,121,yeah
V036,122,hmm
V036,123,thankfully
V036,124,i've not had to make that type of decision
V036,125,in my life as yet
V036,126,mhm
V036,127,hmm
V036,128,um
V036,129,mm
V036,130,i have um
V036,131,what i do in my life and and you know in my
V036,132,going forward you know um
V036,133,everything that
V036,134,i've done and everything that has happened
V036,135,i
V036,136,accept it as something that
V036,137,has to be
V036,138,to get me to go forward
V036,139,uh i am a born again christian and so i know that
V036,140,that god is sovereign over my life
V036,141,uh and also that according to his word
V036,142,the bible says that every day of our life is written in his book
V036,143,so events and circumstances
V036,144,um
V036,145,i feel that i feel they are ordained by god now obviously i'm not going to
V036,146,um jump into a
V036,147,burning fire or do anything ridiculous
V036,148,but um
V036,149,i feel that things that had happened <hap> that have happened even if i've dealt with them the wrong way
V036,150,uh it's god's
V036,151,sovereignty <s> his
V036,152,total sovereignty has control over that and it will work for my good
V036,153,so that's how i feel
V036,154,um
V036,155,i have all brothers
V036,156,and so i'm not really that close with my brothers
V036,157,and my mother
V036,158,say that again
V036,159,um people that i've grown up with um
V036,160,neighbors from when i've
V036,161,uh when i was younger
V036,162,uh that i was close to
V036,163,um uh
V036,164,different friends
V036,165,uh that i've had along the way uh friends who
V036,166,are more like family
V036,167,so yeah
V036,168,they've had positive influence
V036,169,that's i get i sleep too well <laughter>
V036,170,so i sleep well every night
V036,171,so
V036,172,normal
V036,173,but i my normal i've been feeling my normal
V036,174,no
V036,175,no
V036,176,no
V036,177,um
V036,178,that was recent
V036,179,something happened um
V036,180,i was um able to participate
V036,181,um
V036,182,with um my church on sunday with <wi> i was a pentecost
V036,183,it was pentecost sunday meaning it was fifty days after the resurrection of jesus christ
V036,184,and so i was able to participate uh in our prayer
V036,185,session that we had at my church and uh that was really
V036,186,made me very happy
V036,187,so
V036,188,mhm
V036,189,that uh i'm smart they would say that i'm smart
V036,190,that uh
V036,191,that i handle difficulties very well
V036,192,um
V036,193,and that i dress well <laughter>
V036,194,<laughter>
V036,195,um
V036,196,i don't wanna change anything
V036,197,i do want to just be a better me so be a better person
V036,198,uh so um
V036,199,i am working on uh listening better
V036,200,uh communicating better
V036,201,uh and and uh accepting my
V036,202,uh
V036,203,weaknesses better as well as my strengths
V036,204,no
V036,205,mm that's a good question
V036,206,i would have uh
V036,207,i would've told myself to
V036,208,to uh do what i know to do to do what i know
V036,209,uh that which is right and um ooh xxx
V036,210,uh to do
V036,211,what i know is right
V036,212,and uh let everything else let
V036,213,the other chips fall where they may
V036,214,but to do what i know to do is right
V036,215,and to go forward
V036,216,um
V036,217,i am very proud of the fact that
V036,218,uh i don't give up
V036,219,bye and thank you
V036,220,see ya'll <laughter>
V037,1,[syncing]
V037,2,yes
V037,3,i'm a little nervous
V037,4,mm this is different
V037,5,california
V037,6,yes
V037,7,i like the beach
V037,8,um
V037,9,the weather
V037,10,mm mm
V037,11,so many people [laughter]
V037,12,yeah
V037,13,what do you mean
V037,14,what do i do now
V037,15,i don't know right now
V037,16,um
V037,17,i went through nursing
V037,18,mhm
V037,19,yes
V037,20,no
V037,21,about nursing
V037,22,that's a great field to be in if you have the heart the passion for caring for people
V037,23,my mother
V037,24,yeah
V037,25,right now uh it's we're we're close i have a pretty close family
V037,26,mhm
V037,27,mm what do you mean
V037,28,okay
V037,29,i like to read
V037,30,and i like watching some television
V037,31,yeah
V037,32,i think i'm very good at controlling it
V037,33,i
V037,34,i can't remember
V037,35,the last time i had an argument
V037,36,mm
V037,37,i'm not for sure what i do when i'm really annoyed i think i get
V037,38,i don't know walk a lot i i'm not for sure when i'm annoyed because i have different reactions to
V037,39,whatever's annoying me
V037,40,<laughter>
V037,41,mhm
V037,42,like mad
V037,43,well let me see mad is a hell of a word for me
V037,44,to be mad it means like
V037,45,when i'm mad it's
V037,46,it's uncontrollable
V037,47,when i'm mad
V037,48,mhm
V037,49,i don't have a best friend
V037,50,i don't really know now
V037,51,my mother
V037,52,mhm
V037,53,about my mother
V037,54,my mother was a beautiful woman and she had great values instilled in us when raising me
V037,55,yeah
V037,56,values are like well good one thing is like
V037,57,my mother cooked and that was a valuable thing to me because she taught me to cook
V037,58,so that was very valuable honesty
V037,59,mhm
V037,60,about my mother
V037,61,well she's no longer living
V037,62,mhm
V037,63,excuse me
V037,64,mm changes in my behavior
V037,65,mm since i've been here
V037,66,i don't i i think a little uncomfortable
V037,67,yeah
V037,68,it's a little strange
V037,69,how i've been feeling lately
V037,70,a little uneasy
V037,71,because of my experience
V037,72,the things i went through have been going through
V037,73,i was raped
V037,74,and sodomized
V037,75,and they kept a gun to my head and cut my hair so i've been going through a hell of a thing lately
V037,76,yes it is
V037,77,i cope
V037,78,it's it's difficult but i do cope
V037,79,mhm
V037,80,it's not easy for me to sleep
V037,81,to get a good night's sleep
V037,82,excuse me
V037,83,i don't know maybe sluggish
V037,84,maybe sometimes i can be more irritable if i don't sleep well i don't sleep well that often
V037,85,yes that's what i have been diagnosed
V037,86,a few years ago
V037,87,because i wanted to get revenge on the guys that raped me
V037,88,no
V037,89,but i'm gonna go back
V037,90,excuse me
V037,91,i thought i was better
V037,92,i thought
V037,93,i knew i had a problem but i didn't know what it was
V037,94,as far as what
V037,95,i didn't sleep
V037,96,i didn't eat
V037,97,i had nightmares
V037,98,i still have them
V037,99,i was just really [real]
V037,100,afraid of
V037,101,uh really afraid i was not avoiding it
V037,102,as far as what
V037,103,disturbing thoughts like what
V037,104,of the things that's happened to me was disturbing [di] are disturbing thoughts
V037,105,mhm
V037,106,sometimes
V037,107,if i see four men together with hoods on it's
V037,108,i have it triggered by that
V037,109,sometimes when i have to go upstairs it's a trigger because of the
V037,110,of what happened they took me upstairs
V037,111,yes ma'am
V037,112,excuse me
V037,113,therapy is what
V037,114,i haven't been to therapy in a while but i've noticed how to calm myself down
V037,115,when i get um afraid and
V037,116,that's about it
V037,117,mhm
V037,118,it helped
V037,119,a lot of things that happened in my past i didn't realize it was
V037,120,deep down inside me still
V037,121,i'm like just jest you know just
V037,122,day by day just making it i think
V037,123,music
V037,124,yeah
V037,125,cooking the other day
V037,126,cooking
V037,127,my son
V037,128,i only have one son
V037,129,and he's a beautiful child
V037,130,mhm
V037,131,no it's not [laughter]
V037,132,um
V037,133,i think decision making
V037,134,well some of the things that he's asked to
V037,135,like i'm not into tattoos
V037,136,i don't like tattoos and and he does
V037,137,and
V037,138,well there's a lot of different things
V037,139,the best thing about being a parent is giving life
V037,140,to my son [laughter]
V037,141,and seeing them grow up in joy in their lives is going on it's a good thing
V037,142,no
V037,143,god
V037,144,what advice would i give myself
V037,145,i don't really know
V037,146,i really don't know
V037,147,as far as what
V037,148,my memorable experience
V037,149,i i could say when graduating it was a good experience
V037,150,yes
V037,151,great
V037,152,when i graduated great
V037,153,to graduate from high school
V037,154,it wasn't hard
V037,155,no it wasn't hard
V037,156,i enjoyed school
V037,157,i don't remember
V037,158,mhm
V037,159,bye
V038,1,<synch>
V038,2,yes
V038,3,i'm doing fine
V038,4,uh mexico
V038,5,uh when i was young seven years old
V038,6,i've been there like uh three or four times for vacation
V038,7,well it's uh less stressful i don't know if it's because i'm on vacation but
V038,8,i feel more at peace over there than here
V038,9,well my uh family moved down here for a better life uh that was my parents
V038,10,mm just the weather and the different things that you could do you could be at the beach or you could go to the mountains different variety of things to do
V038,11,the traffic and sometimes <somet> yeah basically the traffic and yeah that's one of the main things
V038,12,not that much i been to new york and uh mexico only
V038,13,uh just uh seeing new places and finding new locations you know something new
V038,14,like for a trip or
V038,15,well i've been to uh in mexico i've been to the pyramids of uh
V038,16,i forgot what's it called in mexico city
V038,17,and i like you know about uh finding about my ancient culture since i'm uh uh mexican from mayan aztec so i like to see different things like that
V038,18,well uh at school
V038,19,well i did uh drop out but i came back and i'm trying to get back into it right now trying to learn uh graphic designs
V038,20,well i started liking you know to take pictures doing different things and i like you know
V038,21,uh going into business i like what the it entitles about
V038,22,i wanna have my own business either making web pages just be able to be free
V038,23,and don't being relying on someone else just be able to have freedom for myself
V038,24,outgoing
V038,25,well i just like to you know
V038,26,be around people like to get to know people and depending on the person how i feel around 'em
V038,27,i like to hear music or you know
V038,28,do do different things like play sports or do different things just to unwind
V038,29,well i'm getting better at it
V038,30,you know
V038,31,i xxx
V038,32,well it was like uh
V038,33,two days ago it was something about uh i needed to pay a bill or something <some> something that uh i you know i had taken care of
V038,34,but the person he's like more picky about it you know he's more
V038,35,you know how how girls are you know they they want everything right there and then
V038,36,i have it handled you know i have it everything there and they just bugging sometimes they don't give you the space
V038,37,that you need to resolve something
V038,38,well i felt like i was overwhelmed i already had it resolved i just was waiting for
V038,39,a check you know that's not on my control but i already had made the paper proper arrangements and she's bugging me about it and it's like
V038,40,you're making you know an argument you know a storm in a glass of water
V038,41,it's like mhm
V038,42,well
V038,43,uh differently there's couple of them but not so recently because i've been more
V038,44,trying to get my life together but the decisions i made before in the past
V038,45,like dropping out of school and doing other different things
V038,46,mm
V038,47,guilty not that much because
V038,48,not really
V038,49,not that i could think right off the top of my head
V038,50,the hardest decision
V038,51,oh it's just not on top of my head right now
V038,52,an event
V038,53,mm well the only things that i remember is when i black out or different things like that that i don't remember
V038,54,but
V038,55,not nothing like a particular only when my uh brothers died and different things like that
V038,56,mhm
V038,57,well my brother was in gangs and different things and he was getting more into trouble
V038,58,and it's just not a pleasant memory for me to talk about that much get into it
V038,59,no i'm hispanic i you know i like to be with my family
V038,60,and you know i i like to go over there to mexico too i have a half-sister and my grandpa died he was over there in mexico
V038,61,so i do uh like to have a good relationship with my family
V038,62,well
V038,63,my mom and dad they always work hard they always done what they had to do to pay the bills that's why sometimes i be like you know running around trying to get everythings done but done correctly not trying to take the easy way out
V038,64,it's a little hard because there eh especially here in los angeles there's a lotta
V038,65,different things that you could get into that's not that positive
V038,66,and it's hard to stay focused on you know the correct stuff
V038,67,well normally i just knock out it's not that hard it's like it takes me like half an hour or fifteen minutes but
V038,68,uh sometimes i can't even wake up even with the alarm
V038,69,uh they have to wake me up you know my girl has to wake me up even with the alarm going on it's like so
V038,70,hard so you know i just knock out
V038,71,i do get a little either i'm angry or i don't feel good and i'm not filled with energy
V038,72,but i still have to know i know i have to do something so i still go through with it
V038,73,i been well i been uh feeling good you know
V038,74,been a little restless but not that much i had to do stuff so
V038,75,i just you know put myself to do it no matter how i feel
V038,76,no
V038,77,nothing out of the ordinary
V038,78,no
V038,79,no
V038,80,the last time i felt happy that was probably on the weekend that i was you know going out with a
V038,81,going out have some fun and you know i was drinking and just relaxing
V038,82,and winding <win> winding down
V038,83,mhm
V038,84,my ideal weekend is usually with my girl either out or at home just relax
V038,85,but nothing else you know just be able to relax and unwind with her you know either going out somewhere to a nice place or staying at home
V038,86,but without getting any calls or xxx interruptions you know just be able to turn off the phone and turn off everything just
V038,87,be with her doing the other different things
V038,88,mhm
V038,89,uh like an outgoing guy you know very social but at the same time i'm reserved depending how i feel with people
V038,90,have to you know build trust or feel comfortable with them
V038,91,oh i'm changing a lot you know like
V038,92,uh my temper and different things drinking things i'm
V038,93,changing a little different things so i could get more different things done
V038,94,oh there's several but mostly uh
V038,95,is when i'm coming from mexico that they wanna demeander you even down there it feels uh like silly because i went to a store i was regularly dressed
V038,96,and i was telling 'em i wanted to buy something and then they said that
V038,97,that i i wasn't belong there and i and as soon as they saw my credit card they kinda changed perspective because they saw the wells fargo logo they know i was american
V038,98,but they thought it was like you know
V038,99,it it was <wa> it felt me it felt ridiculous to me because you go to a place and you have the money you ask for something you're gonna ask for something because you have it not just to waste <wa> kill their time
V038,100,just because they saw a logo of a card
V038,101,that's how they you know
V038,102,it just it was ridiculous for me
V038,103,no
V038,104,basically uh to stay more focused on different things uh stay in school
V038,105,and you know don't go you know try to control my temper and do different things because if i knew what i know now back then it'd be different
V038,106,well uh i did drop out but i did uh go back to school and i you know i did get my high school
V038,107,and right now i'm in the process of doing other different things so right now is uh getting my high school getting that together
V038,108,and right now i'm working to another goal trying to get you know my either going back to school so it's basically <ba> basically getting back to school and finishing the high school the g_e_d
V038,109,mhm
V038,110,okay
V038,111,you're welcome
V038,112,bye
V039,1,<sync>
V039,2,sure
V039,3,okay
V039,4,a small town outside of cinncinatti ohio
V039,5,three years ago
V039,6,uh once a year
V039,7,small
V039,8,uh came out here for work grad school
V039,9,yeah trying to
V039,10,not easy
V039,11,people suck
V039,12,prejudice
V039,13,different
V039,14,weather
V039,15,the flashiness how ridiculously rich everybody is
V039,16,um
V039,17,selfishness in people
V039,18,music
V039,19,um
V039,20,i guess that's kinda like the only thing i love
V039,21,um
V039,22,singing at the metropolitan opera
V039,23,pretty hard <laughter>
V039,24,shy
V039,25,just always have been
V039,26,not that <laughter>
V039,27,take a walk
V039,28,uh
V039,29,i'm okay
V039,30,uh
V039,31,three days ago just
V039,32,some dude cut me off while i was driving
V039,33,and i laid on my horn and he got pissed off and i got pissed off
V039,34,mm not really people don't really do shit in l_a they just wanna
V039,35,act mad but
V039,36,they don't do anything so
V039,37,i don't know
V039,38,i could uh
V039,39,done more to prepare and work a lot harder for the last set of uh interviews i had in fall
V039,40,just i don't know really really up my schedule
V039,41,my performing schedule and my prep schedule
V039,42,uh just in terms of
V039,43,bringing like a piece of music to other people
V039,44,i don't know i could spend like twelve hours a day working on stuff and training for for music but um
V039,45,yeah uh you can always do more than that there's always something more you can do
V039,46,so
V039,47,yeah
V039,48,mm
V039,49,uh
V039,50,my grad school audition at juilliard
V039,51,it was stressful
V039,52,it was just like the top
V039,53,ten people
V039,54,of the past fifty years in your field
V039,55,and you're in a room for them and
V039,56,they'll either
V039,57,love what you do or hate what you do
V039,58,yeah it was pretty shitty
V039,59,uh
V039,60,deciding to not marry my fiancee and pursue my career instead
V039,61,i don't know
V039,62,not bad
V039,63,um
V039,64,fairly close i guess
V039,65,i can't see
V039,66,can't see your shoes <laughter>
V039,67,uh a little bit
V039,68,uh being in a different place
V039,69,went to san diego
V039,70,like month and a half ago it's true
V039,71,hm
V039,72,um
V039,73,i don't know like the
V039,74,finishing high school
V039,75,glad to be leaving
V039,76,not easy at all
V039,77,'cause i can't sleep
V039,78,i don't know everything work
V039,79,myself
V039,80,the usual
V039,81,just have a lot on my plate and a lot to do in order to
V039,82,get where i wanna be and be who i wanna be so
V039,83,working harder
V039,84,plowing through it
V039,85,i mean i never really sleep well so i don't i don't really know
V039,86,no no
V039,87,not formally
V039,88,yeah
V039,89,it was about
V039,90,uh high school-ish
V039,91,family made me
V039,92,hm nothing to say really
V039,93,mm
V039,94,i don't know
V039,95,same shit now just feeling kind of useless
V039,96,no um just not for me
V039,97,never really has been
V039,98,'cause i started going to college didn't have to
V039,99,i don't know just
V039,100,haven't really been going recently
V039,101,burdened
V039,102,uh
V039,103,i don't know i started learning how to surf it was pretty chill
V039,104,uh
V039,105,just like buddy was doing it so
V039,106,gave it a shot
V039,107,ridiculous
V039,108,mhm
V039,109,just
V039,110,not being as far along as i wanted to be
V039,111,um
V039,112,don't think about going to law school
V039,113,uh
V039,114,get a head start um studying music and
V039,115,yeah
V039,116,um i'd like to put on a good five to ten pounds in muscle uh
V039,117,i definitely
V039,118,wanna be further along professionally
V039,119,uh
V039,120,yeah
V039,121,and sleep more
V039,122,be able to turn my mind off more
V039,123,working training
V039,124,hm
V039,125,my dog
V039,126,thank you
V040,1,<sync>
V040,2,yes
V040,3,kind of down
V040,4,i don't have a boyfriend don't have
V040,5,any
V040,6,florida
V040,7,yep
V040,8,uh try to find work
V040,9,um about once a year
V040,10,mm more boring
V040,11,um not easy
V040,12,um it's harder when you don't have enough much money to get your own place so i have to  live with roommates
V040,13,um
V040,14,the weather
V040,15,um the good <guh> scenery
V040,16,um
V040,17,traffic and it's too expensive to have your own place by your own
V040,18,not as much as i want to
V040,19,um seeing different places different cultures the building the food and stuff
V040,20,um let's see okay um i grew up in florida over here so
V040,21,i guess that's
V040,22,probably um i drove through the south i went to alabama
V040,23,um people are nicer in louisiana people are really nice through mississippi
V040,24,then texas then new mexico <me>
V040,25,mexico <xico> then then arizona then here in california so i got to see the country a little bit
V040,26,i guess traveling through a country went to loiusiana people are really nice in a small town called jennings
V040,27,and people are always happy you know and fun funny
V040,28,um i just went to high school
V040,29,just did the basic stuff
V040,30,um
V040,31,i don't know
V040,32,my
V040,33,my dream job
V040,34,i don't know um
V040,35,an interior designer to the stars
V040,36,yep
V040,37,well because
V040,38,if they have enough money to get their furniture and i get to keep their free furniture too
V040,39,outgoing
V040,40,um i watch t_v funny shows <sh> t_v shows
V040,41,um sometimes big bang theory
V040,42,or sometimes like a funny movie on t_v
V040,43,pretty good
V040,44,um where i used to live about two weeks ago i had to move out
V040,45,and um
V040,46,i moved in there and he told me that they weren't they didn't have any marijuana marijuana plants the one thing i don't wanna be around
V040,47,and it had that so i had to move out
V040,48,'cause he had his stuff in the living room yeah it does yeah
V040,49,<laughter>
V040,50,um
V040,51,i don't know good question
V040,52,um
V040,53,probably
V040,54,<laughter> probably probably i don't know probably with an ex boyfriend we broke up and
V040,55,yeah it's that's in the past i'm over him he was a he was a jerk anyway
V040,56,hardest decision
V040,57,<sigh>
V040,58,leaving home
V040,59,well 'cause i have a better life out here in california but i miss home
V040,60,yep
V040,61,<sniff>
V040,62,um when my roommates don't have the t_v on loud pretty good
V040,63,<sniff>
V040,64,tired
V040,65,i'm lazier during the day
V040,66,<sniff>
V040,67,uh frustrated
V040,68,um
V040,69,i'm poor i don't wanna be
V040,70,<sniff>
V040,71,um
V040,72,no i'm just more sad
V040,73,no
V040,74,<sniff>
V040,75,oh wow
V040,76,um
V040,77,it's been a good while it's been like god over two years
V040,78,um
V040,79,i didn't have any money problems
V040,80,i was doing fine
V040,81,um
V040,82,yeah
V040,83,oh
V040,84,i uh
V040,85,um
V040,86,i was with my cats at home here in california and they're playing outside
V040,87,my ideal weekend would be nice um at the beach eating
V040,88,at a nice restaurant
V040,89,<sniff>
V040,90,no
V040,91,no
V040,92,um
V040,93,don't spend so much money
V040,94,you will need it in the future
V040,95,yeah
V040,96,save money
V040,97,um my bank account
V040,98,um as a nice person
V040,99,in what <laughter> what <laughter>
V040,100,<sniff>
V040,101,um
V040,102,um i'm a person i don't know
V040,103,uh
V040,104,um
V040,105,i persevere
V040,106,uh i'd rather not
V040,107,uh man a few years ago
V040,108,it was more like a mentor and um
V040,109,taught me some things
V040,110,never complain
V040,111,<sniff> be thankful everything you have
V040,112,um
V040,113,my eyes people say i have pretty eyes
V040,114,um
V040,115,like to dress up
V040,116,<sniff>
V040,117,for fun
V040,118,i like to try surfing go shopping maybe go to art galleries
V040,119,bye <laughter>
V041,1,sure
V041,2,mm okay
V041,3,los angeles
V041,4,um
V041,5,well <laughter> that's a good question
V041,6,um i like the familiarity with everything i know where everything is in the city
V041,7,mm
V041,8,that's all i can say right now
V041,9,so spread out so hard to get places
V041,10,is there anything else
V041,11,my dream job
V041,12,i don't think there is a dream job
V041,13,um
V041,14,for me no there isn't one
V041,15,mm
V041,16,i'm uh sort of unemployed right now
V041,17,<sigh> so am i
V041,18,<cough>
V041,19,mm that's true
V041,20,<sniffle> i started i studied urban planning
V041,21,well um
V041,22,i think this um school shooting thing and uh the n_r_a seeming to not wanna budge on this gun control issue thing
V041,23,that's it
V041,24,mm
V041,25,um i try to remove myself from that situation that's annoying me <sniffle>
V041,26,i've gotten better over the years um
V041,27,most of the time i just try to um you know walk away or you know control my emotions in terms of
V041,28,you know just walking away
V041,29,mm just watch t_v now
V041,30,hmm
V041,31,i would say my children being born
V041,32,well i have four children um each birth was speical and um <sniffle>
V041,33,you know it was a unique experience each time
V041,34,well it's a lot easier now because they're all adults um
V041,35,but you know it was challenging
V041,36,um i would say seeing your children grow up to be successful
V041,37,and exceeding your expectations
V041,38,you worry all the time you worry for 'em
V041,39,you know now i'm not around them as much and i certainly worry about 'em
V041,40,that i saw my children
V041,41,oh about a week ago
V041,42,i'm usually
V041,43,pretty happy when i see 'em
V041,44,you know i have interest
V041,45,yeah
V041,46,<sigh>
V041,47,mm
V041,48,my girlfriend and
V041,49,insignificant
V041,50,no
V041,51,around l_a maybe but that's about it
V041,52,<cough> excuse me
V041,53,why don't i travel
V041,54,i don't have the funds to do that anymore
V041,55,or the health
V041,56,no
V041,57,no
V041,58,yes
V041,59,mm i'd say about a year
V041,60,um recognizing that there were some things in me that
V041,61,that were wrong
V041,62,i knew that there was something wrong 'cause i wasn't myself
V041,63,well you know i was
V041,64,always tired and
V041,65,not excited about things anymore and
V041,66,kinda lethargic you know laying around and
V041,67,just not feeling myself
V041,68,mm about the same
V041,69,yes i do once a month
V041,70,yeah i do i do
V041,71,well it's you know it's you know i see a psychologist and um
V041,72,we talk about things um i don't really wanna elaborate in detail but you know it's it i seem to think that it's helpful
V041,73,well i i think um
V041,74,that's a hard question let's move on please
V041,75,irritable
V041,76,cranky
V041,77,yeah it is
V041,78,<sigh> ooh that's a good question it's been awhile i'd say
V041,79,year and a half maybe
V041,80,hmm
V041,81,well there's been a lot going on in my life you know i just lost my parent my dad my last parent
V041,82,just a lot of stuff going on so
V041,83,i'll leave it at that
V041,84,hmm
V041,85,well i still like sports you know and
V041,86,um watching a good game or something is
V041,87,usually puts me in a good mood particularly if my team wins you know i like u_s_c
V041,88,um i have a nephew that's um freshman football player at u_s_c
V041,89,and uh i've been a trojan football fan for forty years so
V041,90,yeah
V041,91,hmm
V041,92,well i you know i think i i listen well and um
V041,93,you know i'm
V041,94,pretty much honest and
V041,95,straightforward
V041,96,that's a good question i don't know you would have to ask her
V041,97,definitely my mother
V041,98,but she's deceased now she's been deceased ten years but she was definitely
V041,99,positive influence my entire life
V041,100,no i have many regrets too many to name and number
V041,101,but um you know it's you know you have the the benefit of hindsight and yeah i have a lot of regrets
V041,102,hmm
V041,103,to listen to the older people in my life
V041,104,the people who cared about me the people who only interest was to guide me in the right direction
V041,105,like i said my kids i'm very proud of 'em
V041,106,sure my pleasure
V041,107,bye
V042,1,<synch>
V042,2,yes
V042,3,i'm doing pretty good thank you
V042,4,i was born in the san fernando valley in california
V042,5,really
V042,6,<laughter>
V042,7,uh i love the beaches
V042,8,i like uh there's just many things to do
V042,9,and uh you can't beat the weather
V042,10,uh
V042,11,traffic cost of living
V042,12,uh no i haven't uh
V042,13,i've only been out of the country once
V042,14,or a few times actually but only to one other country
V042,15,mm
V042,16,well
V042,17,they were when i was younger before i turned twenty one and we used to uh
V042,18,go to tijuana across the border just to get into nightclubs and stuff like that
V042,19,uh well i love to see new things new places uh and uh have new experiences
V042,20,uh after high school i went to beauty school
V042,21,for cosmetology
V042,22,mm
V042,23,well at the time i was uh
V042,24,looking for a career change and uh
V042,25,i have some friends in the industry and uh
V042,26,i decided to take the classes and see see what i thought
V042,27,uh
V042,28,only as a hobby
V042,29,mm
V042,30,well uh
V042,31,that's a that's a tough one to answer i'd have to think about that
V042,32,i would be on the outgoing side
V042,33,uh just because
